geoid10,geoid_nm,land_acres,total_pop10,risk_score,risk_level,risk_level_name,poc_pct,poc_level,linguistic_pct,linguistic_level,education_pct,education_level,renter_pct,renter_level,cost_burdened_pct,sev_cost_burdened_pct,cost_burdened_level,sev_cost_burdened_level,combined_burdened_level,poverty_pct,poverty_level,jobs_auto,jobs_transit,jobs_auto_level,jobs_transit_level,jobs_level,transit_now_pct,transit_now_level,transit_future_pct,transit_future_level,supermarket,pharmacy,restaurant,pharmacy_level,supermarket_level,restaurant_level,core_business_level,field36,park,school,park_level,school_level,civic_infrastructure_level,near_high_inc,near_high_inc_level,dev_potential_pct,dev_potential_level,rent_ratio_0room,rent_ratio_1room,rent_ratio_2room,rent_ratio_3room,rent_ratio_0room_level,rent_ratio_1room_level,rent_ratio_2room_level,rent_ratio_3room_level,rent_ratio_weight,rent_ratio_all_level,vote_pct,vote_level,Shape__Area,Shape__Length
53061041704,53061041704,999.4358775,5024,27,2,moderate,25.08,1,7.69,1,56.2,2,51.87,3,20.92,11.76,3,1,2,17.12,2,250147,32410,2,2,2,0,0,35.1,2,0.34,0.34,0.23,4,4,4,4,4,0.17,1.12,3,0,1.5,0,0,22.37,4,1.32,1.48,1.41,1.18,0,0,0,0,0.25,0,50.66,3,43535252.68,38023.68341
53061051927,53061051927,1139.032697,4714,21,1,lower,32.06,2,8.8,2,51.42,2,10.86,0,17.21,8.58,2,0,1,9.44,1,258176,22649,2,2,2,0,0,3.33,0,0.64,0.78,0.6,2,2,2,2,2,0.23,0.5,3,3,3,0,0,10.52,4,NA,NA,NA,1.24,0,0,0,0,1,0,58.14,2,49616065.82,38098.36942
53061041703,53061041703,972.5322929,5039,22,1,lower,34.81,2,8.99,2,58.72,2,20.32,1,19.01,11.01,2,1,1.5,14.45,1,253353,24019,2,2,2,0,0,16.17,1,0.55,0.85,0.48,3,1,3,2.33,2.33,0.23,0.82,3,1,2,0,0,9.05,3,NA,NA,1.13,1.1,0,0,0,0,0.5,0,56.47,2,42363337.22,31166.30714
53061041606,53061041606,635.3177585,5287,28,2,moderate,35.25,2,10.25,2,68.3,3,43.06,2,26.92,10.8,4,1,2.5,27.61,3,231601,14575,2,2,2,0,0,0.58,0,0.45,0.55,0.52,3,3,2,2.67,2.67,0.48,0.5,1,3,2,0,0,5.87,2,0.86,1.13,1.17,0.89,1,0,0,1,0.25,0.5,44.35,4,27674330.86,20711.47161
53061040900,53061040900,816.1163071,2810,18,1,lower,20.54,1,4.07,1,59.5,2,30.53,2,22.78,11.35,3,1,2,19.62,2,184340,39408,1,2,1.5,0,0,0,0,1.1,1.17,1.1,1,1,0,0.67,0.67,0.22,0.76,3,2,2.5,0,0,5.32,2,NA,0.83,0.9,1.14,0,2,1,0,0.33,0.99,68.25,0,35549884.14,33170.86261
53061041608,53061041608,931.2859071,6264,12,1,lower,23.95,1,5.17,1,51.83,2,5.68,0,4.62,1.98,0,0,0,3.68,0,214409,6731,2,1,1.5,0,0,0,0,0.69,0.82,0.58,2,1,2,1.67,1.67,0.65,0.47,0,3,1.5,0,0,1.86,1,NA,NA,NA,1.35,0,0,0,0,1,0,58.95,2,40566651.85,35053.02374
53061041601,53061041601,1156.47897,5498,24,1,lower,35.29,2,12.48,3,74.05,3,18.99,1,26.41,11.07,4,1,2.5,21.8,2,211844,3857,2,1,1.5,0,0,0,0,0.71,0.75,0.81,2,2,1,1.67,1.67,0.82,0.46,0,3,1.5,0,0,5.99,2,NA,NA,0.72,1.18,0,0,4,0,0.5,2,55.66,2,50376022.43,28901.0159
53061041806,53061041806,714.9623781,7971,36,2,moderate,48.42,3,14.86,3,85.06,4,61.85,4,35.52,18.02,4,2,3,37.12,4,227434,37689,2,2,2,0,0,2.78,0,0.42,0.41,0.34,3,3,3,3,3,0.38,0.5,2,3,2.5,0,0,11.58,4,NA,1.11,1.05,0.91,0,0,0,0,0.33,0,37.46,4,31143636.61,25699.26583
53061041905,53061041905,550.2487273,5174,39,3,higher,49.59,3,20.99,4,83.14,4,61.47,4,41.68,13.79,4,1,2.5,26.34,3,233195,83502,2,3,2.5,21.63,1,32.14,2,0.4,0.4,0.26,4,4,3,3.67,3.67,0.6,0.73,1,2,1.5,0,0,51.45,4,0.98,1.01,1.11,1.1,0,0,0,0,0.25,0,35.57,4,23968738.69,22274.32705
53061041904,53061041904,353.2996049,5600,45,3,higher,57.54,4,26.26,4,85.9,4,77.37,4,57.86,30.13,4,4,4,44.2,4,223082,77590,2,3,2.5,11.01,1,28.01,2,0.59,0.54,0.33,3,3,3,3,3,0.15,0.19,4,4,4,1,4,3.22,1,NA,0.9,0.92,0.92,0,0,0,0,0.33,0,28.01,4,15389669.23,20041.05869
53061041701,53061041701,818.4505655,4359,33,2,moderate,45.44,3,11.43,2,62.85,2,41.34,2,30.35,13.23,4,1,2.5,24.79,3,238731,34549,2,2,2,0,0,21.21,1,0.44,0.47,0.3,3,3,3,3,3,0.18,0.52,3,3,3,0,0,33.85,4,NA,0.7,0.99,1.12,0,4,0,0,0.33,1.32,44.26,4,35651564.03,31169.28477
53061041811,53061041811,832.9426899,6403,33,2,moderate,50.65,4,14.28,3,68.27,3,34.07,2,17.56,8.87,2,0,1,19.88,2,252877,95903,2,3,2.5,0,0,13.32,1,0.55,0.73,0.45,3,2,3,2.67,2.67,0.24,0.36,3,4,3.5,0,0,45.09,4,NA,1.17,0.99,0.95,0,0,0,0,0.33,0,42.54,4,36282838.44,27797.95394
53061052706,53061052706,1231.586028,5311,16,1,lower,33.42,2,5.73,1,69.98,3,18.71,1,19.62,13.25,2,1,1.5,12.5,1,93534,2292,1,1,1,0,0,0,0,0.71,0.82,0.67,2,1,2,1.67,1.67,0.7,1.06,0,0,0,0,0,6.24,2,NA,NA,1.02,1.01,0,0,0,0,0.5,0,55.31,2,53647672.81,39820.80174
53061052707,53061052707,1306.248048,3554,12,1,lower,18.37,0,1.27,0,68.89,3,16.67,1,10.45,6.05,1,0,0.5,6.76,0,82965,1303,1,1,1,0,0,0,0,1.26,1.26,1.29,0,0,0,0,0,0.55,0.78,1,2,1.5,0,0,24.13,4,NA,NA,0.99,0.98,0,0,0,0,0.5,0,61.85,1,56899937.36,41809.15838
53061051804,53061051804,581.9805341,3748,33,2,moderate,63.43,4,14.33,3,59.81,2,47.25,3,25.28,11.96,4,1,2.5,16.48,2,261871,69965,2,3,2.5,0,0,19.93,1,0.7,0.89,0.49,2,1,3,2,2,0.16,0.19,3,4,3.5,0,0,27.09,4,NA,1.01,1.26,1.17,0,0,0,0,0.33,0,43.33,4,25350970.66,25022.88284
53061051803,53061051803,394.8264253,5636,40,3,higher,58.75,4,19.31,4,72.75,3,77.59,4,46.62,26.32,4,4,4,40.58,4,261105,87456,2,3,2.5,17.13,1,13.44,1,0.41,0.42,0.25,3,3,4,3.33,3.33,0.36,0.94,2,1,1.5,0,0,17,4,1.16,1.14,1.07,1.12,0,0,0,0,0.25,0,43.15,4,17198570.29,17665.66233
53061041812,53061041812,461.9024391,5550,42,3,higher,61.25,4,24.23,4,71.32,3,64.82,4,39.73,19.37,4,2,3,41.5,4,255853,108550,2,3,2.5,24.52,2,25.06,2,0.46,0.37,0.27,3,4,3,3.33,3.33,0.34,0.55,2,3,2.5,0,0,10.05,4,NA,1.1,0.99,0.94,0,0,0,0,0.33,0,40.95,4,20120389.77,26612.47584
53061053602,53061053602,133403.9722,5640,15,1,lower,14.18,0,3.17,0,81.23,4,21.14,1,21.41,14.79,3,1,2,24.73,3,12953,0,0,0,0,0,0,0,0,2.43,2.43,2.17,0,0,0,0,0,0.85,7.98,0,0,0,0,0,5.2,2,NA,NA,0.83,0.84,0,0,2,2,0.5,2,63.79,1,5811053784,491609.88
53061040700,53061040700,697.4462677,4726,43,3,higher,27.71,1,5.11,1,85.62,4,80.76,4,39.08,23.18,4,3,3.5,47.03,4,194001,71196,1,3,2,52.4,3,84.52,4,0.25,0.44,0.24,4,3,4,3.67,3.67,0.15,0.27,4,4,4,0,0,33.37,4,NA,0.75,0.82,0.87,0,3,2,1,0.33,1.98,51.32,3,30380637.9,35134.66682
53061041903,53061041903,842.7742822,6981,44,3,higher,48.81,3,18.44,4,85.3,4,66.13,4,41,22.19,4,3,3.5,47.19,4,222187,61426,2,3,2.5,0,0,11.55,1,0.69,0.64,0.36,2,2,3,2.33,2.33,0.03,0.33,4,4,4,1,4,8.93,3,0.96,0.99,0.96,0.8,0,0,0,2,0.25,0.5,31.49,4,36711100.89,27982.2676
53061052206,53061052206,12897.85609,4250,5,1,lower,9.38,0,1.06,0,66.47,3,4.04,0,10.81,6.01,1,0,0.5,6.81,0,23223,0,0,0,0,0,0,0,0,3.58,3.62,3.67,0,0,0,0,0,1.42,2.74,0,0,0,0,0,0.35,0,NA,NA,NA,1.65,0,0,0,0,1,0,67.68,1,561828363.9,113833.6402
53061041301,53061041301,1148.855499,5117,18,1,lower,24.14,1,4,1,53.69,2,20.33,1,17.19,13.35,2,1,1.5,9.52,1,210860,20303,2,2,2,7,1,26.18,2,0.8,2.53,0.39,2,0,3,1.67,1.67,0.22,0.77,3,2,2.5,0,0,3.36,1,NA,NA,0.94,1.35,0,0,0,0,0.5,0,71.61,0,50043945.35,38156.72646
53061053505,53061053505,12434.49909,4988,8,1,lower,12.82,0,2.66,0,78.32,3,9.17,0,17.66,11.44,2,1,1.5,14.84,1,32062,0,0,0,0,0,0,0,0,2.69,2.82,2.78,0,0,0,0,0,1.77,2.69,0,0,0,0,0,0.94,0,NA,1.06,NA,0.85,0,0,0,2,0.5,1,63.03,1,541644613.7,162549.996
53061053700,53061053700,418540.9,3065,20,1,lower,11.69,0,0.53,0,88.61,4,24.35,1,23.78,13.41,3,1,2,31.05,3,0,0,0,0,0,0,0,0,0,2.43,2.49,1.14,0,0,0,0,0,1.42,10.21,0,0,0,0,0,10.1,4,NA,0.43,0.62,0.68,0,4,4,4,0.33,3.96,56.44,2,18231568675,820874.8089
53061042001,53061042001,1200.735565,5921,11,1,lower,25.61,1,6.92,1,47.8,1,23.07,1,16.03,10.47,2,1,1.5,7.8,0,220988,11016,2,1,1.5,0,0,0,0,0.85,1.59,0.6,1,0,2,1,1,0.1,1.1,4,0,2,0,0,0.43,0,2.81,NA,1.24,1.18,0,0,0,0,0.33,0,65.03,1,52303832.02,30843.65608
53061042003,53061042003,671.1316276,3336,8,1,lower,21.79,1,3.87,0,58.64,2,5.61,0,7.48,1.04,0,0,0,3.61,0,225675,21512,2,2,2,0,0,0,0,1.45,1.46,1.33,0,0,0,0,0,0.34,1.05,2,0,1,0,0,2.78,1,NA,NA,NA,1.12,0,0,0,0,1,0,63.65,1,29234376.76,24490.81726
53061050200,53061050200,1107.619012,4154,8,1,lower,20.36,1,1.72,0,47.71,1,6.62,0,13.48,6.9,1,0,0.5,7.51,0,222160,12723,2,1,1.5,0,0,0,0,1.26,1.27,0.91,0,0,1,0.33,0.33,0.12,0.81,4,1,2.5,0,0,1.37,1,NA,NA,NA,0.91,0,0,0,0,1,0,74.65,0,48247691.18,43372.63281
53061050500,53061050500,850.9670894,6594,16,1,lower,15.57,0,0.81,0,41.45,1,28.58,1,25.03,14.78,4,1,2.5,13.08,1,172584,37856,1,2,1.5,4.92,0,34.92,2,0.32,1.03,0.21,4,1,4,3,3,0.16,0.83,3,1,2,0,0,3.55,1,0.75,1.22,1.22,0.96,3,0,0,0,0.25,0.75,86.04,0,37067978.14,30726.17196
53061050600,53061050600,776.1632264,1271,5,1,lower,14.61,0,3.63,0,31.49,0,2.86,0,11.9,8.1,1,0,0.5,5.31,0,181466,5352,1,1,1,0,0,0,0,0.51,0.9,0.37,3,1,3,2.33,2.33,0.21,1.77,3,0,1.5,0,0,0.68,0,NA,NA,NA,NA,0,0,0,0,1,0,72.11,0,33809534.9,28520.43028
53061050700,53061050700,764.716612,5863,21,1,lower,33.02,2,6.22,1,52.77,2,44.44,2,18.39,6.57,2,0,1,9.79,1,215139,35504,2,2,2,0,0,3.53,0,0.46,0.55,0.42,3,3,3,3,3,0.45,0.1,1,4,2.5,0,0,18.03,4,NA,1.26,1.08,0.92,0,0,0,0,0.33,0,66.24,1,33310922.37,26221.07915
53061051000,53061051000,894.5847621,4382,28,2,moderate,39.11,2,11.27,2,63.35,2,51.39,3,27.4,13.24,4,1,2.5,22.85,2,276182,54070,2,3,2.5,0,0,27.46,2,0.34,0.52,0.35,4,3,3,3.33,3.33,0.18,0.52,3,3,3,0,0,1.99,1,1.18,1.23,1.08,0.99,0,0,0,0,0.25,0,52.09,3,38967956.37,31079.07343
53061041400,53061041400,813.1766249,5534,30,2,moderate,36.7,2,5.5,1,81.01,4,37.3,2,35.88,19.64,4,2,3,26.07,3,218016,49939,2,3,2.5,0,0,1.41,0,0.69,0.48,0.49,2,3,3,2.67,2.67,0.17,0.73,3,2,2.5,0,0,8.91,3,NA,0.97,0.71,0.95,0,0,4,0,0.33,1.32,51.37,3,35421832.09,36593.2065
53061041607,53061041607,720.4005694,3657,8,1,lower,24.72,1,5.05,1,55.34,2,8.39,0,5.27,4.5,0,0,0,6.39,0,211567,0,2,0,1,0,0,0,0,1.21,1.25,1.11,0,0,0,0,0,0.58,0.89,1,1,1,0,0,2.05,1,NA,NA,NA,1.08,0,0,0,0,1,0,63.1,1,31380523.28,25743.14826
53061041000,53061041000,759.0364198,5380,36,2,moderate,23.56,1,4.79,1,73.7,3,51.34,3,30.7,19.83,4,2,3,22.75,2,203701,70400,2,3,2.5,48.01,3,44.54,3,0.24,0.45,0.22,4,3,4,3.67,3.67,0.17,0.38,3,4,3.5,0,0,14.63,4,NA,0.85,0.81,0.91,0,2,2,0,0.33,1.32,55.28,2,33063494.19,27915.00703
53061051913,53061051913,978.7042422,4202,15,1,lower,25.84,1,5.32,1,53.66,2,8.57,0,8.68,5.72,0,0,0,9.36,1,264436,10081,2,1,1.5,0,0,0,0,1.02,1.03,1.01,1,1,0,0.67,0.67,0.21,0.43,3,3,3,0,0,4.58,2,NA,NA,NA,0.8,0,0,0,3,1,3,68.04,0,42632186.26,34325.66396
53061051100,53061051100,508.1769606,3748,28,2,moderate,29.87,1,6.26,1,66.21,3,45.1,3,23.57,11.43,3,1,2,15.35,1,268612,44077,2,3,2.5,0,0,50.36,3,0.52,0.71,0.34,3,2,3,2.67,2.67,0.19,0.68,3,2,2.5,0,0,12.12,4,NA,1.05,1.35,1.11,0,0,0,0,0.33,0,56.26,2,22136099.86,20878.34542
53061051300,53061051300,725.8799349,7157,24,1,lower,37.13,2,6.86,1,58.79,2,43.24,2,19,11.57,2,1,1.5,8.92,1,258375,27049,2,2,2,0,0,0,0,0.48,0.49,0.35,3,3,3,3,3,0.12,0.31,4,4,4,1,4,0.48,0,NA,1.13,1.18,0.9,0,0,0,0,0.33,0,55.66,2,31619203.49,31573.63139
53061051400,53061051400,996.3464531,7491,45,3,higher,55.43,4,22.33,4,73.13,3,63.4,4,39.12,23.9,4,3,3.5,33.05,4,253244,77231,2,3,2.5,21.74,1,54.68,3,0.23,0.32,0.24,4,4,4,4,4,0.17,0.52,3,3,3,1,4,1.71,1,1.12,0.96,1.01,0.99,0,0,0,0,0.25,0,39.92,4,43400677.89,35398.12366
53061051500,53061051500,811.6790046,5601,44,3,higher,41.46,3,15.7,3,67.65,3,54.45,3,34.17,20.5,4,3,3.5,32.97,4,245438,77770,2,3,2.5,19.52,1,37.75,2,0.48,0.51,0.4,3,3,3,3,3,0.14,0.23,4,4,4,1,4,12.85,4,NA,0.69,0.91,0.92,0,4,0,0,0.33,1.32,47.51,3,35356596.01,30224.62679
53061051701,53061051701,615.6042183,5597,37,2,moderate,52.97,4,17,4,73.67,3,48.37,3,26.69,15.75,4,2,3,30.55,3,246050,82255,2,3,2.5,20.73,1,34.64,2,0.24,0.24,0.18,4,4,4,4,4,0.24,0.31,3,4,3.5,0,0,1.05,1,NA,NA,0.97,0.96,0,0,0,0,0.5,0,50.39,3,26815612.49,26159.58844
53061051601,53061051601,605.3367919,4767,32,2,moderate,43.99,3,15.13,3,64.34,2,42.53,2,30.03,15.17,4,2,3,27.38,3,244071,44990,2,3,2.5,8.4,1,9.69,1,0.69,0.72,0.68,2,2,2,2,2,0.17,0.29,3,4,3.5,0,0,3.38,1,NA,0.75,0.87,0.86,0,4,1,1,0.33,1.98,51.23,3,26368365.18,25565.11599
53061052603,53061052603,1868.117157,2434,17,1,lower,15.58,0,2.27,0,66.04,3,25.85,1,27.16,10.45,4,1,2.5,22.24,2,73061,2220,0,1,0.5,0,0,0,0,1.57,1.51,1.04,0,0,0,0,0,0.21,0.47,3,3,3,0,0,5.11,2,NA,NA,1.02,0.9,0,0,0,1,0.5,0.5,58.86,2,81374857.87,54608.29723
53061052203,53061052203,4011.045779,5213,8,1,lower,17.89,0,3.96,0,60.3,2,12.31,0,9.48,7.17,0,0,0,6.08,0,33851,2287,0,1,0.5,0,0,0,0,0.64,0.55,0.6,2,3,2,2.33,2.33,0.54,1.63,1,0,0.5,0,0,7.85,3,NA,NA,NA,1.02,0,0,0,0,1,0,72.94,0,174720455.2,75682.58492
53061051905,53061051905,1305.571671,8009,30,2,moderate,41.29,3,10.33,2,70.36,3,40.44,2,26.39,11.29,4,1,2.5,20.19,2,271793,37538,2,2,2,0,0,25.28,2,0.42,0.5,0.37,3,3,3,3,3,0.24,0.53,3,3,3,0,0,9.29,3,NA,0.94,0.97,0.96,0,0,0,0,0.33,0,51.15,3,56870474.51,35858.24845
53061051916,53061051916,688.8899435,3677,19,1,lower,22.45,1,5.13,1,55.11,2,15.94,1,16,10.44,2,1,1.5,8.83,1,234456,21238,2,2,2,0,0,7.56,1,0.93,0.97,0.77,1,1,1,1,1,0.25,0.29,3,4,3.5,0,0,8.13,3,NA,NA,1.02,1.29,0,0,0,0,0.5,0,61.49,1,30007925.91,34081.74983
53061052007,53061052007,542.2098473,4663,19,1,lower,39.96,2,9.79,2,54.37,2,16.7,1,11.75,5.19,1,0,0.5,8.26,1,247817,13484,2,2,2,0,0,7.45,1,0.8,0.77,0.75,1,2,1,1.33,1.33,0.16,0.35,3,4,3.5,0,0,0.86,0,NA,NA,NA,1.01,0,0,0,0,1,0,52.19,3,23618566.47,23273.01582
53061051917,53061051917,730.147571,4045,11,1,lower,20.81,1,3.19,0,52.44,2,9.53,0,12.47,6.1,1,0,0.5,3.52,0,228695,5564,2,1,1.5,0,0,0,0,1.23,1.21,1,0,0,1,0.33,0.33,0.25,0.27,3,4,3.5,0,0,2.16,1,NA,NA,NA,1.14,0,0,0,0,1,0,62.81,1,31805100.97,23531.34051
53061052005,53061052005,886.5997175,5491,16,1,lower,29.64,1,3.42,0,48.07,1,36.28,2,18.82,7.06,2,0,1,10.26,1,233483,15180,2,2,2,0,0,8.74,1,0.6,0.59,0.64,2,3,2,2.33,2.33,0.02,0.6,4,3,3.5,0,0,0.04,0,NA,1.2,1.22,1.42,0,0,0,0,0.33,0,63.83,1,38620129.21,29928.11832
53061050300,53061050300,920.1365269,5327,8,1,lower,9.94,0,2.95,0,50.36,2,13.02,0,9.67,5.34,0,0,0,7.88,0,196460,29712,1,2,1.5,0,0,0.04,0,0.91,0.91,0.43,1,1,3,1.67,1.67,0.21,0.85,3,1,2,0,0,2.01,1,NA,NA,NA,1.09,0,0,0,0,1,0,74.97,0,40080986.79,31352.5406
53061050401,53061050401,824.1318945,7052,18,1,lower,21.09,1,6.81,1,51.2,2,24.32,1,13.52,8.84,1,0,0.5,12.19,1,203149,48405,2,3,2.5,0,0,0.05,0,0.53,0.71,0.43,3,2,3,2.67,2.67,0.14,0.27,4,4,4,0,0,2.85,1,NA,1.1,1.21,1.08,0,0,0,0,0.33,0,64.56,1,35899041.73,28632.15605
53061050402,53061050402,703.6120402,5352,21,1,lower,17.29,0,3.85,0,56.71,2,27.03,1,17.99,8.16,2,0,1,11.47,1,232166,49904,2,3,2.5,13.07,1,9.18,1,0.47,0.7,0.37,3,2,3,2.67,2.67,0.23,0.35,3,4,3.5,0,0,14.77,4,NA,1.07,1.11,1.11,0,0,0,0,0.33,0,64.83,1,30649217.87,26209.07967
53061050800,53061050800,789.7697002,6090,24,1,lower,24.28,1,4.55,1,63.49,2,25.83,1,19.2,11.79,2,1,1.5,12.62,1,240721,47110,2,3,2.5,9.95,1,8.49,1,0.36,0.36,0.39,4,4,3,3.67,3.67,0.27,0.5,3,3,3,0,0,20.95,4,NA,1.24,1.03,1.05,0,0,0,0,0.33,0,67.01,1,34402230.53,26745.72387
53061051914,53061051914,855.2058658,4052,14,1,lower,20.57,1,2.65,0,56.18,2,11.93,0,8.06,4.94,0,0,0,10.8,1,238982,4886,2,1,1.5,0,0,0,0,0.77,0.77,0.38,2,2,3,2.33,2.33,0.29,0.53,3,3,3,0,0,4.04,2,NA,NA,1.19,1.09,0,0,0,0,0.5,0,67.82,1,37252618.5,24529.18733
53061052604,53061052604,904.941937,4240,19,1,lower,24.31,1,1.97,0,62.43,2,32.43,2,19.25,10.43,2,1,1.5,17.38,2,93467,5340,1,1,1,0,0,0,0,0.49,0.5,0.47,3,3,3,3,3,0.55,0.65,1,2,1.5,0,0,6.95,2,NA,0.29,0.84,1.04,0,4,2,0,0.33,1.98,62.16,1,39419113.1,43172.41941
53061052607,53061052607,2509.376936,5851,9,1,lower,12.84,0,3.89,0,67.61,3,10.8,0,12.41,5.99,1,0,0.5,6.87,0,93138,0,1,0,0.5,0,0,0,0,1.21,1.21,1.09,0,0,0,0,0,0.66,0.85,0,1,0.5,0,0,9.05,3,NA,NA,NA,1.2,0,0,0,0,1,0,63.29,1,109308022.1,61523.77294
53061052903,53061052903,806.4208101,4079,35,2,moderate,26.13,1,5.62,1,87.41,4,73.02,4,51.49,17.57,4,2,3,39.88,4,93836,31853,1,2,1.5,0,0,0,0,0.53,0.54,0.39,3,3,3,3,3,0.19,0.24,3,4,3.5,0,0,42.41,4,NA,0.78,0.92,0.8,0,3,0,2,0.33,1.65,41.75,4,35127549.98,29459.94148
53061053302,53061053302,22119.25042,5555,11,1,lower,9.69,0,0.26,0,79.01,3,11.08,0,14.7,9.16,1,0,0.5,9.72,1,33041,0,0,0,0,0,0,0,0,1.71,1.58,1.3,0,0,0,0,0,0.98,2.66,0,0,0,0,0,2.05,1,NA,NA,0.57,NA,0,0,4,0,1,4,66.66,1,963510694.2,188156.8872
53061053301,53061053301,6142.983899,6273,22,1,lower,10.18,0,1.46,0,80.03,4,31.84,2,20.35,10.27,3,1,2,19.72,2,30341,1448,0,1,0.5,0,0,0,0,0.5,0.49,0.5,3,3,3,3,3,0.42,0.43,2,3,2.5,0,0,8.59,3,0.96,0.43,0.83,0.84,0,4,2,2,0.25,2,61.94,1,267587308.3,129738.0404
53061053201,53061053201,11836.15373,3918,10,1,lower,10.75,0,0.84,0,72.72,3,19.67,1,23.77,15.36,3,2,2.5,15.66,1,33347,0,0,0,0,0,0,0,0,3.38,3.05,2.49,0,0,0,0,0,1.23,3.8,0,0,0,0,0,0.43,0,0.75,0.85,1.04,0.4,4,1,0,4,0.25,2.25,73.37,0,515580794.3,225204.9458
53061050900,53061050900,401.6929627,3233,37,2,moderate,44.91,3,17.03,4,63.78,2,56.46,3,25.32,12.34,4,1,2.5,21.48,2,263052,72460,2,3,2.5,21.72,1,21.51,1,0.34,0.41,0.27,4,3,3,3.33,3.33,0.35,0.93,2,1,1.5,1,4,56.45,4,0.97,0.94,0.9,1.09,0,0,1,0,0.25,0.25,52.28,3,17497675.46,24736.63015
53061042004,53061042004,626.6174055,4166,27,2,moderate,33.3,2,11.99,2,71.2,3,39.61,2,20.36,11.99,3,1,2,15.45,1,244080,61186,2,3,2.5,10.89,1,12.36,1,0.62,0.63,0.63,2,2,2,2,2,0.62,0.46,0,3,1.5,0,0,22.44,4,NA,0.85,1,1.12,0,1,0,0,0.33,0.33,53.99,3,27295345,23302.8637
53061051702,53061051702,535.4500418,4707,35,2,moderate,40.19,3,18.03,4,71.08,3,46.11,3,29.75,20.85,4,3,3.5,32.98,4,256431,52127,2,3,2.5,0,0,15.6,1,0.46,0.44,0.38,3,3,3,3,3,0.14,0.41,4,3,3.5,0,0,6.1,2,1.19,1.07,1,NA,0,0,0,0,0.33,0,53.51,3,23324110.53,22834.38952
53061051915,53061051915,1023.926364,6863,16,1,lower,32.55,2,4.59,1,55.97,2,18.22,1,16.89,8.13,2,0,1,14.95,1,235479,11850,2,1,1.5,0,0,0,0,1.32,1.43,1.26,0,0,0,0,0,0.45,0.55,2,3,2.5,0,0,4.52,2,NA,NA,1.14,1.2,0,0,0,0,0.5,0,56.92,2,44602053.99,34524.52765
53061051802,53061051802,1236.30815,5176,30,2,moderate,50.36,4,13.99,3,56.01,2,36.04,2,24.81,11.66,3,1,2,18.17,2,263349,60056,2,3,2.5,0,0,36.89,2,0.46,0.47,0.34,3,3,3,3,3,0.23,0.58,3,3,3,0,0,4.91,2,NA,1.41,1.29,1.01,0,0,0,0,0.33,0,50.44,3,53853367.62,37436.83748
53061052004,53061052004,821.7620773,5746,19,1,lower,35,2,7.3,1,49.76,1,33.32,2,15.06,13.51,2,1,1.5,5.71,0,239316,18191,2,2,2,0,0,19.07,1,0.48,0.5,0.55,3,3,2,2.67,2.67,0.06,0.46,4,3,3.5,0,0,0.35,0,NA,1.54,1.32,1.29,0,0,0,0,0.33,0,58.18,2,35795812.9,31218.45756
53061051200,53061051200,518.9236646,4208,24,1,lower,39.65,2,10.33,2,66.46,3,38.9,2,18.31,9.8,2,0,1,23.36,2,273083,41908,2,2,2,0,0,6.57,1,0.59,0.64,0.39,3,2,3,2.67,2.67,0.15,0.3,3,4,3.5,0,0,0.81,0,0.71,1,1.12,0.97,4,0,0,0,0.25,1,55.87,2,22604224.41,20511.05682
53061042005,53061042005,1577.631174,5177,16,1,lower,36.34,2,11.54,2,40.05,1,3.97,0,9.82,7.06,0,0,0,6.38,0,233523,15642,2,2,2,0,0,0,0,0.97,0.97,0.7,1,1,2,1.33,1.33,0.28,0.8,3,2,2.5,0,0,14.37,4,NA,NA,NA,1.96,0,0,0,0,1,0,66.04,1,68721339.05,43393.51042
53061052006,53061052006,477.6538724,4248,15,1,lower,33.86,2,7.89,1,49.71,1,13.3,0,12.48,8.18,1,0,0.5,8.91,1,227569,14719,2,2,2,0,0,0,0,0.94,0.94,0.88,1,1,1,1,1,0.06,0.49,4,3,3.5,0,0,1.03,1,NA,NA,NA,1.29,0,0,0,0,1,0,58.07,2,20806519.45,22028.11178
53061040200,53061040200,663.8564325,5925,38,2,moderate,32.01,2,15.82,3,90.88,4,72.73,4,41.94,15.52,4,2,3,41.17,4,178914,43562,1,3,2,0,0,0,0,0.5,0.38,0.36,3,4,3,3.33,3.33,0.17,0.21,3,4,3.5,0,0,6.68,2,NA,0.74,0.78,0.77,0,4,3,3,0.33,3.3,33.97,4,28917470.53,31591.30211
53061040100,53061040100,1115.129086,5382,20,1,lower,22.64,1,3.47,0,58.93,2,28.54,1,21.8,10.65,3,1,2,17.74,2,172053,37422,1,2,1.5,0,0,0,0,0.34,0.42,0.24,4,3,4,3.67,3.67,0.17,0.45,3,3,3,0,0,2.73,1,NA,0.82,0.94,0.79,0,2,0,3,0.33,1.65,65.98,1,48574828.66,63804.41393
53061040300,53061040300,259.2498635,2937,27,2,moderate,13.48,0,0.07,0,70.4,3,43.79,2,31.88,21.4,4,3,3.5,28.88,3,178999,40162,1,2,1.5,0,0,0,0,0.25,0.29,0.24,4,4,4,4,4,0.29,0.46,3,3,3,0,0,3.61,1,0.74,0.8,0.79,0.73,4,2,3,4,0.25,3.25,49.61,3,11292878.88,14934.80373
