"","survey_year","hh_id","daynum","deliver_package","n_days","hh_day_weight"
"538",2023,"23025382",7,NA,1,38.4748555853308
"539",2023,"23025515",1,"No",3,41.6718717122933
"540",2023,"23025515",3,"No",3,41.6718717122933
"541",2023,"23025515",4,"Yes",3,41.6718717122933
"542",2023,"23025523",2,"No",4,15.7763532131818
"543",2023,"23025523",3,"No",4,15.7763532131818
"544",2023,"23025523",4,"No",4,15.7763532131818
"545",2023,"23025523",5,"No",4,15.7763532131818
"546",2023,"23025638",1,NA,1,145.855442821468
"547",2023,"23025701",3,NA,1,39.0109554802318
"548",2023,"23025721",1,NA,1,148.539207125672
"549",2023,"23025844",1,NA,1,37.9946353444815
"550",2023,"23025970",1,NA,1,145.491388364839
"551",2023,"23026012",1,NA,1,4922.61322963291
"552",2023,"23026053",1,NA,1,186.933885016788
"553",2023,"23026247",1,NA,1,90.4548044459832
"554",2023,"23026304",1,"No",4,513.009732462787
"555",2023,"23026304",2,"No",4,513.009732462787
"556",2023,"23026304",3,"No",4,513.009732462787
"557",2023,"23026304",4,"No",4,513.009732462787
"558",2023,"23026341",1,NA,1,198.920591646985
"559",2023,"23026527",1,NA,1,134.448993284068
"560",2023,"23026734",1,NA,1,126.739026174756
"561",2023,"23026813",1,NA,1,38.1726978357335
"562",2023,"23026858",1,NA,1,143.435857089591
"563",2023,"23026864",1,NA,1,154.646325000378
"564",2023,"23026915",1,NA,1,37.7612343110248
"565",2023,"23026929",1,"Yes",1,37.6605878702204
"566",2023,"23027083",1,NA,1,38.3418647052304
"567",2023,"23027355",1,"Yes",1,328.462855262747
"568",2023,"23027456",1,NA,1,120.908170227715
"569",2023,"23027564",1,NA,1,37.2264395570768
"570",2023,"23027630",1,NA,1,38.3349502010125
"571",2023,"23027654",4,"Yes",3,12.5251644228715
"572",2023,"23027654",5,"Yes",3,12.5251644228715
"573",2023,"23027654",6,"Yes",3,12.5251644228715
"574",2023,"23027776",1,"No",1,1371.11690029827
"575",2023,"23027812",1,NA,1,35.9174258969412
"576",2023,"23027813",1,"Yes",1,37.0690389500357
"577",2023,"23027931",1,"No",1,347.254019743418
"578",2023,"23028096",1,"No",4,94.7256528435165
"579",2023,"23028096",5,"No",4,94.7256528435165
"580",2023,"23028096",6,"No",4,94.7256528435165
"581",2023,"23028096",7,"No",4,94.7256528435165
"582",2023,"23028180",1,NA,1,38.0918629374039
"583",2023,"23028288",1,NA,1,37.9838728951733
"584",2023,"23028315",1,"No",3,33.180229429132
"585",2023,"23028315",5,"Yes",3,33.180229429132
"586",2023,"23028315",6,"Yes",3,33.180229429132
"587",2023,"23028316",1,"No",4,51.1932001559215
"588",2023,"23028316",2,"No",4,51.1932001559215
"589",2023,"23028316",6,"No",4,51.1932001559215
"590",2023,"23028316",7,"No",4,51.1932001559215
"591",2023,"23028356",1,NA,1,12.1296262037317
"592",2023,"23028645",1,"Yes",4,9.44935718470755
"593",2023,"23028645",2,"Yes",4,9.44935718470755
"594",2023,"23028645",3,"No",4,9.44935718470755
"595",2023,"23028645",4,"No",4,9.44935718470755
"596",2023,"23028828",1,NA,1,2090.91049042851
"597",2023,"23028888",1,NA,1,1783.83337148311
"598",2023,"23028988",1,NA,1,743.808931550653
"599",2023,"23029096",1,"No",1,54.1321623732606
"600",2023,"23029356",1,NA,1,322.45454102249
"601",2023,"23029371",2,"No",4,10.4734605354176
"602",2023,"23029371",3,"No",4,10.4734605354176
"603",2023,"23029371",4,"No",4,10.4734605354176
"604",2023,"23029371",5,"No",4,10.4734605354176
"605",2023,"23029410",1,NA,1,1456.10049201763
"606",2023,"23029454",4,"Yes",4,9.2886127457428
"607",2023,"23029454",5,"Yes",4,9.2886127457428
"608",2023,"23029454",6,"Yes",4,9.2886127457428
"609",2023,"23029454",7,"Yes",4,9.2886127457428
"610",2023,"23029487",1,"No",1,3565.17496370632
"611",2023,"23029511",1,"No",4,13.8055910834046
"612",2023,"23029511",2,"No",4,13.8055910834046
"613",2023,"23029511",3,"Yes",4,13.8055910834046
"614",2023,"23029511",4,"No",4,13.8055910834046
"615",2023,"23029583",1,NA,1,35.7992224196297
"616",2023,"23029639",1,NA,1,483.834527576336
"617",2023,"23029646",1,NA,1,11.6324874904572
"618",2023,"23029684",1,NA,1,301.396832589475
"619",2023,"23029906",1,NA,1,37.5423486651166
"620",2023,"23029922",1,"No",1,239.504105056209
"621",2023,"23029939",1,NA,1,36.3308805434504
"622",2023,"23029966",1,"No",1,110.756558820694
"623",2023,"23030014",1,"No",3,53.3910682291943
"624",2023,"23030014",5,"Yes",3,53.3910682291943
"625",2023,"23030014",6,"Yes",3,53.3910682291943
"626",2023,"23030064",1,"Yes",4,51.2204466241388
"627",2023,"23030064",2,"Yes",4,51.2204466241388
"628",2023,"23030064",3,"Yes",4,51.2204466241388
"629",2023,"23030064",4,"No",4,51.2204466241388
"630",2023,"23030147",1,NA,1,117.131807645464
"631",2023,"23030178",1,NA,1,38.7726848806603
"632",2023,"23030422",1,NA,1,4965.41818923181
"633",2023,"23030574",1,NA,1,11.5664275751451
"634",2023,"23030599",1,NA,1,38.7191263392176
"635",2023,"23030607",1,"Yes",1,135.944406032098
"636",2023,"23030930",1,NA,1,60.7645861777789
"637",2023,"23031052",1,NA,1,39.1879769835466
"638",2023,"23031059",1,NA,1,122.138937349848
"639",2023,"23031060",1,"No",1,37.5977068986221
"640",2023,"23031117",2,"Yes",4,53.015446171726
"641",2023,"23031117",3,"Yes",4,53.015446171726
"642",2023,"23031117",4,"Yes",4,53.015446171726
"643",2023,"23031117",5,"No",4,53.015446171726
"644",2023,"23031196",2,NA,1,979.550150025239
"645",2023,"23031260",1,NA,1,1593.29907837274
"646",2023,"23031264",1,NA,1,129.397908138116
"647",2023,"23031450",1,"No",1,121.987650029415
"648",2023,"23031466",1,NA,1,37.381074246577
"649",2023,"23031560",1,"No",1,13.396287894819
"650",2023,"23031809",5,NA,1,241.169712802838
"651",2023,"23031829",1,"No",1,1039.08787359579
"652",2023,"23031896",1,NA,1,133.745150669281
"653",2023,"23031966",1,NA,1,29.5355115713623
"654",2023,"23032030",1,"Yes",4,9.45766661671365
"655",2023,"23032030",2,"Yes",4,9.45766661671365
"656",2023,"23032030",3,"No",4,9.45766661671365
"657",2023,"23032030",4,"Yes",4,9.45766661671365
"658",2023,"23032100",4,"No",4,130.775887549279
"659",2023,"23032100",5,"No",4,130.775887549279
"660",2023,"23032100",6,"Yes",4,130.775887549279
"661",2023,"23032100",7,"No",4,130.775887549279
"662",2023,"23032217",1,"No",1,114.49147299282
"663",2023,"23032355",1,NA,1,425.561580737312
"664",2023,"23032361",1,"Yes",1,119.675714861884
"665",2023,"23032601",1,NA,1,633.347704224218
"666",2023,"23032647",1,NA,1,38.2764899728956
"667",2023,"23032709",1,NA,1,136.436946757288
"668",2023,"23032955",3,"No",4,318.728091148193
"669",2023,"23032955",4,"No",4,318.728091148193
"670",2023,"23032955",5,"No",4,318.728091148193
"671",2023,"23032955",6,"Yes",4,318.728091148193
"672",2023,"23033027",1,"Yes",1,37.6044913264161
"673",2023,"23033031",1,"No",4,9.3263061983794
"674",2023,"23033031",2,"Yes",4,9.3263061983794
"675",2023,"23033031",6,"Yes",4,9.3263061983794
"676",2023,"23033031",7,"No",4,9.3263061983794
"677",2023,"23033129",1,"Yes",3,45.4085751773063
"678",2023,"23033129",3,"Yes",3,45.4085751773063
"679",2023,"23033129",7,"No",3,45.4085751773063
"680",2023,"23033135",1,NA,1,34.2809172413687
"681",2023,"23033144",1,NA,1,155.173991163013
"682",2023,"23033186",1,NA,1,39.1170180769904
"683",2023,"23033218",1,NA,1,27.5801134971427
"684",2023,"23033246",1,NA,1,143.832781514467
"685",2023,"23033341",6,NA,1,1193.87391414723
"686",2023,"23033368",1,"Yes",4,525.098000647552
"687",2023,"23033368",2,"No",4,525.098000647552
"688",2023,"23033368",3,"Yes",4,525.098000647552
"689",2023,"23033368",4,"Yes",4,525.098000647552
"690",2023,"23033440",4,"No",3,649.066139904063
"691",2023,"23033440",5,"No",3,649.066139904063
"692",2023,"23033440",6,"No",3,649.066139904063
"693",2023,"23033632",1,NA,1,121.019938925481
"694",2023,"23033644",1,"No",4,10.0514802327388
"695",2023,"23033644",2,"No",4,10.0514802327388
"696",2023,"23033644",3,"Yes",4,10.0514802327388
"697",2023,"23033644",7,"No",4,10.0514802327388
"698",2023,"23033679",1,NA,1,370.707237463629
"699",2023,"23033731",1,"No",4,9.4008908313509
"700",2023,"23033731",2,"No",4,9.4008908313509
"701",2023,"23033731",3,"No",4,9.4008908313509
"702",2023,"23033731",4,"Yes",4,9.4008908313509
"703",2023,"23033863",3,"No",4,17.7362585802076
"704",2023,"23033863",4,"No",4,17.7362585802076
"705",2023,"23033863",5,"No",4,17.7362585802076
"706",2023,"23033863",6,"No",4,17.7362585802076
"707",2023,"23033873",1,"No",2,74.290912340238
"708",2023,"23033873",3,"No",2,74.290912340238
"709",2023,"23034176",1,"Yes",1,184.816709490983
"710",2023,"23034285",1,"No",1,37.849777007734
"711",2023,"23034334",1,NA,1,37.6958017355764
"712",2023,"23034432",3,"No",4,2.81422960268428
"713",2023,"23034432",4,"No",4,2.81422960268428
"714",2023,"23034432",5,"No",4,2.81422960268428
"715",2023,"23034432",6,"Yes",4,2.81422960268428
"716",2023,"23034481",1,"Yes",1,37.1834171023541
"717",2023,"23034560",1,"Yes",4,129.480764454272
"718",2023,"23034560",2,"No",4,129.480764454272
"719",2023,"23034560",3,"Yes",4,129.480764454272
"720",2023,"23034560",7,"No",4,129.480764454272
"721",2023,"23034575",1,NA,1,120.67227166983
"722",2023,"23034586",1,NA,1,300.083551357825
"723",2023,"23034611",1,"Yes",2,85.4136368065095
"724",2023,"23034611",2,"No",2,85.4136368065095
"725",2023,"23034663",1,"No",1,37.4700191245706
"726",2023,"23034723",1,"No",1,46.0311612483667
"727",2023,"23034804",1,NA,1,38.7551534761549
"728",2023,"23034871",1,"No",1,139.637844130576
"729",2023,"23034889",2,"No",4,37.177048481026
"730",2023,"23034889",3,"No",4,37.177048481026
"731",2023,"23034889",4,"No",4,37.177048481026
"732",2023,"23034889",5,"No",4,37.177048481026
"733",2023,"23034983",1,NA,1,29.9385981088759
"734",2023,"23035001",2,"No",4,15.0829772613788
"735",2023,"23035001",3,"Yes",4,15.0829772613788
"736",2023,"23035001",4,"No",4,15.0829772613788
"737",2023,"23035001",5,"Yes",4,15.0829772613788
"738",2023,"23035119",1,NA,1,11.6478924441297
"739",2023,"23035550",1,NA,1,11.6077711736862
"740",2023,"23035718",1,NA,1,38.5011394645177
"741",2023,"23035819",1,"No",1,95.3489274175428
"742",2023,"23035852",1,"No",3,1110.02943031689
"743",2023,"23035852",2,"Yes",3,1110.02943031689
"744",2023,"23035852",3,"Yes",3,1110.02943031689
"745",2023,"23035888",1,NA,1,38.4065935857728
"746",2023,"23036221",3,"No",4,292.053848319207
"747",2023,"23036221",4,"No",4,292.053848319207
"748",2023,"23036221",5,"No",4,292.053848319207
"749",2023,"23036221",6,"No",4,292.053848319207
"750",2023,"23036258",1,NA,1,331.766515594207
"751",2023,"23036370",1,"No",1,160.940730021404
"752",2023,"23036395",1,NA,1,140.922910089654
"753",2023,"23036491",1,NA,1,41.7759144456986
"754",2023,"23036606",3,"Yes",4,533.6169774468
"755",2023,"23036606",4,"No",4,533.6169774468
"756",2023,"23036606",5,"Yes",4,533.6169774468
"757",2023,"23036606",6,"No",4,533.6169774468
"758",2023,"23036727",1,"Yes",4,9.32294076509467
"759",2023,"23036727",2,"No",4,9.32294076509467
"760",2023,"23036727",3,"Yes",4,9.32294076509467
"761",2023,"23036727",7,"Yes",4,9.32294076509467
"762",2023,"23036767",2,"No",2,143.636015457782
"763",2023,"23036767",5,"No",2,143.636015457782
"764",2023,"23036808",1,NA,1,145.726596011162
"765",2023,"23036874",1,NA,1,1409.5987160063
"766",2023,"23036894",1,NA,1,1659.95065588704
"767",2023,"23036902",1,NA,1,368.66744439507
"768",2023,"23036916",1,NA,1,156.284496506142
"769",2023,"23037018",1,NA,1,140.365666091848
"770",2023,"23037032",1,"No",1,127.27191472708
"771",2023,"23037100",1,"Yes",1,37.7162513447653
"772",2023,"23037120",1,"Yes",4,29.8879864584695
"773",2023,"23037120",2,"No",4,29.8879864584695
"774",2023,"23037120",3,"No",4,29.8879864584695
"775",2023,"23037120",7,"Yes",4,29.8879864584695
"776",2023,"23037191",5,"Yes",3,12.6020632354059
"777",2023,"23037191",6,"Yes",3,12.6020632354059
"778",2023,"23037191",7,"Yes",3,12.6020632354059
"779",2023,"23037239",1,"Yes",1,183.741609405485
"780",2023,"23037292",1,"No",1,38.0769810834658
"781",2023,"23037356",1,NA,1,106.361711193237
"782",2023,"23037430",1,"No",4,348.409123904398
"783",2023,"23037430",5,"No",4,348.409123904398
"784",2023,"23037430",6,"No",4,348.409123904398
"785",2023,"23037430",7,"No",4,348.409123904398
"786",2023,"23037518",1,"No",4,484.372679805162
"787",2023,"23037518",2,"No",4,484.372679805162
"788",2023,"23037518",3,"No",4,484.372679805162
"789",2023,"23037518",4,"No",4,484.372679805162
"790",2023,"23037733",1,"Yes",3,688.724177217707
"791",2023,"23037733",6,"No",3,688.724177217707
"792",2023,"23037733",7,"No",3,688.724177217707
"793",2023,"23037785",2,"No",2,179.197090831941
"794",2023,"23037785",7,"No",2,179.197090831941
"795",2023,"23037858",1,NA,1,37.2941984890049
"796",2023,"23037895",1,"No",1,37.1737826630506
"797",2023,"23037900",1,NA,1,26.421929731678
"798",2023,"23037903",1,"Yes",4,9.45766661671365
"799",2023,"23037903",2,"Yes",4,9.45766661671365
"800",2023,"23037903",3,"Yes",4,9.45766661671365
"801",2023,"23037903",4,"Yes",4,9.45766661671365
"802",2023,"23037971",1,NA,1,40.3863432774992
"803",2023,"23038119",1,"No",1,124.203876738504
"804",2023,"23038216",1,"No",4,72.6718349918337
"805",2023,"23038216",2,"No",4,72.6718349918337
"806",2023,"23038216",3,"No",4,72.6718349918337
"807",2023,"23038216",7,"No",4,72.6718349918337
"808",2023,"23038314",1,"No",4,8.82795282461707
"809",2023,"23038314",5,"No",4,8.82795282461707
"810",2023,"23038314",6,"No",4,8.82795282461707
"811",2023,"23038314",7,"No",4,8.82795282461707
"812",2023,"23038425",1,"No",4,1213.14872071503
"813",2023,"23038425",5,"No",4,1213.14872071503
"814",2023,"23038425",6,"No",4,1213.14872071503
"815",2023,"23038425",7,"Yes",4,1213.14872071503
"816",2023,"23038450",1,NA,1,422.343116676277
"817",2023,"23038520",1,"No",1,149.074961198429
"818",2023,"23038565",2,NA,1,115.680029288677
"819",2023,"23038605",1,"No",1,51.0576168535475
"820",2023,"23038754",1,NA,1,29.0224483965294
"821",2023,"23038787",1,"No",1,37.6035633254036
"822",2023,"23038965",1,NA,1,38.8366311416055
"823",2023,"23038991",1,NA,1,23.9461902630073
"824",2023,"23039066",1,"No",3,115.592215991537
"825",2023,"23039066",2,"Yes",3,115.592215991537
"826",2023,"23039066",3,"No",3,115.592215991537
"827",2023,"23039070",1,NA,1,881.709296832613
"828",2023,"23039101",1,NA,1,37.8287676599041
"829",2023,"23039407",4,"No",4,529.477778961055
"830",2023,"23039407",5,"No",4,529.477778961055
"831",2023,"23039407",6,"No",4,529.477778961055
"832",2023,"23039407",7,"Yes",4,529.477778961055
"833",2023,"23039447",1,"No",1,60.3319090455153
"834",2023,"23039499",2,"Yes",4,516.378389475478
"835",2023,"23039499",3,"Yes",4,516.378389475478
"836",2023,"23039499",4,"Yes",4,516.378389475478
"837",2023,"23039499",5,"Yes",4,516.378389475478
"838",2023,"23039599",4,"No",4,16.3248671572032
"839",2023,"23039599",5,"No",4,16.3248671572032
"840",2023,"23039599",6,"No",4,16.3248671572032
"841",2023,"23039599",7,"Yes",4,16.3248671572032
"842",2023,"23039626",1,NA,1,37.4351113078005
"843",2023,"23039707",1,"No",1,10.9101320553321
"844",2023,"23039757",2,"No",4,25.4610917713955
"845",2023,"23039757",3,"No",4,25.4610917713955
"846",2023,"23039757",4,"No",4,25.4610917713955
"847",2023,"23039757",5,"No",4,25.4610917713955
"848",2023,"23039871",1,"No",2,240.249858812004
"849",2023,"23039871",3,"Yes",2,240.249858812004
"850",2023,"23039977",2,"No",2,18.8417543846015
"851",2023,"23039977",4,"No",2,18.8417543846015
"852",2023,"23040089",1,NA,1,36.7937549122208
"853",2023,"23040114",1,NA,1,12.8654590706491
"854",2023,"23040210",4,"Yes",4,9.00249836005542
"855",2023,"23040210",5,"Yes",4,9.00249836005542
"856",2023,"23040210",6,"Yes",4,9.00249836005542
"857",2023,"23040210",7,"Yes",4,9.00249836005542
"858",2023,"23040213",1,NA,1,361.911285952734
"859",2023,"23040244",1,"No",1,37.9236408150448
"860",2023,"23040362",1,"No",4,214.108632808945
"861",2023,"23040362",5,"No",4,214.108632808945
"862",2023,"23040362",6,"No",4,214.108632808945
"863",2023,"23040362",7,"No",4,214.108632808945
"864",2023,"23040373",1,NA,1,37.2846809717979
"865",2023,"23040394",1,NA,1,40.7304330237767
"866",2023,"23040493",1,"No",1,135.944406032098
"867",2023,"23040599",1,NA,1,36.3901038082186
"868",2023,"23040726",2,"No",4,47.324576420855
"869",2023,"23040726",3,"No",4,47.324576420855
"870",2023,"23040726",4,"No",4,47.324576420855
"871",2023,"23040726",5,"No",4,47.324576420855
"872",2023,"23041011",1,NA,1,38.4741394693444
"873",2023,"23041030",1,NA,1,147.274212573135
"874",2023,"23041034",1,NA,1,395.076957700557
"875",2023,"23041217",1,NA,1,147.900732818523
"876",2023,"23041359",1,NA,1,1371.09278375195
"877",2023,"23041667",1,"No",1,37.5977068986221
"878",2023,"23041841",1,NA,1,954.673952565781
"879",2023,"23041878",1,NA,1,37.3677747438777
"880",2023,"23041893",1,"Yes",4,345.747082529548
"881",2023,"23041893",2,"No",4,345.747082529548
"882",2023,"23041893",3,"Yes",4,345.747082529548
"883",2023,"23041893",7,"No",4,345.747082529548
"884",2023,"23041931",3,"No",4,5.4601507937701
"885",2023,"23041931",4,"No",4,5.4601507937701
"886",2023,"23041931",5,"No",4,5.4601507937701
"887",2023,"23041931",6,"No",4,5.4601507937701
"888",2023,"23041944",1,NA,1,37.229369010104
"889",2023,"23041960",1,"No",1,38.8702279279973
"890",2023,"23041971",1,"Yes",3,628.68839746447
"891",2023,"23041971",5,"No",3,628.68839746447
"892",2023,"23041971",6,"No",3,628.68839746447
"893",2023,"23041976",1,"No",4,68.352755528146
"894",2023,"23041976",2,"No",4,68.352755528146
"895",2023,"23041976",3,"No",4,68.352755528146
"896",2023,"23041976",7,"No",4,68.352755528146
"897",2023,"23042008",1,"No",1,145.407049237716
"898",2023,"23042128",1,"No",1,1760.13180378598
"899",2023,"23042140",1,"Yes",4,92.0197452379413
"900",2023,"23042140",2,"Yes",4,92.0197452379413
"901",2023,"23042140",3,"Yes",4,92.0197452379413
"902",2023,"23042140",4,"No",4,92.0197452379413
"903",2023,"23042163",1,"Yes",1,95.3489274175428
"904",2023,"23042228",1,NA,1,812.120823007075
"905",2023,"23042252",1,"No",1,4984.03678693177
"906",2023,"23042265",1,NA,1,34.218435260626
"907",2023,"23042288",1,"Yes",1,55.4285825203583
"908",2023,"23042348",1,NA,1,61.3705950563957
"909",2023,"23042371",1,NA,1,131.184999281204
"910",2023,"23042405",1,NA,1,39.663675186637
"911",2023,"23042513",2,NA,1,4930.49271417364
"912",2023,"23042542",1,NA,1,141.892868978928
"913",2023,"23042565",2,"No",4,2.86507395743533
"914",2023,"23042565",3,"No",4,2.86507395743533
"915",2023,"23042565",4,"No",4,2.86507395743533
"916",2023,"23042565",5,"No",4,2.86507395743533
"917",2023,"23042576",1,"No",3,40.5154907019173
"918",2023,"23042576",5,"No",3,40.5154907019173
"919",2023,"23042576",6,"Yes",3,40.5154907019173
"920",2023,"23042676",1,"No",3,12.5738926000531
"921",2023,"23042676",6,"No",3,12.5738926000531
"922",2023,"23042676",7,"No",3,12.5738926000531
"923",2023,"23042790",1,NA,1,37.8879814310533
"924",2023,"23042804",1,"No",1,90.0611715504732
"925",2023,"23042875",1,"No",4,435.967083377575
"926",2023,"23042875",2,"Yes",4,435.967083377575
"927",2023,"23042875",3,"No",4,435.967083377575
"928",2023,"23042875",7,"No",4,435.967083377575
"929",2023,"23042951",1,NA,1,725.066149380912
"930",2023,"23043084",1,"No",1,413.739697264944
"931",2023,"23043110",1,"No",1,1085.10911806463
"932",2023,"23043139",1,NA,1,617.867817605623
"933",2023,"23043164",6,NA,1,2727.7402661651
"934",2023,"23043276",1,NA,1,39.91394122912
"935",2023,"23043374",1,"No",3,48.073916958816
"936",2023,"23043374",2,"No",3,48.073916958816
"937",2023,"23043374",3,"Yes",3,48.073916958816
"938",2023,"23043485",6,NA,1,133.295367556879
"939",2023,"23043538",1,NA,1,213.580727281358
"940",2023,"23043621",1,NA,1,36.3901038082186
"941",2023,"23043675",1,NA,1,53.1885250449274
"942",2023,"23043720",1,NA,1,4735.00049243969
"943",2023,"23043755",1,"Yes",1,37.4249218652639
"944",2023,"23043833",1,"No",1,2545.97879771112
"945",2023,"23043944",1,NA,1,38.152161526197
"946",2023,"23044001",1,"Yes",3,25.2154457584277
"947",2023,"23044001",2,"Yes",3,25.2154457584277
"948",2023,"23044001",3,"No",3,25.2154457584277
"949",2023,"23044010",7,NA,1,1047.85142669877
