hhno,pno,pptyp,pagey,pgend,pwtyp,pwpcl,pwtaz,pstyp,pspcl,pstaz,ptpass,ppaidprk,pdiary,pproxy,psexpfac,id,puwmode,puwarrp,puwdepp,pwaudist,pwautime,psautime,psaudist
14101745,2,1,21,1,1,26266,2145,0,0,-1,0,-1,-1,1,164.5021,141017452,-1,-1,-1,-1,-1,-1,-1
14101746,1,1,50,1,1,53690,2191,0,0,-1,0,0,-1,3,92.4785,141017461,4,840,925,14.25,26.97,-1,-1
14101746,2,4,50,2,0,0,-1,0,0,-1,0,-1,-1,1,92.4785,141017462,-1,-1,-1,-1,-1,-1,-1
14101747,1,1,40,2,1,535479,3435,0,0,-1,0,0,-1,1,508.2017,141017471,3,410,975,12.42,29.45,-1,-1
14101747,2,1,40,1,1,849490,1131,0,0,-1,0,0,-1,1,508.2017,141017472,3,300,930,23.95,45.12,-1,-1
14101747,3,7,8,2,0,0,-1,1,616554,3426,-1,-1,-1,3,508.2017,141017473,-1,-1,-1,-1,-1,16.22,4.48
14101747,4,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,508.2017,141017474,-1,-1,-1,-1,-1,-1,-1
14101748,1,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,845.0896,141017481,-1,-1,-1,-1,-1,-1,-1
14101748,2,1,40,1,1,581917,3374,0,0,-1,0,0,-1,2,845.0896,141017482,4,470,1080,8.54,22.55,-1,-1
14101748,3,7,14,1,0,0,-1,1,672262,3412,1,-1,-1,2,845.0896,141017483,-1,-1,-1,-1,-1,6.07,1.13
14101748,4,7,8,1,0,0,-1,1,672262,3412,-1,-1,-1,2,845.0896,141017484,-1,-1,-1,-1,-1,6.07,1.13
14101748,5,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,845.0896,141017485,-1,-1,-1,-1,-1,-1,-1
14101748,6,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,845.0896,141017486,-1,-1,-1,-1,-1,-1,-1
14101749,1,1,50,1,1,0,-1,0,0,-1,0,-1,-1,2,364.5887,141017491,-1,-1,-1,-1,-1,-1,-1
14101749,2,1,50,2,1,671187,3008,0,0,-1,0,-1,-1,1,364.5887,141017492,3,750,805,13.97,28.66,-1,-1
14101749,3,6,17,1,0,0,-1,1,547559,3179,-1,-1,-1,3,364.5887,141017493,-1,-1,-1,-1,-1,8.49,2.26
14101749,4,7,14,2,0,0,-1,1,546786,3142,-1,-1,-1,3,364.5887,141017494,-1,-1,-1,-1,-1,4.53,0.81
14101750,1,1,30,1,1,0,-1,0,0,-1,0,-1,-1,1,253.5853,141017501,3,680,1275,-1,-1,-1,-1
14101751,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,348.6976,141017511,-1,-1,-1,-1,-1,-1,-1
14101752,1,1,40,2,1,432387,3005,0,0,-1,0,-1,-1,1,573.1693,141017521,-1,-1,-1,-1,-1,-1,-1
14101752,2,7,8,1,0,0,-1,1,412269,3075,-1,-1,-1,2,573.1693,141017522,-1,-1,-1,-1,-1,8.65,2
14101752,3,7,8,2,0,0,-1,1,412269,3075,-1,-1,-1,2,573.1693,141017523,-1,-1,-1,-1,-1,8.65,2
14101753,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,268.7698,141017531,-1,-1,-1,-1,-1,-1,-1
14101753,2,3,70,1,0,0,-1,0,0,-1,0,-1,-1,2,268.7698,141017532,-1,-1,-1,-1,-1,-1,-1
14101754,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,431.5388,141017541,-1,-1,-1,-1,-1,-1,-1
14101754,2,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,431.5388,141017542,-1,-1,-1,-1,-1,-1,-1
14101755,1,1,50,1,1,292390,3525,0,0,-1,0,-1,-1,3,440.9461,141017551,3,300,770,4.71,10.43,-1,-1
14101755,2,4,30,2,0,0,-1,0,0,-1,0,-1,-1,3,440.9461,141017552,-1,-1,-1,-1,-1,-1,-1
14101755,3,4,21,1,0,0,-1,0,0,-1,0,-1,-1,3,440.9461,141017553,-1,-1,-1,-1,-1,-1,-1
14101755,4,2,30,2,2,276832,3492,0,0,-1,5,-1,-1,3,440.9461,141017554,9,555,645,4.76,12.19,-1,-1
14101755,5,5,50,2,0,0,-1,1,360294,3666,0,-1,-1,1,440.9461,141017555,-1,-1,-1,-1,-1,-1,-1
14101756,1,4,50,2,0,0,-1,0,0,-1,0,-1,-1,1,250.6126,141017561,-1,-1,-1,-1,-1,-1,-1
14101756,2,1,50,1,1,369920,3626,2,0,-1,3,0,-1,3,250.6126,141017562,3,415,1020,19.08,30.7,-1,-1
14101757,1,1,60,1,1,362988,3674,0,0,-1,0,-1,-1,1,293.5565,141017571,3,730,945,2.87,8.07,-1,-1
14101757,2,3,90,2,0,0,-1,0,0,-1,0,-1,-1,2,293.5565,141017572,-1,-1,-1,-1,-1,-1,-1
14101757,3,3,80,1,0,0,-1,0,0,-1,0,-1,-1,2,293.5565,141017573,-1,-1,-1,-1,-1,-1,-1
14101758,1,2,80,2,2,0,-1,0,0,-1,0,-1,-1,1,394.972,141017581,-1,-1,-1,-1,-1,-1,-1
14101759,1,1,40,2,1,495711,2876,0,0,-1,0,-1,-1,1,353.6666,141017591,3,475,1025,4.91,20.7,-1,-1
14101759,2,1,40,1,1,443262,2987,0,0,-1,0,0,-1,3,353.6666,141017592,-1,-1,-1,-1,-1,-1,-1
14101760,1,1,40,2,1,671291,2947,0,0,-1,0,-1,-1,1,411.5304,141017601,3,575,960,7.42,21.03,-1,-1
14101760,2,1,50,1,1,932553,1550,0,0,-1,0,-1,-1,2,411.5304,141017602,3,570,1065,38.55,71.01,-1,-1
14101761,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,3,428.8174,141017611,-1,-1,-1,-1,-1,-1,-1
14101761,2,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,428.8174,141017612,3,735,795,-1,-1,-1,-1
14101761,3,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,428.8174,141017613,-1,-1,-1,-1,-1,-1,-1
14101762,1,1,60,1,1,369920,3626,0,0,-1,5,-1,-1,1,371.8781,141017621,4,910,1425,2.05,10.68,-1,-1
14101762,2,2,50,2,2,329259,3610,0,0,-1,5,-1,-1,1,371.8781,141017622,3,540,720,0.67,5.78,-1,-1
14101763,1,1,60,1,1,788597,1779,0,0,-1,0,0,-1,1,964.0957,141017631,3,800,1310,2.29,8.68,-1,-1
14101764,1,1,30,1,1,1100176,1613,0,0,-1,0,-1,-1,1,484.5665,141017641,4,505,895,5.44,14.47,-1,-1
14101764,2,2,30,2,2,903832,1718,0,0,-1,0,-1,-1,1,484.5665,141017642,3,560,1045,5.85,16.72,-1,-1
14101764,3,7,8,2,0,0,-1,1,966454,1526,-1,-1,-1,3,484.5665,141017643,-1,-1,-1,-1,-1,19.8,8.23
14101764,4,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,484.5665,141017644,-1,-1,-1,-1,-1,-1,-1
14101765,1,1,50,2,1,735327,529,0,0,-1,3,0,-1,1,566.7787,141017651,7,455,995,24.29,56.99,-1,-1
14101765,2,4,21,1,0,0,-1,2,795018,1188,0,-1,-1,3,566.7787,141017652,-1,-1,-1,-1,-1,14.3,6.49
14101766,1,1,40,1,1,735338,522,0,0,-1,4,-1,-1,1,341.0912,141017661,7,365,1070,25.87,55.54,-1,-1
14101766,2,1,40,2,1,0,-1,0,0,-1,0,-1,-1,3,341.0912,141017662,-1,-1,-1,-1,-1,-1,-1
14101766,3,7,8,1,0,0,-1,1,756182,2039,-1,-1,-1,3,341.0912,141017663,-1,-1,-1,-1,-1,12.64,3.66
14101767,1,1,50,1,1,789481,1548,0,0,-1,0,1,-1,1,273.3607,141017671,-1,-1,-1,-1,-1,-1,-1
14101767,2,2,50,2,2,697399,1957,0,0,-1,0,1,-1,2,273.3607,141017672,1,510,945,1.15,6.13,-1,-1
14101767,3,7,14,2,0,0,-1,1,740502,1968,-1,-1,-1,3,273.3607,141017673,-1,-1,-1,-1,-1,6.31,1.41
14101768,1,1,30,1,1,832215,1170,0,0,-1,0,-1,-1,1,888.5047,141017681,-1,-1,-1,-1,-1,-1,-1
14101768,2,2,40,2,2,839391,2012,0,0,-1,0,-1,-1,2,888.5047,141017682,4,495,720,3.47,9.67,-1,-1
14101768,3,7,8,1,0,0,-1,1,889880,2015,-1,-1,-1,3,888.5047,141017683,-1,-1,-1,-1,-1,5.84,0.96
14101768,4,7,8,1,0,0,-1,1,889880,2015,-1,-1,-1,3,888.5047,141017684,-1,-1,-1,-1,-1,5.84,0.96
14101770,1,1,40,2,1,1054397,0,0,0,-1,0,-1,-1,1,331.6322,141017701,3,885,990,-1,-1,-1,-1
14101770,2,1,50,1,1,1054397,1439,0,0,-1,0,-1,-1,3,331.6322,141017702,3,725,915,0.57,4.25,-1,-1
14101771,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,90.1648,141017711,-1,-1,-1,-1,-1,-1,-1
14101771,2,4,60,1,0,0,-1,0,0,-1,0,-1,-1,2,90.1648,141017712,-1,-1,-1,-1,-1,-1,-1
14101772,1,2,50,2,2,829215,573,0,0,-1,4,0,-1,1,244.3007,141017721,-1,-1,-1,-1,-1,-1,-1
14101772,2,1,50,1,1,1273467,1255,0,0,-1,0,-1,-1,2,244.3007,141017722,3,765,795,2.76,10.94,-1,-1
14101773,1,1,21,1,1,820892,941,0,0,-1,0,0,-1,1,756.3331,141017731,3,470,930,0.6,4.16,-1,-1
14101773,2,2,60,1,2,0,-1,0,0,-1,0,0,-1,1,756.3331,141017732,-1,-1,-1,-1,-1,-1,-1
14101774,1,2,70,1,2,0,-1,0,0,-1,0,-1,-1,1,212.8444,141017741,-1,-1,-1,-1,-1,-1,-1
14101774,2,3,70,2,0,0,-1,0,0,-1,0,-1,-1,2,212.8444,141017742,-1,-1,-1,-1,-1,-1,-1
14101775,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,1,262.5179,141017751,-1,-1,-1,-1,-1,-1,-1
14101775,2,2,70,2,2,0,-1,0,0,-1,0,-1,-1,1,262.5179,141017752,-1,-1,-1,-1,-1,-1,-1
14101776,1,1,40,1,1,828725,324,0,0,-1,0,0,-1,2,460.2118,141017761,5,520,1005,9.83,23.22,-1,-1
14101776,2,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,460.2118,141017762,-1,-1,-1,-1,-1,-1,-1
14101776,3,7,8,2,0,0,-1,1,966458,1566,-1,-1,-1,2,460.2118,141017763,-1,-1,-1,-1,-1,11.4,3.4
14101776,4,8,2,2,0,0,-1,1,1226823,-1,-1,-1,-1,-1,460.2118,141017764,-1,-1,-1,-1,-1,-1,-1
14101776,5,8,2,1,0,0,-1,1,1226823,-1,-1,-1,-1,-1,460.2118,141017765,-1,-1,-1,-1,-1,-1,-1
14101777,1,1,30,1,1,735369,538,0,0,-1,4,0,-1,2,174.4689,141017771,6,455,1010,9.37,25.6,-1,-1
14101777,2,1,30,2,1,1024252,312,0,0,-1,0,-1,-1,1,174.4689,141017772,4,470,1060,14.2,30.04,-1,-1
14101779,1,1,40,1,1,1201982,1512,0,0,-1,0,-1,-1,1,325.2084,141017791,3,510,630,11.84,25.99,-1,-1
14101779,2,4,40,2,0,0,-1,0,0,-1,0,-1,-1,2,325.2084,141017792,-1,-1,-1,-1,-1,-1,-1
14101779,3,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,325.2084,141017793,-1,-1,-1,-1,-1,-1,-1
14101779,4,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,325.2084,141017794,-1,-1,-1,-1,-1,-1,-1
14101780,1,1,40,2,1,735334,521,0,0,-1,3,0,-1,1,254.2219,141017801,7,440,1000,14.06,39.45,-1,-1
14101781,1,1,70,2,1,702476,189,0,0,-1,0,-1,-1,1,410.5851,141017811,3,450,870,9.5,27.65,-1,-1
14101781,2,4,50,1,0,0,-1,0,0,-1,0,-1,-1,1,410.5851,141017812,-1,-1,-1,-1,-1,-1,-1
14101782,1,1,50,1,1,740850,332,0,0,-1,0,-1,-1,1,102.0342,141017821,3,405,935,11.07,30.01,-1,-1
14101782,2,2,50,2,2,711232,668,0,0,-1,0,-1,-1,1,102.0342,141017822,-1,-1,-1,-1,-1,-1,-1
14101782,3,7,8,2,0,0,-1,1,784662,649,-1,-1,-1,2,102.0342,141017823,-1,-1,-1,-1,-1,12.03,2.9
14101783,1,1,60,2,1,1161979,674,0,0,-1,0,-1,-1,1,77.7064,141017831,3,435,980,3.51,14.95,-1,-1
14101783,2,4,60,1,0,0,-1,0,0,-1,0,-1,-1,2,77.7064,141017832,-1,-1,-1,-1,-1,-1,-1
14101784,1,1,50,1,1,862376,1259,0,0,-1,0,-1,-1,1,78.5115,141017841,3,660,885,17.35,28.99,-1,-1
14101785,1,1,60,2,1,902737,809,0,0,-1,0,-1,-1,1,261.2888,141017851,3,980,60,8.86,28.76,-1,-1
14101786,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,272.1256,141017861,-1,-1,-1,-1,-1,-1,-1
14101787,1,1,40,1,1,220196,2587,0,0,-1,5,1,-1,1,22.7732,141017871,6,470,1005,15.16,30.65,-1,-1
14101787,2,1,40,1,1,1067466,1617,0,0,-1,3,1,-1,1,22.7732,141017872,9,450,955,12.58,28.87,-1,-1
14101788,1,1,30,2,1,828972,525,0,0,-1,3,-1,-1,1,26.6126,141017881,6,505,970,1.41,14.29,-1,-1
14101788,2,1,30,1,1,1052382,631,0,0,-1,4,0,-1,3,26.6126,141017882,1,425,1045,2.39,16.73,-1,-1
14101789,1,1,30,2,1,1161794,655,0,0,-1,5,0,-1,1,22.0899,141017891,3,495,1050,3.91,16.3,-1,-1
14101789,2,1,40,1,1,0,-1,0,0,-1,0,0,-1,3,22.0899,141017892,-1,-1,-1,-1,-1,-1,-1
14101790,1,2,30,2,2,0,-1,0,0,-1,0,-1,-1,1,85.8215,141017901,-1,-1,-1,-1,-1,-1,-1
14101790,2,2,40,1,2,0,-1,0,0,-1,0,-1,-1,1,85.8215,141017902,-1,-1,-1,-1,-1,-1,-1
14101790,3,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,85.8215,141017903,-1,-1,-1,-1,-1,-1,-1
14101791,1,1,30,2,1,716664,493,0,0,-1,3,0,-1,1,22.0899,141017911,6,525,660,1.47,11.78,-1,-1
14101791,2,1,40,1,1,0,-1,0,0,-1,0,-1,-1,2,22.0899,141017912,1,580,690,-1,-1,-1,-1
14101792,1,2,30,2,2,797163,302,2,797163,302,4,0,-1,1,114.6161,141017921,6,830,990,3.16,19.08,-1,-1
14101793,1,5,30,2,1,974297,795,1,797163,302,5,-1,-1,1,42.2269,141017931,-1,-1,-1,-1,-1,-1,-1
14101793,2,1,30,1,1,0,-1,0,0,-1,0,-1,-1,1,42.2269,141017932,6,535,1030,-1,-1,-1,-1
14101794,1,1,40,1,1,878434,1584,0,0,-1,0,-1,-1,1,104.3908,141017941,3,450,735,10.32,26,-1,-1
14101795,1,1,40,2,1,891203,55,0,0,-1,0,-1,-1,1,143.274,141017951,5,485,1080,1.88,8.64,-1,-1
14101795,2,1,40,1,1,1231624,53,0,0,-1,0,-1,-1,3,143.274,141017952,3,490,1070,1.52,7.66,-1,-1
14101795,3,7,8,2,0,0,-1,1,891174,55,-1,-1,-1,3,143.274,141017953,-1,-1,-1,-1,-1,8.64,1.88
14101795,4,7,8,1,0,0,-1,1,891174,55,-1,-1,-1,3,143.274,141017954,-1,-1,-1,-1,-1,8.64,1.88
14101796,1,1,40,1,1,1161761,653,0,0,-1,5,-1,-1,1,257.8892,141017961,3,480,1040,5.57,20.03,-1,-1
14101796,2,1,40,2,1,718264,472,0,0,-1,4,0,-1,1,257.8892,141017962,6,705,900,4.11,19.17,-1,-1
14101797,1,1,60,2,1,866833,430,0,0,-1,0,-1,-1,1,409.0328,141017971,3,535,590,4.9,19.89,-1,-1
14101798,1,1,60,2,1,0,-1,0,0,-1,0,1,-1,1,154.2472,141017981,-1,-1,-1,-1,-1,-1,-1
14101798,2,4,21,1,0,0,-1,2,1222536,567,0,-1,-1,3,154.2472,141017982,-1,-1,-1,-1,-1,15.12,4.64
14101799,1,1,40,1,1,716681,486,0,0,-1,3,0,-1,1,219.2073,141017991,1,675,680,7.07,21.58,-1,-1
14101800,1,1,60,2,1,130620,2401,0,0,-1,0,-1,-1,1,235.2177,141018001,5,445,985,20.98,36.28,-1,-1
14101800,2,1,60,1,1,236626,2564,0,0,-1,0,-1,-1,1,235.2177,141018002,4,520,1080,18.47,31.45,-1,-1
14101801,1,2,40,2,2,787639,91,0,0,-1,0,-1,-1,1,74.3922,141018011,3,810,950,0.26,5.06,-1,-1
14101802,1,1,40,2,1,716787,489,0,0,-1,3,0,-1,1,165.6868,141018021,-1,-1,-1,-1,-1,-1,-1
14101802,2,1,40,1,1,829672,406,0,0,-1,4,-1,-1,3,165.6868,141018022,3,445,995,5.6,16.55,-1,-1
14101802,3,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,165.6868,141018023,-1,-1,-1,-1,-1,-1,-1
14101803,1,1,30,1,1,828373,324,0,0,-1,5,1,-1,1,42.1642,141018031,2,525,1020,4.07,14.87,-1,-1
14101803,2,2,30,2,2,906400,169,0,0,-1,5,-1,-1,2,42.1642,141018032,3,550,790,2.31,11.05,-1,-1
14101804,1,1,40,1,1,1258058,1703,0,0,-1,0,-1,-1,1,52.2308,141018041,9,515,960,2.89,8.85,-1,-1
14101804,2,4,40,2,0,0,-1,0,0,-1,0,-1,-1,2,52.2308,141018042,-1,-1,-1,-1,-1,-1,-1
14101805,1,5,21,2,0,0,-1,1,797163,302,0,-1,-1,1,115.2196,141018051,-1,-1,-1,-1,-1,27.36,12.73
14101805,2,1,30,2,1,1067461,1615,0,0,-1,0,-1,-1,3,115.2196,141018052,3,555,1080,3.48,9.4,-1,-1
14101806,1,1,50,2,1,797163,303,0,0,-1,4,0,-1,1,131.3573,141018061,5,480,990,13.58,50.63,-1,-1
14101806,2,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,131.3573,141018062,-1,-1,-1,-1,-1,-1,-1
14101807,1,1,40,2,1,487032,2904,0,0,-1,0,-1,-1,1,109.1343,141018071,3,415,1010,0.59,9.87,-1,-1
14101807,2,1,40,1,1,487032,2904,0,0,-1,0,-1,-1,2,109.1343,141018072,3,480,1045,0.59,9.88,-1,-1
14101808,1,1,30,2,1,1135368,1349,0,0,-1,0,-1,-1,1,135.992,141018081,3,550,995,27.71,51.28,-1,-1
14101808,2,1,30,1,1,499923,2813,0,0,-1,0,0,-1,3,135.992,141018082,3,545,960,1.7,11.32,-1,-1
14101808,3,1,30,1,1,500910,2932,0,0,-1,0,0,-1,3,135.992,141018083,3,535,1095,1.76,9.78,-1,-1
14101809,1,1,50,2,1,892048,761,0,0,-1,0,-1,-1,1,60.4455,141018091,6,420,1030,6.21,20.54,-1,-1
14101810,1,1,30,1,1,829634,432,0,0,-1,3,-1,-1,1,42.4002,141018101,2,510,1095,4.69,18.59,-1,-1
14101811,1,1,40,1,1,1081486,1468,0,0,-1,0,-1,-1,1,28.1225,141018111,3,400,1100,15.98,27.57,-1,-1
14101812,1,1,40,1,1,1067458,1616,0,0,-1,3,-1,-1,1,32.0528,141018121,9,790,1025,13.29,26.07,-1,-1
14101812,2,1,30,2,1,909824,363,0,0,-1,5,-1,-1,3,32.0528,141018122,2,550,1050,2.92,11.43,-1,-1
14101813,1,4,21,2,0,0,-1,0,0,-1,0,-1,-1,1,743.7974,141018131,-1,-1,-1,-1,-1,-1,-1
14101814,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,53.793,141018141,-1,-1,-1,-1,-1,-1,-1
14101815,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,1,565.7854,141018151,-1,-1,-1,-1,-1,-1,-1
14101816,1,5,40,1,0,0,-1,1,708822,1798,0,-1,-1,1,82.8094,141018161,-1,-1,-1,-1,-1,-1,-1
14101816,2,1,40,2,1,236628,2564,0,0,-1,0,-1,-1,3,82.8094,141018162,4,405,990,5.7,15.47,-1,-1
14101816,3,7,8,2,0,0,-1,1,1072150,1754,-1,-1,-1,3,82.8094,141018163,-1,-1,-1,-1,-1,9.53,2.9
14101816,4,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,82.8094,141018164,-1,-1,-1,-1,-1,-1,-1
14101817,1,3,80,2,0,0,-1,0,0,-1,0,-1,-1,1,297.4671,141018171,-1,-1,-1,-1,-1,-1,-1
14101818,1,5,21,2,1,716794,489,1,0,-1,4,1,-1,1,48.1527,141018181,6,465,1065,1.83,13.51,-1,-1
14101818,2,1,30,1,1,1161338,650,0,0,-1,0,-1,-1,2,48.1527,141018182,3,420,975,1.92,11.14,-1,-1
14101819,1,1,30,1,1,1223110,630,0,0,-1,0,-1,-1,1,89.4342,141018191,1,750,1050,0.94,9.72,-1,-1
14101820,1,1,30,1,1,735351,530,0,0,-1,3,0,-1,1,55.4402,141018201,1,860,1150,0.84,12.97,-1,-1
14101820,2,1,30,2,1,716863,497,0,0,-1,3,0,-1,3,55.4402,141018202,1,600,1170,0.88,10.52,-1,-1
14101821,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,108.7621,141018211,-1,-1,-1,-1,-1,-1,-1
14101822,1,1,40,2,1,707384,1006,0,0,-1,3,1,-1,1,59.083,141018221,-1,-1,-1,-1,-1,-1,-1
14101823,1,1,50,1,1,742562,1551,0,0,-1,3,1,-1,1,85.4939,141018231,2,525,1020,10.37,25.56,-1,-1
14101823,2,4,50,2,0,0,-1,0,0,-1,0,-1,-1,2,85.4939,141018232,-1,-1,-1,-1,-1,-1,-1
14101824,1,1,30,2,1,797163,303,0,0,-1,5,0,-1,1,58.2456,141018241,3,360,1335,2.43,10.54,-1,-1
14101825,1,2,40,2,2,1078629,553,0,0,-1,0,-1,-1,1,108.0143,141018251,1,740,1085,0.45,7.92,-1,-1
14101826,1,1,60,2,1,829213,573,0,0,-1,0,-1,-1,1,181.2437,141018261,-1,-1,-1,-1,-1,-1,-1
14101826,2,4,60,1,0,0,-1,0,0,-1,0,-1,-1,2,181.2437,141018262,-1,-1,-1,-1,-1,-1,-1
14101826,3,4,40,1,0,0,-1,0,0,-1,0,-1,-1,2,181.2437,141018263,1,1085,1280,-1,-1,-1,-1
14101827,1,1,40,2,1,829770,438,0,0,-1,0,-1,-1,1,59.083,141018271,3,620,1390,2.11,16.99,-1,-1
14101828,1,1,40,2,1,894142,244,0,0,-1,0,-1,-1,1,34.5268,141018281,6,1080,1240,5.61,24,-1,-1
14101828,2,1,40,1,1,1050037,479,2,1222541,552,5,0,-1,2,34.5268,141018282,1,895,1350,1.29,12.75,8.76,0.55
14101829,1,1,30,2,1,1115737,431,0,0,-1,3,0,-1,1,81.5452,141018291,-1,-1,-1,-1,-1,-1,-1
14101830,1,1,30,1,1,751814,302,2,797163,302,5,0,-1,1,56.387,141018301,6,525,610,4.39,22.97,-1,-1
14101830,2,1,30,2,1,673573,513,0,0,-1,4,0,-1,3,56.387,141018302,6,510,1165,1.83,16.21,-1,-1
14101831,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,64.282,141018311,-1,-1,-1,-1,-1,-1,-1
14101832,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,36.9205,141018321,-1,-1,-1,-1,-1,-1,-1
14101832,2,2,50,2,2,0,-1,0,0,-1,0,1,-1,1,36.9205,141018322,-1,-1,-1,-1,-1,-1,-1
14101833,1,1,30,1,1,828982,499,0,0,-1,3,1,-1,1,45.3508,141018331,1,600,1215,0.76,9.96,-1,-1
14101833,2,1,30,2,1,716797,477,0,0,-1,0,0,-1,2,45.3508,141018332,1,360,870,0.47,10.36,-1,-1
14101834,1,1,40,1,1,828977,505,0,0,-1,0,0,-1,1,56.0547,141018341,-1,-1,-1,-1,-1,-1,-1
14101835,1,1,70,1,1,1141253,806,0,0,-1,5,0,-1,1,33.3947,141018351,6,475,980,10.11,25.37,-1,-1
14101835,2,1,60,2,1,797163,302,0,0,-1,4,0,-1,1,33.3947,141018352,6,425,970,3.96,21.32,-1,-1
14101836,1,1,40,2,1,840018,820,0,0,-1,0,-1,-1,1,83.2252,141018361,3,480,1010,12.32,26.57,-1,-1
14101836,2,1,40,1,1,890887,1583,0,0,-1,5,1,-1,2,83.2252,141018362,6,600,1120,11.95,29.15,-1,-1
14101837,1,3,90,2,0,0,-1,0,0,-1,0,-1,-1,1,179.7017,141018371,-1,-1,-1,-1,-1,-1,-1
14101838,1,1,40,2,1,828375,324,0,0,-1,0,-1,-1,1,51.198,141018381,-1,-1,-1,-1,-1,-1,-1
14101838,2,1,40,1,1,1147879,329,0,0,-1,0,-1,-1,2,51.198,141018382,-1,-1,-1,-1,-1,-1,-1
14101838,3,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,51.198,141018383,-1,-1,-1,-1,-1,-1,-1
14101839,1,1,60,2,1,828693,337,0,0,-1,0,-1,-1,1,40.0123,141018391,-1,-1,-1,-1,-1,-1,-1
14101840,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,45.6015,141018401,3,520,930,-1,-1,-1,-1
14101840,2,3,80,2,0,0,-1,0,0,-1,0,-1,-1,3,45.6015,141018402,-1,-1,-1,-1,-1,-1,-1
14101841,1,1,30,1,1,1161755,632,0,0,-1,0,-1,-1,2,56.3339,141018411,3,485,1185,5.96,20.42,-1,-1
14101841,2,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,56.3339,141018412,-1,-1,-1,-1,-1,-1,-1
14101842,1,2,60,1,2,0,-1,0,0,-1,0,-1,-1,1,40.0123,141018421,-1,-1,-1,-1,-1,-1,-1
14101843,1,1,50,2,1,1208217,609,0,0,-1,4,0,-1,1,48.1891,141018431,6,420,945,4.55,17.52,-1,-1
14101844,1,1,40,2,1,0,-1,0,0,-1,5,0,-1,1,100.9576,141018441,-1,-1,-1,-1,-1,-1,-1
14101844,2,5,40,1,1,0,-1,1,932775,72,0,0,-1,2,100.9576,141018442,3,740,970,-1,-1,25.72,6.52
14101845,1,1,40,1,1,0,-1,0,0,-1,0,0,-1,1,413.4141,141018451,4,650,735,-1,-1,-1,-1
14101845,2,1,30,2,1,674071,1045,0,0,-1,0,-1,-1,2,413.4141,141018452,3,405,960,14.15,26.71,-1,-1
14101846,1,1,30,1,1,1173029,1983,0,0,-1,0,0,-1,1,71.9947,141018461,3,475,1080,27.67,38.78,-1,-1
14101847,1,1,30,2,1,829689,441,0,0,-1,0,-1,-1,1,95.7871,141018471,1,540,1020,1,9.87,-1,-1
14101847,2,1,30,1,1,1161252,449,0,0,-1,0,1,-1,2,95.7871,141018472,2,370,1290,1.57,11.27,-1,-1
14101848,1,1,30,1,1,829800,434,2,829706,434,0,0,-1,1,165.7132,141018481,1,525,710,0.75,9.56,-1,-1
14101849,1,1,30,2,1,1115571,428,0,0,-1,0,-1,-1,1,140.6774,141018491,3,870,1110,0.19,8.77,-1,-1
14101850,1,1,40,2,1,369920,3626,0,0,-1,3,1,-1,1,75.4565,141018501,6,420,960,65.74,91.73,-1,-1
14101851,1,1,40,1,1,777863,1628,0,0,-1,0,-1,-1,2,171.7473,141018511,-1,-1,-1,-1,-1,-1,-1
14101851,2,1,40,2,1,1228839,1346,0,0,-1,0,-1,-1,1,171.7473,141018512,-1,-1,-1,-1,-1,-1,-1
14101851,3,7,14,1,0,0,-1,1,886182,1567,-1,-1,-1,2,171.7473,141018513,-1,-1,-1,-1,-1,6.63,1.62
14101852,1,1,30,1,1,213304,2571,0,0,-1,0,-1,-1,1,62.437,141018521,3,450,775,11.15,21.13,-1,-1
