rectype,qno,pernum,final,perstype,samptyp,sex,age,agerng,age18,relat,ldrv,wkrstat,wrkr,nowrk,transit,tpass,ptype1,ptype2,ptype3,fvalue1,fvalue2,fvalue3,fvalue1c,fvalue2c,fvalue3c,pcost1,pcost2,pcost3,cost1c,cost2c,cost3c,edu,sstatus,stype,scnty,scity,sstate,szip,staz,stract,disabl,homeact1,homeact2,homeact3,homeact4,attd1a,attd1b,attd1c,attd1d,attd1e,attd1f,attd1g,attd1h,attd1i,attd1j,attd2a,attd2b,attd2c,attd2d,attd2e,attd2f,attd3,proxy,proxynum,assure,gps,spsrecv,spscompl,expfac2
2,24286,4,1,7,1,2,5,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,1,2,PORT ORCHARD,WA,98366,929,92300,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,481.52
2,24286,5,1,8,1,1,2,1,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,481.52
2,24302,1,1,1,1,2,54,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,1,2,1,2,4,10,1,3,5,3,9,5,7,7,6,4,9,9,4,1, ,1, , , ,344
2,24302,2,1,1,1,1,44,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,344
2,24304,1,1,4,1,2,49,7,1,0,2,99,5,98,1,1,9, , ,15, , ,2, , ,15, , ,2, , ,5, , , , , , , , ,1,2,2,2,1,10,9,10,8,5,7,9,8,4,8,7,10,10,6,8,7, ,1, ,1, , , ,154.72
2,24305,1,1,1,1,2,50,7,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,10,5,10,10,1,1,5,1,1,10,5,5,5,1,10,10,5,1, ,1, , , ,119.25
2,24306,1,1,1,1,2,27,5,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,1,10,10,10,10,10,8,7,2,5,99,10,10,10,5,8,10,5,1, ,1, , , ,232.89
2,24306,2,1,7,1,1,8,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,2,SILVERDALE,WA,98383,911,91201,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,232.89
2,24309,1,1,4,1,2,59,8,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,1,8,6,7,1,7,8,2,5,1,9,9,9,6,9,8, ,1, ,1, , , ,133.18
2,24309,2,1,2,1,1,63,8,1,1,1,1,2, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,133.18
2,24334,1,1,5,1,1,56,8,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,3,1,3,1,DES MOINES,WA,98198,382,29003,2,2,1,2,1,5,10,10,10,5,1,10,9,1,10,10,7,6,3,7,4,9,1, ,1, , , ,64.33
2,24334,2,1,4,1,2,55,8,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,64.33
2,24354,1,1,3,1,1,65,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,1,7,10,7,1,10,5,7,1,5,3,10,8,7,10,5, ,1, ,1, , , ,66.26
2,24355,1,1,3,1,2,67,9,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1, , , ,108.12
2,24355,2,1,1,1,2,47,7,1,2,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,108.12
2,24357,1,1,1,1,1,28,5,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, , ,1, , ,157.01
2,24357,2,1,4,1,2,25,5,1,1,1,99,5,98,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, , ,1, , ,157.01
2,24357,3,1,8,1,2,2,1,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, , ,1, , ,157.01
2,24363,1,1,4,1,2,29,5,1,0,1,2,3, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,421.85
2,24363,2,1,1,1,1,33,5,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,1,1,2,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,421.85
2,24363,3,1,7,1,2,5,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,1,2,PORT ORCHARD,WA,98367,938,92902,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,421.85
2,24363,4,1,8,1,2,3,1,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,421.85
2,24367,1,1,1,1,1,36,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,2,1,8,10,7,4,6,99,9,5,1,7,9,8,3,7,9,5,1, ,1, , , ,285.28
2,24367,2,1,4,1,1,59,8,1,4,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,285.28
2,24367,3,1,4,1,2,56,8,1,4,1,2,3, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,285.28
2,24367,4,1,7,1,2,12,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,2,BREMERTON,WA,98312,914,91301,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,285.28
2,24377,1,1,1,1,1,28,5,1,0,1,1,1, ,1,1,17, , ,4.75, , ,3, , ,-97, , ,9, , ,3, , , , , , , , ,2,2,1,2,1,10,8,5,10,5,5,7,6,1,7,7,9,7,10,8,6,4,1, ,1, , , ,449.53
2,24377,2,1,4,1,2,31,5,1,1,1,99,5,98,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,449.53
2,24388,1,1,4,1,2,38,6,1,0,1,99,5,98,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,1,1,1,1,1,6,6,10,4,6,5,1,7,10,10,10,2,2,6,7, ,1, ,1, , , ,166.73
2,24388,2,1,1,1,1,38,6,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,166.73
2,24388,3,1,8,1,2,1,1,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,166.73
2,24389,1,1,4,1,2,63,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,80.01
2,24389,2,1,3,1,1,69,9,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,80.01
2,24391,1,1,1,1,2,41,6,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,1,2,2,2,10,7,4,10,6,7,6,1,8,4,10,8,6,6,10,4,4,1, ,1, , , ,364.45
2,24391,2,1,1,1,1,46,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,364.45
2,24391,3,1,7,1,1,7,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,2,PORT ORCHARD,WA,98367,926,92100,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,364.45
2,24391,4,1,7,1,1,5,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,1,2,PORT ORCHARD,WA,98366,929,92300,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,364.45
2,24392,1,1,2,1,1,56,8,1,0,1,1,2, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,1,2,7,7,8,8,4,8,9,2,9,6,7,7,8,6,8,6,7,1, ,1, , , ,95.22
2,24392,2,1,2,1,2,57,8,1,1,1,1,2, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,1,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,95.22
2,24393,1,1,4,1,2,43,6,1,0,1,99,5,98,1,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,1,1,1,5,5,2,10,5,1,8,9,10,7,8,1,10,10, ,1, ,1, , , ,166.73
2,24393,2,1,1,1,1,44,6,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,166.73
2,24393,3,1,7,1,2,5,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,1,2,POULSBO,WA,98370,901,90500,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,166.73
2,24398,1,1,4,1,2,58,8,1,0,1,99,5,98,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,1,2,2,2,1,10,99,10,10,10,1,99,99,99,99,10,10,10,10,10,1, ,1, ,1, , , ,179.57
2,24398,2,1,5,1,2,19,4,1,2,2,99,5,98,2,2, , , , , , , , , , , , , , , ,1,1,2,2,BREMERTON,WA,98311,917,91500,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,179.57
2,24409,1,1,2,1,2,998,8,1,0,1,1,2, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,97.82
2,24409,2,1,1,1,1,998,8,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,97.82
2,24409,3,1,2,1,2,21,4,1,2,1,1,2, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,98, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,97.82
2,24417,1,1,2,1,1,19,4,1,0,1,1,2, ,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,1,1,1,4,8,10,5,3,8,1,10,8,8,9,6,5,8,8,7,1, ,1, , , ,1104.21
2,24428,1,1,1,1,1,50,7,1,0,1,1,1, ,1,1,19, , ,79, , ,2, , ,790, , ,2, , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,228.37
2,24428,2,1,4,1,2,48,7,1,1,1,2,5,99,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,228.37
2,24428,3,1,5,1,1,18,4,1,2,1,2,5,98,2,2, , , , , , , , , , , , , , , ,1,1,2,2,BAINBRIDGE ISL,WA,98110,908,90900,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,228.37
2,24428,4,1,7,1,2,15,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,2,BAINBRIDGE ISL,WA,98110,908,90900,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,228.37
2,24431,1,1,4,1,1,56,8,1,0,1,2,3, ,1,1,1, , ,-98, , , , , ,-97, , ,9, , ,6, , , , , , , , ,2,1,2,1,1,7,5,9,10,8,9,7,4,5,6,8,8,5,3,5,7, ,1, ,1, , , ,168.73
2,24431,2,1,4,1,2,56,8,1,1,1,2,3, ,1,1,1, , ,-98, , , , , ,-97, , ,9, , ,6, , , , , , , , ,2,1,1,1,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,168.73
2,24431,3,1,5,1,2,18,4,1,2,1,99,5,98,1,2, , , , , , , , , , , , , , , ,1,1,2,2,BAINBRIDGE ISL,WA,98110,908,90900,2,2,2,1,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,168.73
2,24431,4,1,7,1,1,15,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,2,BAINBRIDGE ISL,WA,98110,908,90900,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,168.73
2,24440,1,1,1,1,2,54,7,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,1,1,2,5,5,7,8,5,5,5,1,5,8,8,8,8,5,8,8,7,1, ,1, , , ,263.4
2,24440,2,1,6,1,2,17,3,2,2,1,99,5,98,1,2, , , , , , , , , , , , , , , ,8,1,2,2,BAINBRIDGE ISL,WA,98110,908,90900,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,263.4
2,24453,1,1,2,1,1,48,7,1,0,1,1,2, ,1,1,15, , ,228, , ,3, , ,228, , ,3, , ,7, , , , , , , , ,2,2,2,2,2,9,4,7,10,1,10,6,3,7,7,9,8,8,3,7,8,9,1, ,1, , , ,84.14
2,24453,2,1,1,1,2,47,7,1,1,1,1,1, ,1,1,19, , ,84.2, , ,2, , ,84.2, , ,2, , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,84.14
2,24458,1,1,4,1,1,64,8,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,1,2,1,6,8,5,8,7,5,2,8,5,3,5,3,2,2,4, ,1, ,1, , , ,64.22
2,24458,2,1,4,1,2,63,8,1,1,1,2,4, ,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,64.22
2,24466,1,1,1,1,2,50,7,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,1,9,10,6,9,7,9,5,5,8,10,10,10,10,10,10,5,1, ,1, , , ,312.63
2,24466,2,1,6,1,2,17,3,2,2,1,1,2, ,1,2, , , , , , , , , , , , , , , ,8,1,2,2,PORT ORCHARD,WA,98366,931,92500,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,312.63
2,24466,3,1,6,1,2,16,3,2,2,2,99,5,98,1,2, , , , , , , , , , , , , , , ,8,1,2,2,PORT ORCHARD,WA,98366,931,92500,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,312.63
2,24474,1,1,4,1,1,61,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,1,1,10,10,10,1,10,1,1,1,10,10,7,10,8,8, ,1, ,1, , , ,98.56
2,24474,2,1,4,1,2,61,8,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,98.56
2,24476,1,1,3,1,2,67,9,1,0,2,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2,2,2,2,1,1,10,10,5,3,10,5,10,5,5,10,10,5,1,5,9, ,1, ,1, , , ,176.3
2,24476,2,1,1,1,2,46,7,1,2,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,1, , , , , , , , , , , , , , , , , ,1, ,1, , , ,176.3
2,24482,1,1,4,1,2,52,7,1,0,1,99,5,98,1,1,19, , ,-98, , , , , ,-98, , ,98, , ,6, , , , , , , , ,2,2,2,1,1,99,8,9,6,7,5,4,1,6,8,9,8,9,6,8,8, ,1, ,1, , , ,86.93
2,24482,2,1,1,1,1,63,8,1,1,1,1,1, ,1,1,19, , ,-98, , , , , ,-98, , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,86.93
2,24504,1,1,3,1,1,66,9,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,3,5,10,10,5,10,7,1,7,7,8,8,5,3,8,8, ,1, ,1, , , ,289.06
2,24504,2,1,1,1,2,54,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,289.06
2,24504,3,1,7,1,2,14,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,2,PORT ORCHARD,WA,98366,928,92200,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,289.06
2,24504,4,1,7,1,2,6,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,2,PORT ORCHARD,WA,98367,935,92802,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,289.06
2,24519,1,1,1,1,2,51,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,1,2,2,1,8,10,10,5,5,7,1,7,1,8,7,6,4,6,9,9,1, ,1, , , ,69.84
2,24519,2,1,1,1,1,59,8,1,1,1,1,1, ,1,1,96, , ,-98, , , , , ,-97, , ,9, , ,5, , , , , , , , ,1,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,69.84
2,24519,3,1,3,1,1,86,11,1,4,2,2,4, ,1,1,27, , ,-97, , ,3, , ,-97, , ,9, , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,69.84
2,24523,1,1,1,1,2,40,6,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,1,3,7,5,9,6,5,7,3,3,5,8,9,9,5,9,9,5,1, ,1, , , ,123.41
2,24529,1,1,1,1,1,59,8,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2,1,6,10,5,4,7,10,1,4,6,10,10,10,5,10,7,4,1, ,1, , , ,119.14
2,24529,2,1,1,1,2,58,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,119.14
2,24530,1,1,1,1,2,55,8,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,1,2,1,5,10,10,3,10,5,4,4,10,5,10,7,5,10,5,4,1, ,1, , , ,95.37
2,24530,2,1,2,1,1,58,8,1,1,1,1,2, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,95.37
2,24531,1,1,1,1,1,56,8,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,2,1,10,10,5,5,10,10,1,1,10,7,10,7,10,10,10,5,1, ,1, , , ,165.6
2,24531,2,1,1,1,2,47,7,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,165.6
2,24531,3,1,6,1,2,17,3,2,2,1,99,5,98,2,2, , , , , , , , , , , , , , , ,8,1,2,2,SILVERDALE,WA,98383,915,91302,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,165.6
2,24532,1,1,1,1,2,43,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,1,1,2,1,6,5,8,1,10,7,1,8,8,10,8,7,8,7,6,9,1, ,1, , , ,102.11
2,24537,1,1,2,1,1,51,7,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,134.91
2,24541,1,1,2,1,1,68,9,1,0,1,1,2, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,2,1,10,10,10,1,10,10,1,7,10,8,10,5,5,8,6,1,1, ,1, , , ,109.13
2,24544,1,1,4,1,1,62,8,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,2,1,8,8,9,5,7,2,99,7,9,99,5,5,8,9, ,1, ,1, , , ,91.18
2,24550,1,1,1,1,2,42,6,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,2,1,8,10,8,6,8,7,6,7,4,9,8,7,5,10,8,9,1, ,1, , , ,62.73
2,24550,2,1,1,1,1,43,6,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,62.73
2,24563,1,1,1,1,1,54,7,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,3, ,1, , , ,133.98
2,24575,1,1,1,1,2,58,8,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,1,8,10,10,10,3,5,10,1,1,10,10,10,10,10,10,10,5,1, ,1, , , ,81.86
2,24575,2,1,4,1,1,60,8,1,1,1,2,4, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,81.86
2,24576,1,1,1,1,2,52,7,1,0,1,1,1, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,2,2,2,1,5,10,10,5,10,10,2,5,10,10,9,7,5,8,8,5,1, ,1, , , ,117.84
2,24576,2,1,1,1,1,56,8,1,1,1,1,1, ,1,1,96, , ,-98, , , , , ,25.78, , ,2, , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,117.84
2,24576,3,1,7,1,2,14,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,2,BAINBRIDGE ISL,WA,98110,908,90900,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,117.84
2,24596,1,1,2,1,2,999,8,1,0,1,1,2, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,1,8,8,1,10,8,8,9,1,9,8,8,8,8,8,6,1,1, ,1, , , ,165.84
2,24596,2,1,1,1,1,999,8,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,165.84
2,24596,3,1,3,1,2,999,10,1,4,1,2,4, ,2,98, , , , , , , , , , , , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,165.84
2,24606,1,1,1,1,1,57,8,1,0,1,1,1, ,1,1,96, , ,-99, , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,10,9,8,10,3,8,10,1,7,10,10,10,7,5,10,8,5,1, ,1, , , ,81.86
2,24606,2,1,4,1,2,55,8,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,81.86
2,24609,1,1,3,1,1,82,10,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,1,2,2,2,2,99,5,1,1,6,2,2,4,5,10,10,10,10,7,10,10, ,1, ,1, , , ,86.93
2,24617,1,1,4,1,2,57,8,1,0,1,2,4, ,1,2, , , , , , , , , , , , , , , ,5, , , , , , , , ,2,2,2,2,2,99,8,8,5,5,7,9,6,8,7,8,7,6,8,8,8, ,1, ,1, , , ,84.41
2,24617,2,1,4,1,1,56,8,1,1,1,2,4, ,1,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,1, ,1, , , ,84.41
2,24623,1,1,3,1,1,83,10,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2,99,10,10,10,6,8,8,1,1,1,10,10,3,4,10,5, ,1, ,1, , , ,68.88
2,24623,2,1,3,1,2,77,10,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,68.88
2,24625,1,1,2,1,2,49,7,1,0,1,1,2, ,1,2, , , , , , , , , , , , , , , ,7, , , , , , , , ,2,2,1,1,1,1,8,5,9,4,9,6,7,8,7,7,8,5,3,8,7,6,1, ,1, , , ,164.52
2,24625,2,1,1,1,1,52,7,1,1,1,1,1, ,1,2, , , , , , , , , , , , , , , ,6,1,5,1,DES MOINES,WA,98198,382,29003,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,164.52
2,24625,3,1,5,1,1,18,4,1,2,1,2,4, ,1,2, , , , , , , , , , , , , , , ,1,1,2,2,BAINBRIDGE ISL,WA,98110,908,90900,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,164.52
2,24625,4,1,7,1,2,15,2,2,2,3,3, , ,1,2, , , , , , , , , , , , , , , ,8,1,2,2,BAINBRIDGE ISL,WA,98110,908,90900,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,164.52
2,24626,1,1,1,1,2,54,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,2,2,2,8,7,8,1,5,10,2,7,5,8,8,8,2,8,8,7,1, ,1, , , ,134.91
2,24627,1,1,1,1,1,52,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,2,2,2,1,7,7,4,2,1,10,1,5,1,8,7,5,5,6,7,4,1, ,1, , , ,125.34
2,24627,2,1,1,1,2,48,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,125.34
2,24627,3,1,7,1,2,11,2,2,2,3,3, , ,2,2, , , , , , , , , , , , , , , ,8,1,2,3,TACOMA,WA,98407,684,60500,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,125.34
2,24640,1,1,4,1,2,62,8,1,0,1,2,4, ,2,2, , , , , , , , , , , , , , , ,3, , , , , , , , ,2,2,1,2,2,99,8,10,10,7,10,10,1,4,10,9,10,7,7,8,8, ,1, ,1, , , ,60.48
2,24640,2,1,4,1,1,63,8,1,1,1,2,4, ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,60.48
2,24649,1,1,1,1,2,48,7,1,0,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,2,2,1,2,3,8,10,8,5,5,5,5,7,8,10,9,8,5,10,6,4,1, ,1, , , ,187.07
2,24649,2,1,1,1,1,47,7,1,1,1,1,1, ,2,2, , , , , , , , , , , , , , , ,6, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,187.07
2,24649,3,1,6,1,1,16,3,2,2,1,99,5,98,2,2, , , , , , , , , , , , , , , ,8,1,2,2,POULSBO,WA,98370,903,90500,2, , , , , , , , , , , , , , , , , , , , , ,2,1,1, , , ,187.07
