rectype,qno,pernum,tourno,halftour,mode4,md_stops,md_num,leg_stop,md_min,md_dist,no_dist
3,11014,1,1,2,11,1,1,1,15,1.52,0
3,11020,1,0, , ,1,1,1,0, , 
3,11020,2,0, , ,1,1,1,0, , 
3,11022,1,1,1,11,1,1,1,10,2.43,0
3,11022,1,1,2,11,1,2,4,14,2.43,0
3,11022,1,1,2,31,3,2,4,90,65.35,0
3,11022,1,2,1,11,1,1,1,15,2.43,0
3,11022,1,2,2,11,1,1,1,15,2.43,0
3,11022,1,3,1,11,1,1,1,15,2.43,0
3,11022,1,3,2,11,2,1,2,30,12.88,0
3,11022,1,4,1,11,1,1,1,15,2.43,0
3,11022,1,4,2,11,1,1,1,15,2.43,0
3,11022,1,5,1,11,1,1,1,15,2.43,0
3,11022,1,5,2,11,1,1,1,15,2.43,0
3,11030,1,1,1,11,1,1,1,30,17.83,0
3,11030,1,1,2,11,2,1,2,15, ,2
3,11030,1,2,1,11,1,1,1,30,17.83,0
3,11030,1,2,2,11,1,1,1,29,17.76,0
3,11032,1,1,1,11,1,1,1,19,11.72,0
3,11032,1,1,2,11,2,1,2,70,42.89,0
3,11032,1,2,1,11,1,1,1,18,11.72,0
3,11032,1,2,2,11,4,1,4,68,51.93,0
3,11032,2,1,1,54,1,1,1,20,3.96,0
3,11032,2,1,2,54,1,1,1,16,3.96,0
3,11033,1,1,1,21,1,1,1,37,22.36,0
3,11033,1,1,2,21,4,1,4,61,28.25,0
3,11033,2,1,1,21,1,1,1,37,22.36,0
3,11033,2,1,2,21,4,1,4,61,28.25,0
3,11037,1,1,1,11,1,1,1,10,6.28,0
3,11037,1,1,2,11,1,1,1,10,6.28,0
3,11037,1,2,1,11,1,1,1,15,6.28,0
3,11037,1,2,2,11,1,1,1,15,6.28,0
3,11037,1,3,1,11,1,1,1,20,8.96,0
3,11037,1,3,2,11,1,1,1,10,8.96,0
3,11037,1,4,1,21,1,1,1,10,5.53,0
3,11037,1,4,2,21,1,1,1,10,5.53,0
3,11037,2,1,1,32,1,1,1,50,5.86,0
3,11037,2,1,2,11,1,2,2,15,6.82,0
3,11037,2,1,2,32,1,2,2,30,.6,0
3,11037,2,2,1,21,1,1,1,10,5.53,0
3,11037,2,2,2,21,1,1,1,10,5.53,0
3,11037,2,3,1,43,1,1,1,50,5.86,0
3,11037,2,3,2,43,1,1,1,35,6.82,0
3,11051,1,1,1,70,1,1,1,15,2.28078409090905,0
3,11051,1,1,2,70,1,1,1,20,2.28078409090905,0
3,11051,1,2,1,70,2,1,2,19,2.55399621212118,0
3,11051,1,2,2,70,1,1,1,20,2.28078409090905,0
3,11051,2,1,1,70,1,1,1,20,1.57161174242425,0
3,11051,2,1,2,70,1,1,1,30,1.57161174242425,0
3,11051,2,2,1,70,1,1,1,13,1.57161174242425,0
3,11051,2,2,2,70,1,1,1,37,1.57161174242425,0
3,11059,1,1,1,11,1,1,1,15,6.39,0
3,11059,1,1,2,11,2,1,2,25,9.79,0
3,11059,1,2,1,21,1,1,1,60,31.99,0
3,11059,1,2,2,21,1,1,1,60,31.21,0
3,11059,2,1,1,11,2,1,2,20,8.24,0
3,11059,2,1,2,11,1,1,1,20,6.93,0
3,11059,2,2,1,21,1,1,1,60,31.99,0
3,11059,2,2,2,21,1,1,1,60,31.21,0
3,11060,1,1,1,31,1,1,1,30,7.92,0
3,11060,1,1,2,31,2,1,2,45,15.82,0
3,11060,1,2,1,11,3,2,4,85,37.33,0
3,11060,1,2,1,21,1,2,4,105,29.96,0
3,11060,1,2,2,21,2,1,2,114,59.88,0
3,11060,2,1,1,21,1,1,1,30,10.86,0
3,11060,2,1,2,11,1,1,1,15,10.86,0
3,11060,2,2,1,11,1,1,1,25,10.86,0
3,11060,2,2,2,21,1,1,1,30,10.86,0
3,11060,3,0, , ,1,1,1,0, , 
3,11060,4,1,1,80,1,1,1,35,2.43,0
3,11060,4,1,2,80,1,1,1,35,2.43,0
3,11060,4,2,1,80,1,1,1,35,2.43,0
3,11060,4,2,2,80,1,1,1,35,2.43,0
3,11060,5,1,1,21,1,1,1,30,10.86,0
3,11060,5,1,2,21,1,1,1,30,10.86,0
3,11062,1,1,1,11,2,1,2,15,5.54,0
3,11062,1,1,2,11,3,1,3,22,7.12,0
3,11062,2,1,1,11,1,1,1,2,1.58,0
3,11062,2,1,2,11,1,1,1,2,1.58,0
3,11070,1,0, , ,1,1,1,0, , 
3,11070,2,1,1,21,3,1,3,55,29.18,0
3,11070,2,1,2,21,1,1,1,20,15.26,0
3,11070,2,2,1,21,1,1,1,10,7.35,0
3,11070,2,2,2,21,1,1,1,10,7.35,0
3,11070,3,1,1,21,3,1,3,55,29.18,0
3,11070,3,1,2,21,1,1,1,20,15.26,0
3,11070,3,2,1,21,1,1,1,10,7.35,0
3,11070,3,2,2,21,1,1,1,10,7.35,0
3,11073,1,1,1,11,1,1,1,45,4.63,0
3,11073,1,1,2,11,2,1,2,55,5.77,0
3,11073,1,2,1,11,1,1,1,14,4.63,0
3,11073,1,2,2,11,1,1,1,15,4.71,0
3,11073,1,3,1,11,1,1,1,10,4.63,0
3,11073,1,3,2,11,2,2,3,35,5.77,0
3,11073,1,3,2,21,1,2,3,5,1.06,0
3,11073,1,4,1,11,1,1,1,10,1.06,0
3,11073,1,4,2,21,2,1,2,20,2.12,0
3,11073,2,1,1,80,1,1,1,15,1.06,0
3,11073,2,1,2,80,1,1,1,20,1.06,0
3,11073,2,2,1,21,1,1,1,10,3.74,0
3,11073,2,2,2,21,1,1,1,10,3.74,0
3,11073,2,3,1,80,1,1,1,15,1.06,0
3,11073,2,3,2,21,3,1,3,25,3.18,0
3,11081,1,0, , ,1,1,1,0, , 
3,11086,1,1,1,11,1,2,4,30,18.62,0
3,11086,1,1,1,21,3,2,4,22,10.06,0
3,11086,1,1,2,11,2,2,4,52,25.36,0
3,11086,1,1,2,21,2,2,4,7,4.86,0
3,11086,1,2,1,60,1,1,1,5,.361541666666673,0
3,11086,1,2,2,60,1,1,1,10,.361541666666673,0
3,11086,1,3,1,21,1,1,1,5,1.19,0
3,11086,1,3,2,11,2,1,2,20,2.65,0
3,11086,2,1,1,11,1,1,1,15,8.38,0
3,11086,2,1,2,11,1,1,1,15,8.38,0
3,11086,2,2,1,60,1,1,1,5,.361541666666673,0
3,11086,2,2,2,60,1,1,1,5,.361541666666673,0
3,11086,2,3,1,11,1,1,1,20,18.02,0
3,11086,2,3,2,11,2,1,2,30,20.82,0
3,11086,2,4,1,60,1,1,1,5,.361541666666673,0
3,11086,2,4,2,60,1,1,1,5,.361541666666673,0
3,11086,3,1,1,21,1,1,1,5,1.19,0
3,11086,3,1,2,60,1,1,1,10,.361541666666673,0
3,11086,3,2,1,21,1,1,1,5,1.19,0
3,11086,3,2,2,60,1,1,1,5,.361541666666673,0
3,11099,1,1,1,11,1,1,1,20,9.15,0
3,11099,1,1,2,11,3,1,3,38,14.09,0
3,11099,1,2,1,11,1,1,1,5,3.88,0
3,11099,1,2,2,11,1,1,1,5,3.88,0
3,11099,1,3,1,11,1,1,1,15,5.31,0
3,11099,1,3,2,11,1,1,1,15,5.31,0
3,11099,2,1,1,11,1,1,1,15,6.24,0
3,11099,2,1,2,11,1,1,1,15,6.24,0
3,11099,3,1,1,11,1,1,1,40,14.34,0
3,11099,3,1,2,11,1,1,1,35,14.34,0
3,11099,3,2,1,11,1,1,1,5,3.88,0
3,11099,3,2,2,11,1,1,1,5,3.88,0
3,11099,3,3,1,11,1,1,1,30,14.34,0
3,11099,3,3,2,11,1,1,1,30,14.34,0
3,11099,3,4,1,11,1,1,1,30,6.24,0
3,11099,3,4,2,11,1,1,1,30,6.24,0
3,11104,1,1,1,11,1,1,1,15,4.08,0
3,11104,1,1,2,11,1,1,1,15,4.08,0
3,11104,1,2,1,11,2,1,2,70,33.28,0
3,11104,1,2,2,11,2,1,2,60,24.6,0
3,11104,1,3,1,11,1,1,1,60,22.67,0
3,11104,1,3,2,11,2,1,2,60,24.6,0
3,11104,2,1,1,11,1,1,1,5,5.53,0
3,11104,2,1,2,11,1,1,1,5,5.53,0
3,11104,2,2,1,11,1,1,1,16,5.15,0
3,11104,2,2,2,11,1,1,1,18,5.15,0
3,11104,2,3,1,11,1,1,1,5,5.53,0
3,11104,2,3,2,11,1,1,1,5,5.53,0
3,11104,2,4,1,11,1,1,1,15,5.15,0
3,11104,2,4,2,11,1,1,1,15,5.15,0
3,11141,1,1,1,11,1,1,1,30,6.99,0
3,11141,1,1,2,11,1,1,1,60,6.46,0
3,11141,1,2,1,11,1,1,1,30,2.82,0
3,11141,1,2,2,11,2,1,2,25,3.96,0
3,11141,1,3,1,11,1,1,1,30,6.99,0
3,11141,1,3,2,11,1,1,1,23,6.46,0
3,11141,1,4,1,60,1,1,1,20,.203873106060597,0
3,11141,1,4,2,60,1,1,1,23,.203873106060597,0
3,11148,1,1,1,11,1,1,1,30,17.13,0
3,11148,1,1,2,11,1,1,1,30,17.12,0
3,11148,1,2,1,11,1,1,1,25,17.13,0
3,11148,1,2,2,11,2,1,2,35,17.32,0
3,11153,1,1,1,43,1,1,1,45,.1042253787879,0
3,11153,1,1,2,21,1,2,2,20,2.94,0
3,11153,1,1,2,43,1,2,2,40,.61,0
3,11153,1,2,1,43,1,1,1,45,.1042253787879,0
3,11153,1,2,2,21,1,1,1,45,2.94,0
3,11153,2,1,1,21,1,1,1,15,2.93,0
3,11153,2,1,2,11,1,1,1,10,2.94,0
3,11153,2,2,1,11,2,1,2,20,3.54,0
3,11153,2,2,2,21,2,1,2,29,3.55,0
3,11153,2,3,1,21,1,1,1,15,2.93,0
3,11153,2,3,2,11,1,1,1,10,2.94,0
3,11153,2,4,1,11,1,1,1,15,2.93,0
3,11153,2,4,2,21,1,1,1,14,2.94,0
3,11172,1,1,1,21,1,1,1,45,9.46,0
3,11172,1,1,2,21,1,1,1,18,9.46,0
3,11172,1,2,1,11,1,1,1,10,7.97,0
3,11172,1,2,2,11,1,1,1,10,7.75,0
3,11172,1,3,1,21,1,1,1,70, ,1
3,11172,2,1,1,11,1,1,1,20,8.2,0
3,11172,2,1,2,11,1,1,1,15,7.98,0
3,11172,2,2,1,21,1,1,1,45,9.46,0
3,11172,2,2,2,21,1,1,1,18,9.46,0
3,11172,2,3,1,11,1,1,1,20,12.14,0
3,11172,2,3,2,11,1,1,1,15,12.66,0
3,11172,2,4,1,21,1,1,1,70, ,1
3,11191,1,1,1,11,1,1,1,5,4.3,0
3,11191,1,1,2,11,1,1,1,10,4.3,0
3,11191,1,2,1,11,1,1,1,5,4.3,0
3,11191,1,2,2,11,1,1,1,15,4.3,0
3,11191,2,1,1,43,1,1,1,60,19.21,0
3,11191,2,1,2,43,1,1,1,90,19.89,0
3,11191,2,2,1,43,1,1,1,60,19.21,0
3,11191,2,2,2,43,1,1,1,90,19.89,0
3,11194,1,1,1,0,1,1,1,0, , 
3,11194,1,1,2,21,1,1,1,285, ,1
3,11194,1,2,1,21,1,1,1,15,8.71,0
3,11194,1,2,2,21,4,1,4,85,44.23,0
3,11194,2,1,1,0,1,1,1,0, , 
3,11194,2,1,2,21,1,1,1,285, ,1
3,11194,2,2,1,21,1,1,1,15,8.71,0
3,11194,2,2,2,21,4,1,4,85,44.23,0
3,11203,1,1,1,21,1,2,2,15,5.13,0
3,11203,1,1,1,43,1,2,2,74,19.4,0
3,11203,1,1,2,11,1,2,2,15,3.51,0
3,11203,1,1,2,43,1,2,2,110,9.47,0
3,11203,1,1,3,60,2,1,2,10,.418352272727322,0
3,11203,1,2,1,21,1,1,1,10,4.35,0
3,11203,1,2,2,21,1,1,1,10,4.24,0
3,11203,1,3,1,11,1,1,1,75,27.15,0
3,11203,1,3,2,11,1,1,1,70,26.88,0
3,11203,1,3,3,11,2,1,2,20,5.1,0
3,11203,1,4,1,21,1,2,2,15,5.13,0
3,11203,1,4,1,31,1,2,2,10,.81,0
3,11203,1,4,2,21,1,2,2,1,.58,0
3,11203,1,4,2,31,1,2,2,20,5.13,0
3,11205,1,1,1,21,1,1,1,40,14.1,0
3,11205,1,1,2,21,2,1,2,55,16.25,0
3,11205,1,2,1,21,1,1,1,40,14.1,0
3,11205,1,2,2,21,1,1,1,45,14.24,0
3,11205,1,3,1,21,2,1,2,105,3.3,1
3,11205,2,1,1,21,1,1,1,40,14.1,0
3,11205,2,1,2,21,2,1,2,55,16.25,0
3,11205,2,2,1,21,1,1,1,40,14.1,0
3,11205,2,2,2,21,1,1,1,45,14.24,0
3,11205,2,3,1,21,2,1,2,105,3.3,1
3,11205,3,1,1,21,1,1,1,5,.66,0
3,11205,3,1,2,21,1,1,1,5,.66,0
3,11205,3,2,1,21,1,1,1,5,.66,0
3,11205,3,2,2,21,1,1,1,5,.66,0
3,11205,3,3,1,31,1,1,1,45,8.52,0
3,11205,3,3,2,11,1,1,1,45,8.52,0
3,11208,1,1,1,11,1,1,1,8,3.28,0
3,11208,1,1,2,11,4,1,4,20,8.2,0
3,11208,1,1,3,11,2,1,2,13,4.13,0
3,11208,1,2,1,11,1,1,1,4,3.28,0
3,11208,1,2,2,31,1,1,1,8,3.23,0
3,11208,1,2,3,31,5,1,5,90,33.47,0
3,11208,2,1,1,11,1,1,1,7,2.28,0
3,11208,2,1,2,11,1,1,1,5,2.28,0
3,11208,2,2,1,21,1,1,1,6,1.53,0
3,11208,2,2,2,21,2,1,2,13,3.64,0
3,11208,2,3,1,21,1,2,2,16,3.28,0
3,11208,2,3,1,31,1,2,2,34,13.34,0
3,11208,2,3,2,21,1,2,5,9,3.23,0
3,11208,2,3,2,31,4,2,5,56,20.13,0
3,11208,3,1,1,21,1,1,1,6,1.53,0
3,11208,3,1,2,21,2,1,2,13,3.64,0
3,11208,3,2,1,21,1,2,2,16,3.28,0
3,11208,3,2,1,31,1,2,2,34,13.34,0
3,11208,3,2,2,21,1,2,5,9,3.23,0
3,11208,3,2,2,31,4,2,5,56,20.13,0
3,11209,1,1,1,21,1,1,1,27,9.22,0
3,11209,1,1,2,21,2,1,2,25,10.35,0
3,11209,2,1,1,21,1,1,1,27,8.62,0
3,11209,2,1,2,21,3,1,3,30,10.3,0
3,11209,2,2,1,21,1,1,1,29,8.62,0
3,11209,2,2,2,21,4,1,4,47,15.13,0
3,11213,1,1,1,11,1,2,2,9,.62,0
3,11213,1,1,1,21,1,2,2,5,1.54,0
3,11213,1,1,2,11,1,1,1,5,1.54,0
3,11213,1,2,1,21,1,1,1,10,1.54,0
3,11213,1,2,2,21,1,1,1,15,1.54,0
3,11213,1,3,1,11,1,1,1,20,7.87,0
3,11213,1,3,2,11,1,1,1,20,7.84,0
3,11213,1,4,1,11,1,2,2,9,.62,0
3,11213,1,4,1,21,1,2,2,5,1.54,0
3,11213,1,4,2,11,1,1,1,30,1.54,0
3,11213,2,1,1,21,1,1,1,5,1.54,0
3,11213,2,1,2,11,1,1,1,5,1.54,0
3,11213,2,2,1,11,1,1,1,15,1.54,0
3,11213,2,2,2,11,1,2,2,10,.62,0
3,11213,2,2,2,31,1,2,2,10,1.54,0
3,11213,2,3,1,21,1,1,1,15,5.57,0
3,11213,2,3,2,21,1,1,1,10,5.57,0
3,11213,2,4,1,21,1,1,1,10,1.54,0
3,11213,2,4,2,11,1,1,1,10,1.54,0
3,11213,2,5,1,11,1,1,1,15,1.54,0
3,11213,2,5,2,11,1,2,7,5,.62,0
3,11213,2,5,2,31,6,2,7,52,18.35,0
3,11213,3,1,1,21,1,1,1,5,1.54,0
3,11213,3,1,2,31,1,1,1,10,1.54,0
3,11213,3,2,1,21,1,1,1,15,5.57,0
3,11213,3,2,2,21,1,1,1,10,5.57,0
3,11213,3,3,1,21,1,1,1,5,1.54,0
3,11213,3,3,2,31,6,1,6,52,18.35,0
3,11213,4,1,1,21,1,1,1,5,1.54,0
3,11213,4,1,2,31,1,1,1,10,1.54,0
3,11213,4,2,1,21,1,1,1,10,1.54,0
3,11213,4,2,2,21,1,1,1,15,1.54,0
3,11213,4,3,1,21,1,1,1,10,1.54,0
3,11213,4,3,2,31,6,1,6,52,18.35,0
3,11215,1,1,1,11,1,1,1,15,3.25,0
3,11215,1,1,2,21,1,1,1,11,3.25,0
3,11215,1,2,1,21,1,2,2,36, ,1
3,11215,1,2,1,31,1,2,2,3,2.13,0
3,11215,1,2,2,11,1,2,2,9,3.25,0
3,11215,1,2,2,21,1,2,2,50, ,1
3,11215,1,3,1,11,1,2,2,39, ,1
3,11215,1,3,1,21,1,2,2,7,2.13,0
3,11215,1,3,2,11,1,1,1,35, ,1
3,11215,2,1,1,11,2,1,2,19,6.31,0
3,11215,2,1,2,11,2,1,2,15,5.94,0
3,11215,2,2,1,11,1,1,1,10,2.13,0
3,11215,2,2,2,21,1,1,1,7,2.13,0
3,11215,2,3,1,11,1,1,1,10,4.11,0
3,11215,2,3,2,11,2,1,2,12,4.74,0
3,11215,2,4,1,11,1,1,1,5,2.13,0
3,11215,2,4,2,11,1,1,1,8,2.13,0
3,11215,2,5,1,11,1,1,1,7,4.14,0
3,11215,2,5,2,11,2,1,2,12,4.79,0
3,11215,2,6,1,11,1,1,1,16,7.46,0
3,11215,2,6,2,11,3,1,3,31,12.16,0
3,11215,2,7,1,11,1,1,1,15,3.84,0
3,11215,2,7,2,11,1,1,1,16,3.84,0
3,11215,3,1,1,11,1,1,1,15,4.11,0
3,11215,3,1,2,11,1,1,1,12,4.05,0
3,11215,3,2,1,11,2,1,2,51,34.07,0
3,11215,3,2,2,11,2,1,2,50,33.65,0
3,11215,3,3,1,11,1,1,1,15,4.11,0
3,11215,3,3,2,11,1,1,1,15,4.05,0
3,11215,4,1,1,21,1,1,1,7,2.13,0
3,11215,4,1,2,21,1,1,1,5,2.13,0
3,11215,4,2,1,21,1,1,1,5,.76,0
3,11215,4,2,2,21,1,1,1,5,.76,0
3,11215,4,3,1,31,1,1,1,5,2.13,0
3,11215,4,3,2,21,2,1,2,9,2.89,0
3,11215,5,1,1,21,1,1,1,3,2.13,0
3,11215,5,1,2,21,1,1,1,7,2.13,0
3,11215,5,2,1,21,1,1,1,7,2.13,0
3,11215,5,2,2,31,1,1,1,20,2.13,0
3,11218,1,1,1,21,3,2,5,94,43.68,0
3,11218,1,1,1,60,2,2,5,4,.106132575757604,0
3,11218,1,1,2,21,2,1,2,12,5.76,0
3,11218,1,2,1,21,1,1,1,13,1.78,0
3,11218,1,2,2,21,1,1,1,15,1.78,0
3,11218,2,1,1,11,1,1,1,13,2.09,0
3,11218,2,1,2,11,3,1,3,27,2.98,0
3,11218,2,2,1,43,1,1,1,40,13.53,0
3,11218,2,2,2,43,1,1,1,41,13.44,0
3,11218,2,3,1,11,1,1,1,12,2.09,0
3,11218,2,3,2,11,1,1,1,13,2.04,0
3,11218,3,1,1,21,3,2,5,94,43.68,0
3,11218,3,1,1,60,2,2,5,4,.106132575757604,0
3,11218,3,1,2,21,2,1,2,12,5.76,0
3,11218,3,2,1,21,1,1,1,13,1.78,0
3,11218,3,2,2,21,1,1,1,15,1.78,0
3,11223,1,1,1,21,2,2,4,70,16.49,0
3,11223,1,1,1,60,2,2,4,25,.210837121212138,0
3,11223,1,1,2,21,1,1,1,45,15.55,0
3,11223,2,1,1,21,2,2,4,70,16.49,0
3,11223,2,1,1,60,2,2,4,25,.210837121212138,0
3,11223,2,1,2,21,1,1,1,45,15.55,0
3,11235,1,1,1,11,1,2,2,15,.77,0
3,11235,1,1,1,21,1,2,2,13,3.13,0
3,11235,1,1,2,11,1,3,4,15,.77,0
3,11235,1,1,2,21,1,3,4,11,3.49,0
3,11235,1,1,2,31,2,3,4,11,6.49,0
3,11235,1,1,3,54,1,2,3,14,.77,0
3,11235,1,1,3,60,2,2,3,18,.86509659090915,0
3,11235,1,2,1,53,1,2,2,52,3.94,0
3,11235,1,2,1,60,1,2,2,12,.524918560606095,0
3,11235,1,2,2,54,1,2,2,17,2.72,0
3,11235,1,2,2,60,1,2,2,10,.374162878787882,0
3,11235,1,3,1,11,1,1,1,4,.9,0
3,11235,1,3,2,21,1,2,2,6,1.83,0
3,11235,1,3,2,31,1,2,2,5,1.63,0
3,11235,2,1,1,70,1,1,1,5,.524918560606095,0
3,11235,2,1,2,70,1,1,1,4,.524918560606095,0
3,11235,2,2,1,70,1,1,1,15,2.84643560606059,0
3,11235,2,2,2,70,2,1,2,30,6.37217424242423,0
3,11235,2,2,3,60,4,1,4,39,2.6199772727272,0
3,11235,2,3,1,53,1,2,3,30,3.13,0
3,11235,2,3,1,60,2,2,3,16,1.12601704545452,0
3,11235,2,3,2,31,1,3,3,5,1.63,0
3,11235,2,3,2,53,1,3,3,24,2.48,0
3,11235,2,3,2,60,1,3,3,16,.864441287878766,0
3,11235,2,3,3,60,2,1,2,12,.617253787878762,0
3,11235,3,1,1,70,1,1,1,5,.524918560606095,0
3,11235,3,1,2,31,2,1,2,11,6.49,0
3,11235,3,2,1,60,1,1,1,12,.524918560606095,0
3,11235,3,2,2,21,1,2,2,6,1.83,0
3,11235,3,2,2,31,1,2,2,5,1.63,0
3,11235,4,1,1,21,1,1,1,13,3.13,0
3,11235,4,1,2,21,3,1,3,22,9.98,0
3,11235,4,2,1,53,1,1,1,30,3.13,0
3,11235,4,2,2,31,1,2,2,5,1.63,0
3,11235,4,2,2,53,1,2,2,24,2.48,0
3,11246,1,1,1,11,1,2,2,10,2.78,0
3,11246,1,1,1,21,1,2,2,9,2.74,0
3,11246,1,1,2,11,1,2,2,4,2.74,0
3,11246,1,1,2,21,1,2,2,10,2.81,0
3,11246,1,2,1,21,1,1,1,10,2.78,0
3,11246,1,2,2,11,2,1,2,10,3.08,0
3,11246,1,3,1,11,1,1,1,3,1.92,0
3,11246,1,3,2,11,1,1,1,5,1.92,0
3,11255,1,1,1,31,1,1,1,5,.68,0
3,11255,1,1,2,11,1,1,1,2,.68,0
3,11255,1,2,1,11,1,2,3,10,.68,0
3,11255,1,2,1,21,2,2,3,10,7.78,0
3,11255,1,2,2,31,1,1,1,5,.68,0
3,11255,1,3,1,31,1,1,1,5,.68,0
3,11255,1,3,2,11,1,1,1,2,.68,0
3,11255,1,4,1,11,1,1,1,5,.68,0
3,11255,1,4,2,21,1,1,1,10,.68,0
3,11255,1,5,1,21,1,1,1,5,.68,0
3,11255,1,5,2,31,2,1,2,15,7.98,0
3,11256,1,1,1,11,1,1,1,25,11.36,0
3,11256,1,1,2,11,1,1,1,25,11.36,0
3,11256,2,1,1,60,1,1,1,15,.318757575757544,0
3,11256,2,1,2,60,1,1,1,19,.318757575757544,0
3,11256,2,2,1,11,1,1,1,15,4.24,0
3,11256,2,2,2,11,1,1,1,15,4.24,0
3,11256,2,3,1,60,1,1,1,15,.318757575757544,0
3,11256,2,3,2,60,1,1,1,14,.318757575757544,0
3,11256,2,4,1,11,1,1,1,10,4.24,0
3,11256,2,4,2,11,1,1,1,10,4.24,0
3,11259,1,1,1,60,1,1,1,10,.129289772727294,0
3,11259,1,1,2,60,1,1,1,6,.129289772727294,0
3,11259,1,2,1,11,2,1,2,10,3.16,0
3,11259,1,2,2,11,1,1,1,6,.61,0
3,11259,1,3,1,11,2,1,2,7,2.19,0
3,11259,1,3,2,11,1,1,1,3,1.58,0
3,11259,1,4,1,11,1,1,1,14,6.97,0
3,11259,1,4,2,11,3,1,3,18,8.2,0
3,11259,2,1,1,21,1,1,1,10,.61,0
3,11259,2,1,2,11,1,1,1,10,.61,0
3,11259,2,2,1,11,1,1,1,20,6.97,0
3,11259,2,2,2,11,1,1,1,15,6.98,0
3,11259,2,3,1,21,1,1,1,10,.61,0
3,11259,2,3,2,11,1,1,1,10,.61,0
3,11259,2,4,1,11,1,1,1,20,6.97,0
3,11259,2,4,2,11,2,1,2,25,7.59,0
3,11259,3,0, , ,1,1,1,0, , 
3,11259,4,1,1,60,1,1,1,12,.873077651515153,0
3,11259,4,1,2,60,1,1,1,23,.873077651515153,0
3,11259,4,2,1,60,1,1,1,12,.873077651515153,0
3,11259,4,2,2,60,1,1,1,12,.873077651515153,0
3,11259,5,1,1,21,1,1,1,10,.61,0
3,11259,5,1,2,60,1,1,1,17,.873077651515153,0
3,11259,5,2,1,21,1,1,1,10,.61,0
3,11259,5,2,2,60,1,1,1,18,.873077651515153,0
3,11264,1,1,1,11,1,1,1,17,9.22,0
3,11264,1,1,2,11,1,1,1,40,9.19,0
3,11264,1,2,1,21,1,1,1,32,20.34,0
3,11264,1,2,2,21,1,1,1,34,19.98,0
3,11264,1,3,1,11,1,1,1,26,9.22,0
3,11264,1,3,2,11,1,1,1,42,9.19,0
3,11264,1,4,1,21,1,1,1,5,4.19,0
3,11264,1,4,2,21,2,1,2,6,12.51,0
3,11264,2,1,1,11,1,1,1,5,5.62,0
3,11264,2,1,2,11,1,1,1,5,5.62,0
3,11264,2,2,1,21,1,1,1,32,20.34,0
3,11264,2,2,2,21,1,1,1,34,19.98,0
3,11264,2,3,1,11,1,1,1,5,5.62,0
3,11264,2,3,2,11,1,1,1,8,5.62,0
3,11264,3,1,1,80,1,1,1,18,2.89,0
3,11264,3,1,2,80,1,1,1,17,2.89,0
3,11264,3,2,1,31,1,1,1,27,10.55,0
3,11264,3,2,2,31,1,1,1,30,11.44,0
3,11264,3,3,1,80,1,1,1,15,2.89,0
3,11264,3,3,2,31,2,1,2,55,23,0
3,11264,4,1,1,60,1,1,1,12,.751089015151521,0
3,11264,4,1,2,60,1,1,1,18,.751089015151521,0
3,11264,4,2,1,60,1,1,1,15,.751089015151521,0
3,11264,4,2,2,60,1,1,1,20,.751089015151521,0
3,11264,4,3,1,21,1,1,1,5,4.19,0
3,11264,4,3,2,21,2,1,2,6,12.51,0
3,11265,1,1,1,11,2,1,2,10,5.64,0
3,11265,1,1,2,11,1,1,1,2,2.82,0
3,11265,1,2,1,11,4,1,4,71,57.06,0
3,11265,1,2,2,11,5,2,6,87,39.22,0
3,11265,1,2,2,60,1,2,6,2,.0707954545454744,0
3,11266,1,1,1,11,1,1,1,47,17.3,0
3,11266,1,1,2,11,4,2,8,41,14.03,0
3,11266,1,1,2,21,4,2,8,53,23.08,0
3,11266,1,2,1,11,1,1,1,33,17.3,0
3,11266,1,2,2,11,1,1,1,47,17.38,0
3,11266,1,3,1,11,1,1,1,19,5.29,0
3,11266,1,3,2,11,1,1,1,17,5.12,0
3,11267,1,1,1,11,1,1,1,45,39.87,0
3,11267,1,1,2,11,3,1,3,105,53.76,0
3,11267,1,2,1,32,1,1,1,65,33.8,0
3,11267,1,2,2,32,1,1,1,105,40.21,0
3,11267,2,1,1,11,1,1,1,30,13.6,0
3,11267,2,1,2,11,1,1,1,30,13.6,0
3,11267,2,2,1,11,1,1,1,59,39.87,0
3,11267,2,2,2,11,2,1,2,75,44.79,0
3,11267,2,3,1,11,1,1,1,45,21.85,0
3,11267,2,3,2,11,1,1,1,40,21.84,0
3,11277,1,1,1,21,2,1,2,26,20.56,0
3,11277,1,1,2,11,3,1,3,48,22.35,0
3,11277,1,2,1,11,1,1,1,39,18.27,0
3,11277,1,2,2,21,4,1,4,90,43.49,0
3,11277,1,3,1,11,1,1,1,15,7.18,0
3,11277,1,3,2,11,4,1,4,40,15.78,0
3,11277,2,1,1,21,2,1,2,26,20.56,0
3,11277,2,1,2,21,4,1,4,90,43.49,0
3,11277,2,2,1,11,2,1,2,46,20.56,0
3,11277,2,2,2,11,2,1,2,60,21.67,0
3,11296,1,1,1,11,2,1,2,28,2.95,0
3,11296,1,1,2,11,4,1,4,33,10.94,0
3,11304,1,1,1,21,2,1,2,6,2.67,0
3,11304,1,1,2,11,1,1,1,3,1.07,0
3,11304,1,2,1,11,1,1,1,12,4.64,0
3,11304,1,2,2,11,2,1,2,14,4.73,0
3,11304,1,3,1,11,1,1,1,5,1.07,0
3,11304,1,3,2,21,1,1,1,7,1.07,0
