,recordID,personID,tripID_x,tripnum,total_trip,Last,college,place_start,place_end,olat,olng,dlat,dlng,address_start,cnty_start,city_start,zip_start,state_start,address_end,cnty_end,city_end,zip_end,state_end,time_start_mam,time_start_hhmm,time_start_past,time_end_mam,time_end_hhmm,time_end_past,trip_dur_reported,gdist,gtime,implied_speed_mph,a_dur,o_purpose,d_purpose,mode,travelers_total,vehicle,driver,toll,pool_start,change_vehicles,park,park_off,park_campus_area,park_campus_lot,bikeshare,taxi_type,taxi_fare,mode_acc,mode_egr,transitsystem1,transitsystem2,transitsystem3,transitsystem4,transitsystem5,transitsystem6,transitline1,transitline2,transitline3,transitline4,transitline5,transitline6,mode_old,traveldate,linked_flag,tripID_y,set_size
687,B13433,302820,30282017,17,18,,5,FERRY TERMINAL,BREMERTON FERRY,47.602597,-122.337635,47.563433,-122.625944,  801 ALASKAN WAY,1,SEATTLE,98104,WA,  211 1ST ST,2,BREMERTON,98337,WA,1125,18:45,,1185,19:45,,60,16.4,71.0,16.0,0,15,1,10,1.0,,,,,,,,,,,,,1.0,1.0,14.0,,,,,,427.0,,,,,,9.0,6-Nov-14,30282006,5,5
688,B13434,302820,30282018,18,18,1.0,5,BREMERTON FERRY,HOME (OFF-CAMPUS),47.563433,-122.625944,47.521317,-122.603411,  211 1ST ST,2,BREMERTON,98337,WA, 3418 SE NAVIGATION LN,2,PORT ORCHARD,98366,WA,1185,19:45,,1205,20:05,,20,10.8,19.0,32.0,415,1,1,3,2.0,1.0,2.0,,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,6-Nov-14,30282006,5,5
596,B13487,302834,30283401,1,9,,5,HOME (OFF-CAMPUS),PARKING GARAGE,47.439193,-122.336199,47.466074,-122.290291,18225 1ST AVE S,1,NORMANDY PARK,98148,WA,15247 INTERNATIONAL BLVD,1,SEATAC,98188,WA,525,8:45,,540,9:00,,15,3.71,9.0,15.0,0,1,2,1,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,6-Nov-14,30283401,6,6
598,B13488,302834,30283402,2,9,,5,PARKING GARAGE,TUKWILA LINK STATION,47.466074,-122.290291,47.464079,-122.288214,15247 INTERNATIONAL BLVD,1,SEATAC,98188,WA,15426 35TH AVE S,1,TUKWILA,98168,WA,540,9:00,,550,9:10,,10,0.35,2.0,2.0,0,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30283401,6,6
595,B13489,302834,30283403,3,9,,5,TUKWILA LINK STATION,LECTURE,47.464079,-122.288214,47.654826,-122.308981,15426 35TH AVE S,1,TUKWILA,98168,WA, 1707 GRANT LN,1,SEATTLE,98195,WA,550,9:10,,615,10:15,,65,17.6,25.0,16.0,5,2,2,9,1.0,,,,,,,,,,,,,3.0,1.0,13.0,3.0,,,,,416.0,121.0,,,,,8.0,6-Nov-14,30283401,6,6
594,B13491,302834,30283405,5,9,,5,MAKEUP EXAM,TUKWILA LINK STATION,47.6549,-122.310902,47.464079,-122.288214, 1535 GRANT LN,1,SEATTLE,98195,WA,15426 35TH AVE S,1,TUKWILA,98168,WA,640,10:40,,715,11:55,,75,17.96,30.0,14.0,5,17,1,9,1.0,,,,,,,,,,,,,1.0,3.0,3.0,13.0,,,,,122.0,416.0,,,,,8.0,6-Nov-14,30283401,6,6
599,B13492,302834,30283406,6,9,,5,TUKWILA LINK STATION,PARKING GARAGE,47.464079,-122.288214,47.466089,-122.290375,15426 35TH AVE S,1,TUKWILA,98168,WA,15247 INTERNATIONAL BLVD,1,SEATAC,98188,WA,720,12:00,,725,12:05,,5,0.3,9.0,4.0,0,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30283401,6,6
597,B13493,302834,30283407,7,9,,5,PARKING GARAGE,HOME (OFF-CAMPUS),47.466089,-122.290375,47.439193,-122.336199,15247 INTERNATIONAL BLVD,1,SEATAC,98188,WA,18225 1ST AVE S,1,NORMANDY PARK,98148,WA,725,12:05,,735,12:15,,10,3.71,8.0,22.0,240,1,1,1,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,6-Nov-14,30283401,6,6
1034,B13576,302852,30285201,1,8,,5,HOME (OFF-CAMPUS),S RENTON PARK & RIDE,47.455767,-122.153745,47.472445,-122.213192,140TH AVE SE / SE FAIRWOOD BLVD,1,RENTON,98058,WA,S GRADY WAY / SHATTUCK AVE S,1,RENTON,98057,WA,720,12:00,,735,12:15,,15,4.91,10.0,20.0,0,1,2,1,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,6-Nov-14,30285201,4,4
1032,B13577,302852,30285202,2,8,,5,S RENTON PARK & RIDE,INTERNATIONAL DISTRICT TUNNEL STATION,47.472445,-122.213192,47.598549,-122.327901,S GRADY WAY / SHATTUCK AVE S,1,RENTON,98057,WA,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,735,12:15,,760,12:40,,25,11.83,18.0,28.0,10,2,2,8,6.0,,,,,,,,,,,,,1.0,1.0,3.0,3.0,,,,,132.0,120.0,,,,,7.0,6-Nov-14,30285201,4,4
1033,B13578,302852,30285203,3,8,,5,INTERNATIONAL DISTRICT TUNNEL STATION,BUS STOP,47.598549,-122.327901,47.655914,-122.313984,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA,770,12:50,,790,13:10,,20,5.32,10.0,16.0,0,2,2,8,6.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,120.0,,,,,,7.0,6-Nov-14,30285201,4,4
1035,B13579,302852,30285204,4,8,,5,BUS STOP,CLASS,47.655914,-122.313984,47.652926,-122.311116,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA, 3921 W STEVENS WAY NE,1,SEATTLE,98195,WA,790,13:10,,800,13:20,,10,0.38,2.0,2.0,90,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30285201,4,4
1148,B13727,302883,30288307,7,10,,5,KANE HALL,BUS STOP,47.656423,-122.309241,47.656116,-122.314042, 4069 PIERCE LN,1,SEATTLE,98195,WA, 1302 NE CAMPUS PKWY,1,SEATTLE,98105,WA,1280,21:20,,1290,21:30,,10,0.22,4.0,2.0,10,17,15,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30288306,4,4
1145,B13728,302883,30288308,8,10,,5,BUS STOP,KENMORE PARK & RIDE,47.656116,-122.314042,47.75808,-122.241129, 1302 NE CAMPUS PKWY,1,SEATTLE,98105,WA, 7346 BOTHELL WAY NE,1,KENMORE,98028,WA,1300,21:40,,1330,22:10,,30,10.97,19.0,22.0,5,15,12,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,250.0,,,,,,7.0,6-Nov-14,30288306,4,4
1146,B13729,302883,30288309,9,10,,5,KENMORE PARK & RIDE,MOUNTLAKE TERRACE PARK & RIDE,47.75808,-122.241129,47.785487,-122.314471, 7346 BOTHELL WAY NE,1,KENMORE,98028,WA,PARK-N-RIDE / 236TH ST SW,4,MOUNTLAKE TERRACE,98043,WA,1335,22:15,,1345,22:25,,10,5.11,12.0,31.0,0,12,15,3,2.0,2.0,2.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,6-Nov-14,30288306,4,4
1147,B13730,302883,30288310,10,10,1.0,5,MOUNTLAKE TERRACE PARK & RIDE,HOME (OFF-CAMPUS),47.785487,-122.314471,47.800561,-122.277251,PARK-N-RIDE / 236TH ST SW,4,MOUNTLAKE TERRACE,98043,WA, 3224 RUSSET RD,4,BRIER,98036,WA,1345,22:25,,1355,22:35,,10,3.42,9.0,21.0,265,15,1,1,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,6-Nov-14,30288306,4,4
1686,B13742,302886,30288605,5,7,,5,UW TOWER,BUS STOP,47.660698,-122.314761,47.659296,-122.312121, 4333 BROOKLYN AVE NE,1,SEATTLE,98105,WA,15TH AVE NE / NE 43RD ST,1,SEATTLE,98105,WA,1210,20:10,,1220,20:20,,10,0.34,1.0,2.0,0,3,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30288604,3,3
1684,B13743,302886,30288606,6,7,,5,BUS STOP,BUS STOP,47.659296,-122.312121,47.617541,-122.210007,15TH AVE NE / NE 43RD ST,1,SEATTLE,98105,WA,NE 8TH ST / 98TH AVE NE,1,BELLEVUE,98004,WA,1220,20:20,,1235,20:35,,15,6.4,12.0,26.0,5,1,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,229.0,,,,,,7.0,6-Nov-14,30288604,3,3
1685,B13744,302886,30288607,7,7,1.0,5,BUS STOP,HOME (OFF-CAMPUS),47.617541,-122.210007,47.583097,-122.179062,NE 8TH ST / 98TH AVE NE,1,BELLEVUE,98004,WA,11924 SE 32ND ST,1,BELLEVUE,98005,WA,1240,20:40,,1255,20:55,,15,3.94,11.0,16.0,365,1,1,1,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,6-Nov-14,30288604,3,3
169,B13801,302899,30289901,1,9,,5,HOME (OFF-CAMPUS),PARKING LOT,47.216752,-122.264557,47.204045,-122.246399,12303 44TH STCT E,3,EDGEWOOD,98372,WA,13524 BRIDGE ST,3,SUMNER,98390,WA,465,7:45,,470,7:50,,5,1.52,4.0,18.0,0,1,2,1,,1.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,6-Nov-14,30289901,5,5
171,B13802,302899,30289902,2,9,,5,PARKING LOT,SUMNER STATION,47.204045,-122.246399,47.201418,-122.244497,13524 BRIDGE ST,3,SUMNER,98390,WA,ACADEMY ST / NARROWS ST,3,SUMNER,98390,WA,470,7:50,,480,8:00,,10,0.33,1.0,2.0,15,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30289901,5,5
167,B13803,302899,30289903,3,9,,5,SUMNER STATION,KING STREET STATION,47.201418,-122.244497,47.59843,-122.330138,ACADEMY ST / NARROWS ST,3,SUMNER,98390,WA,  299 S KING ST,1,SEATTLE,98104,WA,495,8:15,,540,9:00,,45,33.76,40.0,45.0,0,2,2,9,6.0,,,,,,,,,,,,,3.0,1.0,13.0,,,,,,419.0,,,,,,8.0,6-Nov-14,30289901,5,5
170,B13804,302899,30289904,4,9,,5,KING STREET STATION,INTERNATIONAL DISTRICT TUNNEL STATION,47.59843,-122.330138,47.598546,-122.327906,  299 S KING ST,1,SEATTLE,98104,WA,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,540,9:00,,545,9:05,,5,0.35,2.0,4.0,5,2,2,7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30289901,5,5
168,B13805,302899,30289905,5,9,,5,INTERNATIONAL DISTRICT TUNNEL STATION,LECTURE HALL,47.598546,-122.327906,47.656568,-122.309152,5TH AVE S / S KING ST,1,SEATTLE,98104,WA, 4069 PIERCE LN,1,SEATTLE,98195,WA,550,9:10,,570,9:30,,20,5.73,12.0,17.0,230,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,122.0,,,,,,7.0,6-Nov-14,30289901,5,5
159,B13806,302899,30289906,6,9,,5,LECTURE HALL,INTERNATIONAL DISTRICT TUNNEL STATION,47.656568,-122.309152,47.598546,-122.327906, 4069 PIERCE LN,1,SEATTLE,98195,WA,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,800,13:20,,835,13:55,,35,5.59,12.0,10.0,10,2,1,8,6.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,121.0,,,,,,7.0,6-Nov-14,30289902,4,4
158,B13808,302899,30289907,7,9,,5,INTERNATIONAL DISTRICT TUNNEL STATION,SUMNER STATION,47.598546,-122.327906,47.201218,-122.245037,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,ACADEMY ST / NARROWS ST,3,SUMNER,98390,WA,845,14:05,,925,15:25,,80,33.79,37.0,25.0,15,1,1,8,1.0,,,,,,,,,,,,,1.0,3.0,12.0,,,,,,409.0,,,,,,7.0,6-Nov-14,30289902,4,4
161,B13809,302899,30289908,8,9,,5,SUMNER STATION,PARKING LOT,47.201218,-122.245037,47.204045,-122.246399,ACADEMY ST / NARROWS ST,3,SUMNER,98390,WA,13524 BRIDGE ST,3,SUMNER,98390,WA,940,15:40,,950,15:50,,10,0.27,1.0,2.0,0,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30289902,4,4
160,B13810,302899,30289909,9,9,1.0,5,PARKING LOT,HOME (OFF-CAMPUS),47.204045,-122.246399,47.216752,-122.264557,13524 BRIDGE ST,3,SUMNER,98390,WA,12303 44TH STCT E,3,EDGEWOOD,98372,WA,950,15:50,,970,16:10,,20,1.52,4.0,5.0,650,1,1,1,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,6-Nov-14,30289902,4,4
1076,B13813,302901,30290101,1,7,,5,HOME (OFF-CAMPUS),KENMORE PARK & RIDE,47.803684,-122.189189,47.758131,-122.241653,21404 35TH AVE SE,4,BOTHELL,98021,WA, 7346 NE BOTHELL WAY,1,KENMORE,98028,WA,455,7:35,,475,7:55,,20,6.01,14.0,18.0,5,1,2,3,2.0,1.0,1.0,,1.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,,2.0,6-Nov-14,30290101,3,3
1075,B13815,302901,30290102,2,7,,5,KENMORE PARK & RIDE,BUS STOP,47.758131,-122.241653,47.652148,-122.308495, 7346 NE BOTHELL WAY,1,KENMORE,98028,WA,STEVENS WAY / GARFIELD LN,1,SEATTLE,98195,WA,480,8:00,,525,8:45,,45,11.4,21.0,15.0,0,2,2,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,250.0,,,,,,7.0,6-Nov-14,30290101,3,3
1077,B13816,302901,30290103,3,7,,5,BUS STOP,HITCHCOCK HALL,47.652148,-122.308495,47.651842,-122.31158,STEVENS WAY / GARFIELD LN,1,SEATTLE,98195,WA, 1601 NE PACIFIC ST,1,SEATTLE,98195,WA,525,8:45,,530,8:50,,5,0.15,4.0,2.0,265,2,2,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30290101,3,3
1120,B13819,302901,30290105,5,7,,5,HEALTH SCIENCE BUILDING,BUS STOP,47.650898,-122.309209,47.652148,-122.308502, 1776 NE PACIFIC ST,1,SEATTLE,98195,WA,STEVENS WAY / GARFIELD LN,1,SEATTLE,98195,WA,920,15:20,,925,15:25,,5,0.09,3.0,2.0,15,2,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30290103,3,3
1118,B13820,302901,30290106,6,7,,5,BUS STOP,KENMORE PARK & RIDE,47.652148,-122.308502,47.758131,-122.241653,STEVENS WAY / GARFIELD LN,1,SEATTLE,98195,WA, 7346 NE BOTHELL WAY,1,KENMORE,98028,WA,940,15:40,,980,16:20,,40,11.1,20.0,17.0,5,1,1,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,250.0,,,,,,7.0,6-Nov-14,30290103,3,3
1119,B13822,302901,30290107,7,7,1.0,5,KENMORE PARK & RIDE,HOME (OFF-CAMPUS),47.758131,-122.241653,47.803684,-122.189189, 7346 NE BOTHELL WAY,1,KENMORE,98028,WA,21404 35TH AVE SE,4,BOTHELL,98021,WA,985,16:25,,1005,16:45,,20,6.05,14.0,18.0,615,1,1,3,2.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,6-Nov-14,30290103,3,3
46,B13823,302902,30290201,1,10,,5,HOME (OFF-CAMPUS),LAKEWOOD TRAIN STATION,47.058854,-122.854886,47.153729,-122.497611, 3029 LINDELL RD NE,5,OLYMPIA,98506,WA,11424 PACIFIC HWY SW,3,LAKEWOOD,98499,WA,340,5:40,,380,6:20,,40,21.25,27.0,32.0,5,1,2,1,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,8.0,6-Nov-14,30290201,4,4
45,B13824,302902,30290202,2,10,,5,LAKEWOOD TRAIN STATION,SEATTLE AMTRAK - KING STREET STATION,47.153729,-122.497611,47.59841,-122.330077,11424 PACIFIC HWY SW,3,LAKEWOOD,98499,WA,  299 S KING ST,1,SEATTLE,98104,WA,385,6:25,,450,7:30,,65,39.79,45.0,37.0,0,2,2,9,1.0,,,,,,,,,,,,,3.0,1.0,13.0,,,,,,419.0,,,,,,8.0,6-Nov-14,30290201,4,4
47,B13825,302902,30290203,3,10,,5,SEATTLE AMTRAK - KING STREET STATION,MONTLAKE FREEWAY STOP,47.59841,-122.330077,47.644129,-122.303812,  299 S KING ST,1,SEATTLE,98104,WA,SR 520 / MONTLAKE FRWY STA,1,SEATTLE,98112,WA,450,7:30,,485,8:05,,35,4.71,10.0,8.0,0,2,2,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,223.0,,,,,,7.0,6-Nov-14,30290201,4,4
48,B13826,302902,30290204,4,10,,5,MONTLAKE FREEWAY STOP,UW MEDICAL CENTER,47.644129,-122.303812,47.649105,-122.306407,SR 520 / MONTLAKE FRWY STA,1,SEATTLE,98112,WA, 1959 NE PACIFIC ST,1,SEATTLE,98195,WA,485,8:05,,500,8:20,,15,0.52,11.0,2.0,180,2,2,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30290201,4,4
52,B13829,302902,30290207,7,10,,5,UW MEDICAL CENTER,MONTLAKE FREEWAY STOP,47.649105,-122.306407,47.644129,-122.303812, 1959 NE PACIFIC ST,1,SEATTLE,98195,WA,SR 520 / MONTLAKE FRWY STA,1,SEATTLE,98112,WA,1005,16:45,,1025,17:05,,20,0.56,12.0,2.0,5,2,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30290204,4,4
51,B13830,302902,30290208,8,10,,5,MONTLAKE FREEWAY STOP,SEATTLE AMTRAK - KING STREET STATION,47.644129,-122.303812,47.59841,-122.330077,SR 520 / MONTLAKE FRWY STA,1,SEATTLE,98112,WA,  299 S KING ST,1,SEATTLE,98104,WA,1030,17:10,,1050,17:30,,20,4.13,7.0,12.0,0,1,1,8,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,223.0,,,,,,7.0,6-Nov-14,30290204,4,4
49,B13831,302902,30290209,9,10,,5,SEATTLE AMTRAK - KING STREET STATION,LAKEWOOD TRAIN STATION,47.59841,-122.330077,47.153729,-122.497611,  299 S KING ST,1,SEATTLE,98104,WA,11424 PACIFIC HWY SW,3,LAKEWOOD,98499,WA,1050,17:30,,1145,19:05,,95,39.24,43.0,25.0,0,1,1,9,2.0,,,,,,,,,,,,,1.0,3.0,13.0,,,,,,419.0,,,,,,8.0,6-Nov-14,30290204,4,4
50,B13832,302902,30290210,10,10,1.0,5,LAKEWOOD TRAIN STATION,HOME (OFF-CAMPUS),47.153729,-122.497611,47.058854,-122.854886,11424 PACIFIC HWY SW,3,LAKEWOOD,98499,WA, 3029 LINDELL RD NE,5,OLYMPIA,98506,WA,1145,19:05,,1185,19:45,,40,20.99,25.0,31.0,435,1,1,1,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,6-Nov-14,30290204,4,4
1044,B13888,302911,30291103,3,11,,5,HOME (OFF-CAMPUS),BUS STOP,47.482115,-122.166604,47.488648,-122.164592,EVERGREEN DR / FIR DR,1,RENTON,98059,WA,NE 4TH ST / UNION AVE NE,1,RENTON,98056,WA,745,12:25,,755,12:35,,10,0.59,2.0,4.0,10,1,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30291102,5,5
1042,B13889,302911,30291104,4,11,,5,BUS STOP,RENTON TRANSIT CENTER,47.488648,-122.164592,47.480484,-122.208704,NE 4TH ST / UNION AVE NE,1,RENTON,98056,WA,LOGAN AVE S / RENTON TC ACRD,1,RENTON,98057,WA,765,12:45,,780,13:00,,15,2.39,6.0,10.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,134.0,,,,,,7.0,6-Nov-14,30291102,5,5
1040,B13890,302911,30291105,5,11,,5,RENTON TRANSIT CENTER,INT'L DISTRICT STATION,47.480484,-122.208704,47.598448,-122.327879,LOGAN AVE S / RENTON TC ACRD,1,RENTON,98057,WA,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,780,13:00,,825,13:45,,45,11.67,17.0,16.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,132.0,,,,,,7.0,6-Nov-14,30291102,5,5
1041,B13891,302911,30291106,6,11,,5,INT'L DISTRICT STATION,BUS STOP,47.598448,-122.327879,47.655907,-122.313964,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA,825,13:45,,845,14:05,,20,5.33,10.0,16.0,0,2,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,121.0,,,,,,7.0,6-Nov-14,30291102,5,5
1043,B13892,302911,30291107,7,11,,5,BUS STOP,CHEMISTRY LIBRARY,47.655907,-122.313964,47.653768,-122.309981,NE CAMPUS PKWY / BROOKLYN AVE NE,1,SEATTLE,98105,WA,OKANOGAN LN / NE THURSTON LN,1,SEATTLE,98195,WA,845,14:05,,855,14:15,,10,0.6,3.0,4.0,75,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30291102,5,5
576,B13893,302911,30291108,8,11,,5,CHEMISTRY LIBRARY,BUS STOP,47.653768,-122.309981,47.656919,-122.313346,OKANOGAN LN / NE THURSTON LN,1,SEATTLE,98195,WA,NE 41ST ST / UNIVERSITY WAY NE,1,SEATTLE,98105,WA,930,15:30,,940,15:40,,10,0.4,2.0,2.0,0,2,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30291103,4,4
575,B13894,302911,30291109,9,11,,5,BUS STOP,INT'L DISTRICT STATION,47.656919,-122.313346,47.598448,-122.327879,NE 41ST ST / UNIVERSITY WAY NE,1,SEATTLE,98105,WA,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,940,15:40,,980,16:20,,40,3.94,9.0,6.0,20,1,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,121.0,,,,,,7.0,6-Nov-14,30291103,4,4
574,B13896,302911,30291110,10,11,,5,INT'L DISTRICT STATION,BUS STOP,47.598448,-122.327879,47.481666,-122.164265,5TH AVE S / S KING ST,1,SEATTLE,98104,WA,UNION AVE SE / SE 2ND PL,1,RENTON,98059,WA,1000,16:40,,1065,17:45,,65,18.32,24.0,17.0,0,1,1,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,140.0,,,,,,7.0,6-Nov-14,30291103,4,4
577,B13897,302911,30291111,11,11,1.0,5,BUS STOP,HOME (OFF-CAMPUS),47.481666,-122.164265,47.482115,-122.166604,UNION AVE SE / SE 2ND PL,1,RENTON,98059,WA,EVERGREEN DR / FIR DR,1,RENTON,98059,WA,1065,17:45,,1070,17:50,,5,0.15,1.0,2.0,550,1,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6-Nov-14,30291103,4,4
1987,B13914,302917,30291701,1,7,,5,HOME (OFF-CAMPUS),BUS STOP,47.674707,-122.380225,47.668606,-122.381287, 1726 NW 63RD ST,1,SEATTLE,98107,WA,NW MARKET ST / TALLMAN AVE NW,1,SEATTLE,98107,WA,465,7:45,,485,8:05,,20,0.53,2.0,2.0,15,1,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7-Nov-14,30291701,3,3
1986,B13915,302917,30291702,2,7,,5,BUS STOP,ROOSEVELT CLINIC SHUTTLE STOP,47.668606,-122.381287,47.658441,-122.31788,NW MARKET ST / TALLMAN AVE NW,1,SEATTLE,98107,WA,ROOSEVELT WAY NE / NE 42ND ST,1,SEATTLE,98105,WA,500,8:20,,535,8:55,,35,3.43,10.0,6.0,10,15,15,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,103.0,,,,,,7.0,7-Nov-14,30291701,3,3
1985,B13916,302917,30291703,3,7,,5,ROOSEVELT CLINIC SHUTTLE STOP,HARBORVIEW OFFICE,47.658441,-122.31788,47.605484,-122.321287,ROOSEVELT WAY NE / NE 42ND ST,1,SEATTLE,98105,WA,  438 BOREN AVE,1,SEATTLE,98122,WA,545,9:05,,560,9:20,,15,4.47,9.0,18.0,130,15,3,15,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,7-Nov-14,30291701,3,3
726,B13959,302926,30292601,1,13,,5,HOME (OFF-CAMPUS),BREMERTON FERRY DOCK,47.562521,-122.625131,47.562523,-122.625162,SEATTLE BREMERTON FERRY DOCK,2,BREMERTON,98337,WA,  211 1ST ST,2,BREMERTON,98337,WA,480,8:00,,495,8:15,,15,0.57,2.0,2.0,30,1,15,3,3.0,2.0,2.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,2.0,7-Nov-14,30292601,5,5
723,B13960,302926,30292602,2,13,,5,BREMERTON FERRY DOCK,COLEMAN DOCK,47.562523,-122.625162,47.602477,-122.338573,  211 1ST ST,2,BREMERTON,98337,WA,  801 ALASKAN WAY,1,SEATTLE,98104,WA,525,8:45,,585,9:45,,60,16.1,74.0,16.0,0,15,15,10,1.0,,,,,,,,,,,,,1.0,1.0,14.0,3.0,6.0,,,,427.0,120.0,284.0,,,,9.0,7-Nov-14,30292601,5,5
725,B13961,302926,30292603,3,13,,5,COLEMAN DOCK,UNIVERSITY STREET BUS TUNNEL,47.602477,-122.338573,47.607684,-122.336855,  801 ALASKAN WAY,1,SEATTLE,98104,WA,  200 UNIVERSITY ST,1,SEATTLE,98101,WA,585,9:45,,600,10:00,,15,0.79,5.0,3.0,0,15,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7-Nov-14,30292601,5,5
724,B13962,302926,30292604,4,13,,5,UNIVERSITY STREET BUS TUNNEL,BUS STOP,47.607684,-122.336855,47.655889,-122.313339,  200 UNIVERSITY ST,1,SEATTLE,98101,WA, 4025 UNIVERSITY WAY NE,1,SEATTLE,98105,WA,600,10:00,,620,10:20,,20,4.68,9.0,14.0,5,15,2,8,1.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,120.0,,,,,,7.0,7-Nov-14,30292601,5,5
727,B13963,302926,30292605,5,13,,5,BUS STOP,SUZZALLO LIBRARY,47.655889,-122.313339,47.655842,-122.308517, 4025 UNIVERSITY WAY NE,1,SEATTLE,98105,WA, 4069 PIERCE LN,1,SEATTLE,98195,WA,625,10:25,,630,10:30,,5,0.27,7.0,3.0,120,2,2,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7-Nov-14,30292601,5,5
730,B13968,302926,30292609,9,13,,5,ALLEN LIBRARY,BUS STOP,47.655365,-122.306939,47.655889,-122.313339, 1851 BENTON LN,1,SEATTLE,98195,WA, 4025 UNIVERSITY WAY NE,1,SEATTLE,98105,WA,930,15:30,,945,15:45,,15,1.03,4.0,4.0,0,17,15,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7-Nov-14,30292604,5,5
