hhid,personid,pernum,person_should_take_diary,person_diary_status,proxy,resptype,age,relationship,gender,employment,jobs_count,worker,student,school,education,smartphone,license,vehicle,tollfreq,school_freq,trips_yesno,numtrips,loc_start,loc_end,no_travel,noneed_dayoff,noneed_telecommute,noneed_workhomenoapay,noneed_kidsvacation,noneed_other,unable_notransport,unable_sick,unable_visitor,unable_other,added_trip_flag,added_loop,added_quick,added_stop,added_dropoff,added_parking,added_other,typical,purchase,telecommute,telecommute_hours,transit_freq,bike_freq,walk_freq,transitpay_orca,transitpay_cash,transitpay_tickets,transitpay_upass,transitpay_permit,transitpay_flex,transitpay_access,transitpay_school,transitpay_govt,transitpay_other,transitpay_dontknow,transitpay_other_specify,transit_subsidy,hours_work,commute_freq,telecommute_freq,commute_dur,selfemp_dur,drive_living,night_shift,choose_work,choose_weather,benefits_flextime,benefits_compressed,benefits_parking,benefits_transit,benefits_commute,prev_work_wa,prev_work_loc_city,prev_work_loc_st,prev_work_loc_zip,prev_work_loc_x,smartphone_type,smartphone_type6_r,smartphone_dr,smartphone_dr14_r,smartphone_ip,smartphone_ip9_r,website_use,phonenumber_use,apps_use,alerts_use,socialmedia_use,radio_use,tv_use,gps_use,web_bing,web_google,web_mapquest,web_traffic,web_wsdot,web_county,web_city,web_transit,web_other,web_other_specify,apps_seattletraffic,apps_waze,apps_wsdot,apps_onebusaway,apps_inrix,apps_carshare,apps_taxi,apps_other,apps_other_specify,info_travelroutes,info_traveltime,info_congestion,info_arrivaltime,info_transitoptions,info_parking,info_carshare,info_other,info_other_specify,impact_sametrip,impact_earlier,impact_later,impact_diffroute,impact_smallchange,impact_diffmode,impact_postpone,impact_order,wbt_transitsafety,wbt_transitfreq,wbt_reliability,wbt_bikesafety,wbt_walksafety,wbt_other,wbt_other_specify,wbt_none,wbt_na,carpool_gascost,carpool_parkingcost,carpool_tolls,carpool_hov,transit_avail,carpool_other,carpool_other_specify,carpool_none,carpool_na,expwt_2,dataset
14105382,1410538202,2,1,1,1,2,9,1,2,6,,0,1,,7,1,1,2,5,,1,8,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,6,7,6,7,7,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,,0,0,165.648,main
14105383,1410538301,1,1,1,1,1,8,0,2,2,1,1,1,,6,1,1,2,6,,1,10,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,7,,,,,,,,,,,,,,4,4,9,4,,1,1,1,2,2,1,3,1,1,1,,,,,2,,,,1,,6,7,7,7,7,2,6,6,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,1,1,4,4,4,4,4,4,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,,0,0,324.6857,main
14105383,1410538302,2,1,1,3,2,8,1,1,1,1,1,1,,7,1,1,1,2,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,7,,,,,,,,,,,,,,3,2,9,1,,1,1,3,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,324.6857,main
14105383,1410538303,3,1,1,3,3,3,2,2,,,0,,3,,,,,,2,1,4,1,1,,,,,,,,,,,0,,,,,,,1,,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,324.6857,main
14105383,1410538304,4,1,1,3,3,2,2,1,,,0,,3,,,,,,2,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,iphone,,,,,3,7,7,7,7,1,7,7,0,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,1,0,0,0,0,0,,2,1,2,2,2,3,3,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,324.6857,main
14105384,1410538401,1,1,1,1,1,6,0,2,1,1,1,1,,6,1,1,1,5,,1,7,1,1,,,,,,,,,,,1,0,1,1,0,0,0,1,2,1,,4,7,3,1,0,0,0,0,0,0,0,0,0,0,,5,3,3,6,4,,1,1,2,1,3,1,3,1,1,1,,,,,,,,,,,7,7,,7,7,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,322.8707,main
14105384,1410538402,2,1,1,2,2,6,1,1,1,1,1,2,6,4,3,2,,5,8,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,3,,,,,,,,,,,,,,6,10,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.8707,main
14105384,1410538403,3,0,0,,3,1,2,2,,,0,,2,,,,,,,1,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,5,7,5,5,7,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,322.8707,main
14105385,1410538501,1,1,1,1,1,6,0,2,7,,0,3,5,6,1,1,2,6,8,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,595.9567,main
14105385,1410538502,2,1,1,2,2,7,1,1,1,1,1,1,,3,1,1,1,6,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,5,,,,,,,,,,,,,,2,2,9,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,595.9567,main
14105385,1410538503,3,1,1,2,3,2,2,1,,,0,,2,,,,,,3,1,4,1,1,,,,,,,,,,,0,,,,,,,1,,,,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,595.9567,main
14105386,1410538601,1,1,1,1,1,10,0,2,6,,0,1,,7,3,1,1,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,7,7,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,233.5678,main
14105387,1410538701,1,1,1,2,1,9,0,1,1,1,1,1,,3,3,1,2,1,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,7,7,5,,,,,,,,,,,,,,2,2,9,7,,1,2,1,1,1,1,3,1,1,,,,,,,,,,,,3,7,,7,7,5,7,3,0,1,0,0,1,0,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,,1,3,2,2,3,1,4,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,1,576.6462,main
14105387,1410538702,2,1,1,1,2,8,1,2,1,1,1,1,,3,3,1,98,2,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,3,7,3,0,0,0,0,0,0,0,0,0,1,0,employer sponsored,3,3,3,9,7,,1,1,1,1,4,4,3,3,3,,,,,,,,,,,,6,7,,6,6,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,576.6462,main
14105387,1410538703,3,1,1,2,2,5,2,1,2,1,1,1,,3,3,1,3,4,,2,0,1,1,1,1,0,0,0,0,,,,,0,,,,,,,1,2,1,,5,6,6,0,1,0,0,0,0,0,0,0,0,0,,,4,3,9,1,,1,2,1,1,1,1,3,1,1,3,,,,,2,,,,4,,7,7,7,7,7,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,576.6462,main
14105388,1410538801,1,1,1,1,1,11,0,1,6,,0,1,,6,1,1,2,4,,1,4,1,1,,,,,,,,,,,0,,,,,,,2,2,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,7,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,168.6755,main
14105388,1410538802,2,1,1,1,2,11,1,2,6,,0,1,,6,2,1,1,4,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,,0,0,,,,,,,,,,168.6755,main
14105389,1410538901,1,1,1,1,1,9,0,1,7,,0,1,,5,3,1,2,5,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,7,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,347.7047,main
14105389,1410538902,2,1,1,3,2,9,1,2,2,1,1,1,,3,3,1,1,5,,1,2,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,7,7,3,,,,,,,,,,,,,,4,3,9,5,,1,1,1,1,1,4,3,1,4,,,,,,2,,,,5,,1,7,7,1,1,7,7,3,0,1,1,0,0,0,0,0,0,,,,,,,,,,,1,0,1,0,0,1,0,0,,2,2,3,3,2,4,3,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,347.7047,main
14105390,1410539001,1,1,1,1,1,6,0,2,2,1,1,1,,6,1,1,1,5,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,5,3,,,,,,,,,,,,,,4,4,9,4,,1,1,1,1,3,1,3,1,1,1,,,,,2,,,,5,,1,7,7,7,7,1,7,3,1,0,1,0,1,0,0,0,0,,,,,,,,,,,1,1,1,0,0,1,0,0,,2,2,3,2,2,4,3,3,0,0,0,1,0,0,,0,0,1,0,1,0,0,0,,0,0,201.8928,main
14105390,1410539002,2,1,1,2,2,6,1,1,1,1,1,1,,2,1,1,2,6,,1,4,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,2,1,,7,2,3,,,,,,,,,,,,,,2,2,9,5,,1,1,2,2,3,2,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.8928,main
14105390,1410539003,3,0,0,,3,1,2,1,,,0,,1,,,,,,,1,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,3,7,2,1,3,7,7,7,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,,3,2,2,3,5,3,3,2,0,1,0,0,0,0,,0,0,1,1,0,1,0,0,,0,0,201.8928,main
14105391,1410539101,1,1,1,1,1,5,0,1,2,1,1,3,3,2,1,2,,5,2,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,5,7,4,0,1,0,0,0,0,0,0,0,0,0,,,5,4,10,1,,1,1,1,2,1,1,1,1,1,3,,,,,1,,1,,,,2,1,1,1,1,2,2,1,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,,2,2,3,2,2,2,3,3,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,653.0176,main
14105391,1410539102,2,1,1,1,2,8,1,1,1,1,1,1,,2,1,1,1,5,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,7,6,,,,,,,,,,,,,,2,2,9,5,,1,1,2,1,1,1,3,1,4,,,,,,1,,2,,,,6,7,7,6,5,3,2,7,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,0,,2,2,2,2,2,3,2,2,1,0,0,0,1,0,,0,0,1,1,0,1,0,0,,0,0,653.0176,main
14105391,1410539103,3,1,1,1,2,8,1,2,1,1,1,1,,4,1,1,3,5,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,2,5,6,7,3,,,,,,,,,,,,,,3,4,2,5,,1,1,2,2,3,3,1,2,2,,,,,,2,,,,2,,5,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,653.0176,main
14105392,1410539201,1,1,1,1,1,8,0,2,1,1,1,1,,3,1,1,1,6,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,5,,,,,,,,,,,,,,2,10,,,,1,1,1,1,2,2,3,2,2,,,,,,,,,,,,7,7,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,361.8089,main
14105392,1410539202,2,1,1,1,2,8,1,1,7,,0,1,,3,3,1,4,6,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,5,7,5,7,7,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,361.8089,main
14105392,1410539203,3,1,1,1,2,5,2,2,2,1,1,2,5,3,1,1,3,6,8,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,7,5,,,,,,,,,,,,,,3,1,10,1,,1,1,1,1,1,1,3,1,1,3,,,,,2,,,,2,,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,361.8089,main
14105392,1410539204,4,1,1,2,2,5,2,2,7,,0,1,,2,1,2,,6,,2,0,1,1,1,0,0,0,0,1,,,,,0,,,,,,,1,2,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,5,7,7,7,7,5,3,7,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,5,2,3,2,2,4,3,4,0,0,0,0,0,0,,0,1,,,,,,,,,,361.8089,main
14105393,1410539301,1,1,1,1,1,10,0,1,6,,0,1,,7,1,1,1,5,,1,10,1,3,,,,,,,,,,,0,,,,,,,2,2,,,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,6,7,7,7,7,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,137.874,main
14105393,1410539302,2,1,1,3,2,10,1,2,6,,0,1,,6,1,1,2,5,,1,6,1,3,,,,,,,,,,,0,,,,,,,2,2,,,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,7,7,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,137.874,main
14105394,1410539401,1,1,1,1,1,7,0,1,1,1,1,2,5,3,3,1,2,6,8,1,6,1,1,,,,,,,,,,,1,0,0,1,0,0,0,2,2,1,,7,7,6,,,,,,,,,,,,,,3,2,9,3,,2,1,3,1,1,1,3,1,2,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,,0,0,,,,,,,,,,436.9068,main
14105394,1410539402,2,1,1,2,3,3,2,1,,,0,,3,,,,,,2,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,,,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,7,7,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,436.9068,main
14105394,1410539403,3,1,1,2,2,7,1,2,5,,0,1,,3,3,1,1,6,,2,0,1,1,1,0,0,1,0,0,,,,,0,,,,,,,1,2,,,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,7,7,7,7,4,3,7,7,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,2,4,3,2,4,4,2,0,0,0,0,0,0,,1,0,,,,,,,,,,436.9068,main
14105395,1410539501,1,1,1,1,1,7,0,2,7,,0,1,,2,1,1,1,6,,1,10,1,1,,,,,,,,,,,0,,,,,,,2,2,,,7,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,0,0,,,,,,,,,,740.5497,main
14105395,1410539502,2,1,1,2,3,4,2,2,,0,0,,3,,1,1,1,6,2,1,6,1,1,,,,,,,,,,,0,,,,,,,2,,,,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,,,,7,7,6,7,7,2,2,7,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,1,1,2,1,1,3,2,2,0,0,0,0,0,0,,1,0,,,,,,,,,,740.5497,main
14105396,1410539601,1,1,1,1,1,7,0,2,5,,0,1,,2,1,1,1,5,,1,3,1,1,,,,,,,,,,,0,,,,,,,2,2,,,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,,,,2,7,7,7,7,2,6,7,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,0,1,0,0,0,0,0,,2,2,4,2,2,5,4,4,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,555.7335,main
14105396,1410539602,2,1,1,3,2,8,1,1,1,1,1,1,,4,1,1,1,5,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,7,4,5,,,,,,,,,,,,,,3,2,9,6,,2,2,1,1,1,1,3,1,1,,,,,,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,if buses were safer,0,0,,,,,,,,,,555.7335,main
14105396,1410539603,3,1,1,3,3,4,2,1,,0,0,,3,,1,2,,7,2,1,3,1,1,,,,,,,,,,,0,,,,,,,1,,,,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.7335,main
14105396,1410539604,4,0,0,,3,1,4,1,,,0,,2,,,,,,,1,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,7,7,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,555.7335,main
14105397,1410539701,1,1,1,1,1,11,0,1,6,,0,1,,2,3,1,1,7,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,7,7,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,131.4355,main
14105397,1410539702,2,1,1,1,2,11,1,2,6,,0,1,,2,3,1,1,7,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,,,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,2,7,1,7,7,3,7,7,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,2,2,2,2,2,2,4,2,0,1,0,0,0,1,less traffic in car pool lane on 405 that slows down the bus.  Better yet - train!,0,0,0,0,0,1,0,0,,0,0,131.4355,main
14105398,1410539801,1,1,1,1,1,7,0,2,1,1,1,1,,7,1,1,3,4,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,2,1,3,6,2,1,0,0,0,0,0,0,0,0,0,0,,4,2,4,6,3,,2,1,2,1,3,1,3,3,4,1,,,,,2,,,,1,,5,7,5,7,7,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,,0,0,,,,,,,,,,308.9048,main
14105398,1410539802,2,1,1,1,2,7,1,1,1,1,1,1,,6,1,1,1,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,2,9,7,5,5,,,,,,,,,,,,,,2,9,,,,1,1,3,1,3,4,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.9048,main
14105398,1410539803,3,0,0,,3,1,2,2,,,0,,1,,,,,,,1,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,7,7,4,7,6,0,1,0,0,0,0,0,0,1,yahoo,,,,,,,,,,1,0,0,0,0,0,0,0,,3,2,4,3,3,4,3,3,0,0,0,0,0,0,,1,0,,,,,,,,,,308.9048,main
14105399,1410539901,1,1,1,3,1,9,0,2,7,,0,1,,6,3,1,1,6,,2,0,1,1,1,0,0,1,0,0,,,,,0,,,,,,,2,2,,,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,7,7,7,7,6,0,1,0,0,0,0,0,0,1,yahoo,,,,,,,,,,1,0,0,0,0,0,0,0,,3,1,4,3,3,2,3,2,0,0,0,0,0,0,,1,0,,,,,,,,,,166.7044,main
14105399,1410539902,2,1,1,3,2,10,1,1,6,,0,1,,6,3,1,2,6,,1,9,1,1,,,,,,,,,,,0,,,,,,,2,2,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,,,,4,7,4,6,7,2,2,3,0,0,0,0,1,0,0,0,0,,0,0,1,1,0,0,0,0,,1,0,1,1,0,0,0,0,,3,3,4,1,2,2,4,4,0,1,1,0,0,0,,0,0,1,1,0,0,1,0,,0,0,166.7044,main
14105400,1410540001,1,1,1,1,1,8,0,2,1,1,1,1,,3,1,1,1,5,,2,0,1,1,2,,,,,,0,1,0,0,0,,,,,,,2,2,1,,5,7,3,1,0,0,0,0,0,0,0,0,0,0,,4,3,2,9,1,,1,1,3,2,3,1,1,3,2,1,,,,,1,,14,LG G2,,,7,7,3,7,7,2,6,7,,,,,,,,,,,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,2,2,2,2,2,4,4,2,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,Travel distance too far for transit/carpool,0,0,157.5548,main
14105400,1410540002,2,1,1,1,2,8,1,2,1,1,1,1,,5,1,1,2,5,,1,9,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,2,1,,6,7,1,,,,,,,,,,,,,,3,2,9,1,,1,2,1,1,4,1,3,1,1,1,,,,,1,,8,,,,2,7,5,7,7,5,6,5,0,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,1,0,0,0,0,0,,2,2,2,2,2,4,3,2,0,1,0,1,0,0,,0,0,,,,,,,,,,157.5548,main
14105401,1410540101,1,1,1,1,1,10,0,1,6,,0,1,,3,1,1,1,3,,1,5,1,1,,,,,,,,,,,1,0,0,1,0,0,0,1,2,,,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,170.6116,main
14105402,1410540201,1,1,1,1,1,10,0,1,6,,0,1,,4,3,1,1,6,,1,4,1,1,,,,,,,,,,,1,0,0,0,0,0,1,2,2,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,7,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,1,0,,,,,,,,,,337.0072,main
14105402,1410540202,2,1,1,2,2,10,1,2,6,,0,1,,4,3,1,1,6,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,Motorola Droid MAXX,,,7,1,3,7,6,7,5,7,,,,,,,,,,,0,0,1,0,0,0,0,0,,1,1,1,0,0,0,0,0,,2,2,4,2,2,4,3,2,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,,0,0,337.0072,main
14105403,1410540301,1,1,1,1,1,7,0,1,2,2,1,1,,3,1,1,1,6,,1,5,1,1,,,,,,,,,,,1,0,1,0,0,0,0,1,2,1,,7,7,5,,,,,,,,,,,,,,3,3,10,5,,1,2,1,1,1,1,3,1,1,,,,,,4,,,,,,1,7,1,5,5,6,5,1,1,1,0,0,1,0,0,0,1,waze.com,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,,3,2,4,2,1,4,4,4,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,452.2832,main
14105404,1410540401,1,1,1,1,1,7,0,1,1,1,1,1,,6,1,1,5,4,,1,8,1,1,,,,,,,,,,,0,,,,,,,1,2,2,3,7,7,1,,,,,,,,,,,,,,1,1,1,6,,1,1,3,1,1,1,3,2,2,,,,,,2,,,,1,,7,7,7,7,7,7,7,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,2,3,2,2,1,1,1,0,1,0,,0,0,1,1,0,0,1,0,,0,0,386.3389,main
14105404,1410540402,2,1,1,2,2,7,1,2,1,1,1,1,,5,1,1,1,1,,1,4,1,1,,,,,,,,,,,0,,,,,,,2,2,1,,7,7,7,,,,,,,,,,,,,,2,2,9,2,,1,1,3,3,1,1,3,1,1,1,,,,,2,,,,3,,7,7,7,7,7,1,7,1,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,,4,1,4,1,2,4,4,4,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,386.3389,main
14105405,1410540501,1,1,1,1,1,7,0,2,1,1,1,1,,6,1,1,1,5,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,1,,6,5,3,,,,,,,,,,,,,,2,2,9,1,,2,1,1,1,1,1,3,1,1,1,,,,,3,,,,,,4,7,7,7,7,3,7,6,0,1,0,0,0,0,0,0,0,,,,,,,,,,,1,1,1,0,0,0,0,0,,3,1,4,2,2,4,4,4,0,0,0,1,0,0,,0,0,1,1,0,0,0,0,,0,0,258.7271,main
14105405,1410540502,2,1,1,2,2,7,1,1,1,1,1,1,,6,1,1,2,5,,1,3,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,2,1,,6,5,3,,,,,,,,,,,,,,2,2,8,5,,2,1,1,1,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.7271,main
