hhid,traveldate,dayofweek,hhnumtrips,vehicle_count,hhsize,numadults,numchildren,numworkers,lifecycle,hh_income_detailed,hh_income_followup,hh_income_broad,hh_income_detailed_imp,hh_income_samp_est,sample_segname,h_city,h_zip,address_use_flag,h_segname,h_segname_wgt,h_county_name,h_district_name,h_rgc_name,h_school_district_name,h_uv_name,h_uv_group,h_tract,h_bg,h_puma12,res_months,res_dur,rent_own,res_type,res_factors_hhchange,res_factors_afford,res_factors_school,res_factors_walk,res_factors_space,res_factors_closefam,res_factors_transit,res_factors_hwy,res_factors_30min,prev_rent_own,prev_res_type,prev_home_wa,prev_home_loc_city,prev_home_loc_st,prev_home_loc_zip,prev_home_loc_x,cityofseattle,expwt_2,dataset
14102389,4/29/2014,Tuesday,0,0,1,1,0,0,4,2,,1,2,,OS_LI,SEATTLE,98104,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Commercial Core,13,53033008100,530330081002,11603,1,5,2,5,1,4,1,4,4,4,5,3,1,,,,,,,,0,84.5176,main
14102390,4/29/2014,Tuesday,10,0,1,1,0,1,3,6,,4,6,3,OS_LI,SEATTLE,98101,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Commercial Core,13,53033008100,530330081003,11603,1,2,2,5,3,2,1,4,3,3,4,3,5,2,5,2,Birmingham,AL,,0,0,56.0104,main
14102391,4/29/2014,Tuesday,6,0,2,2,0,0,7,2,,1,2,,OS_LI,SEATTLE,98101,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Belltown,12,53033008002,530330080021,11603,1,2,2,5,2,5,3,5,3,4,5,1,1,2,5,1,,,,,0,68.5091,main
14102392,4/29/2014,Tuesday,6,1,1,1,0,1,3,5,,3,5,6,OS_LI,SEATTLE,98101,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Belltown,12,53033008002,530330080021,11603,1,3,2,5,3,4,3,5,1,4,4,5,5,2,5,1,,,,,0,82.0786,main
14102393,4/29/2014,Tuesday,6,0,1,1,0,0,5,5,,3,5,6,OS_LI,SEATTLE,98101,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Commercial Core,13,53033008002,530330080021,11603,1,7,1,2,4,4,2,5,2,4,5,3,5,,,,,,,,0,38.5043,main
14102394,4/29/2014,Tuesday,8,1,2,2,0,2,6,8,,5,8,2,OS_LI,SEATTLE,98122,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Pike/Pine,10,53033008400,530330084001,11603,1,3,2,5,4,4,1,5,1,3,5,2,5,2,5,1,,,,,0,34.4236,main
14102395,4/29/2014,Tuesday,10,1,2,2,0,2,6,5,,3,5,3,OS_LI,SEATTLE,98102,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007402,530330074023,11603,1,2,1,5,2,4,1,5,3,5,5,2,5,2,5,1,,,,,0,63.3645,main
14102396,4/29/2014,Tuesday,3,0,1,1,0,1,3,98,2,2,4,,OS_LI,SEATTLE,98102,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007402,530330074023,11603,1,1,2,5,1,4,1,5,1,4,5,1,5,2,5,2,,,,1,0,99.1256,main
14102397,4/29/2014,Tuesday,4,1,1,1,0,1,4,7,,5,7,4,OS_LI,SEATTLE,98122,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007900,530330079004,11604,1,4,2,5,3,5,1,5,4,3,4,4,2,2,5,2,Alameda,CA,94501,0,0,34.3056,main
14102398,4/29/2014,Tuesday,8,3,3,2,1,1,1,7,,5,7,2,OS_LI,SEATTLE,98121,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Denny Triangle,12,53033007200,530330072001,11603,1,1,3,5,3,3,3,4,3,3,2,4,4,1,1,2,Colorado Springs,CO,,0,0,55.1237,main
14102399,4/29/2014,Tuesday,4,2,1,1,0,0,5,4,,2,4,5,OS_LI,SEATTLE,98118,reported,OS_LI,OS_LI,King,West-South Seattle,,Seattle School District,,,53033011800,530330118006,11604,1,7,1,1,5,4,5,5,5,1,5,5,5,,,,,,,,1,168.9689,main
14102400,4/29/2014,Tuesday,11,0,2,2,0,2,6,8,,5,8,,OS_LI,SEATTLE,98104,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,First Hill,11,53033008200,530330082002,11603,1,1,2,5,1,5,5,5,3,4,5,4,5,5,1,1,,,,,1,32.3082,main
14102401,4/29/2014,Tuesday,8,1,6,2,4,1,2,10,,5,10,,OS_LI,SEATTLE,98105,reported,OS_LI,UVOS_LI,King,North Seattle-Shoreline,Seattle University Community,Seattle School District,Ravenna,3,53033004302,530330043022,11602,1,1,2,5,3,2,5,5,2,2,5,3,3,2,2,1,,,,,1,109.7662,main
14102402,4/29/2014,Tuesday,7,4,2,2,0,2,7,7,,5,7,4,OS_LI,SEATTLE,98133,reported,OS_LI,UVOS_LI,King,North Seattle-Shoreline,,Seattle School District,Aurora-Licton Springs,2,53033001300,530330013002,11601,1,6,2,4,3,5,3,5,5,3,5,5,5,,,,,,,,1,35.3282,main
14102403,4/29/2014,Tuesday,20,2,4,2,2,2,1,7,,5,7,5,OS_LI,SEATTLE,98133,reported,OS_LI,OS_LI,King,North Seattle-Shoreline,,Seattle School District,,,53033001200,530330012005,11602,1,5,1,2,5,5,5,5,4,3,5,4,5,,,,,,,,1,86.4529,main
14102404,4/29/2014,Tuesday,9,2,4,2,2,2,1,6,,4,6,4,OS_LI,LYNNWOOD,98036,sampleprovider,REG_MI,REG_MI,Snohomish,Everett-Lynwood-Edmonds,,Edmonds School District,,,53061051400,530610514005,11701,1,6,1,1,3,2,1,2,1,3,3,3,1,,,,,,,,0,223.4929,main
14102405,4/29/2014,Tuesday,4,2,2,2,0,2,7,6,,4,6,,OS_LI,EVERETT,98208,sampleprovider,REG_MI,REG_MI,Snohomish,Everett-Lynwood-Edmonds,,Everett School District,,,53061041806,530610418066,11703,1,1,2,5,3,5,1,4,1,1,2,4,4,1,5,2,pompano ,FL,33069,0,0,171.6432,main
14102406,4/29/2014,Tuesday,8,0,2,2,0,0,8,2,,1,2,3,OS_LI,EVERETT,98201,reported,OS_LI,OS_LI,Snohomish,Everett-Lynwood-Edmonds,,Everett School District,,,53061041000,530610410001,11703,1,4,2,4,3,5,3,5,2,3,5,3,3,1,1,2,,,46733,0,0,201.0602,main
14102407,4/29/2014,Tuesday,19,2,2,2,0,2,7,7,,5,7,4,OS_LI,TACOMA,98404,reported,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053063400,530530634001,11504,1,6,1,1,1,5,1,5,2,2,4,1,5,,,,,,,,0,139.3629,main
14102408,4/29/2014,Tuesday,8,2,3,2,1,2,2,6,,4,6,3,OS_LI,TACOMA,98408,reported,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053063100,530530631001,11504,1,5,1,1,3,5,3,3,3,4,4,3,3,,,,,,,,0,251.3308,main
14102409,4/29/2014,Tuesday,2,1,1,1,0,0,4,1,,1,1,,OS_LI,PUYALLUP,98373,sampleprovider,OS_LI,OS_LI,Pierce,South Pierce,,Puyallup School District,,,53053071207,530530712073,11506,1,4,2,5,3,5,1,5,3,5,5,5,3,2,5,1,,,,,0,198.6276,main
14102410,4/29/2014,Tuesday,8,2,3,2,1,2,1,5,,3,5,,OS_LI,PUYALLUP,98371,reported,OS_LI,OS_LI,Pierce,South Pierce,,Puyallup School District,,,53053071207,530530712073,11506,1,1,2,5,3,5,3,4,4,1,1,5,5,2,1,2,Bloomington,IL,61701,0,0,307.6656,main
14102411,4/29/2014,Tuesday,11,1,2,2,0,0,8,3,,2,3,3,OS_LI,PUYALLUP,98373,reported,OS_LI,OS_LI,Pierce,South Pierce,,Puyallup School District,,,53053071207,530530712073,11506,1,4,2,3,4,5,2,3,4,4,2,4,2,2,1,1,,,,,0,94.9094,main
14102412,4/29/2014,Tuesday,6,1,1,1,0,0,4,1,,1,1,,OS_LI,LAKEWOOD,98499,reported,OS_LI,OS_LI,Pierce,South Pierce,,Clover Park School District,,,53053071806,530530718061,11503,1,2,2,2,3,5,3,2,5,2,5,2,2,2,4,1,,,,,0,219.182,main
14102413,4/29/2014,Tuesday,2,1,1,1,0,0,4,1,,1,1,,OS_LI,LAKEWOOD,98499,reported,OS_LI,OS_LI,Pierce,South Pierce,Lakewood,Clover Park School District,,,53053071805,530530718053,11503,1,2,2,5,5,5,5,5,5,5,5,5,5,2,3,1,,,,,0,219.182,main
14102414,4/29/2014,Tuesday,8,2,2,2,0,2,6,6,,4,6,4,OS_LI,TACOMA,98408,reported,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053063400,530530634005,11504,1,6,1,1,2,1,2,2,1,2,2,3,2,,,,,,,,0,129.0365,main
14102415,4/29/2014,Tuesday,12,3,2,2,0,1,7,5,,3,5,3,OS_LI,TACOMA,98409,sampleprovider,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053062600,530530626001,11501,1,7,1,3,4,4,2,4,4,4,2,4,4,,,,,,,,0,73.8085,main
14102416,4/29/2014,Tuesday,5,1,1,1,0,1,4,5,,3,5,4,OS_LI,TACOMA,98408,reported,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053062500,530530625003,11501,1,3,1,1,1,5,1,4,4,5,1,4,5,2,4,1,,,,,0,82.5127,main
14102417,4/29/2014,Tuesday,5,0,1,1,0,0,4,1,,1,1,,OS_LI,TACOMA,98404,reported,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053062000,530530620001,11501,1,4,2,5,3,5,1,5,4,5,5,2,1,2,5,1,,,,,0,174.7787,main
14102418,4/29/2014,Tuesday,13,4,3,3,0,2,7,5,,3,5,3,OS_LI,TACOMA,98408,reported,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053063100,530530631001,11504,1,6,1,1,3,5,5,5,5,5,4,3,2,,,,,,,,0,149.2174,main
14102419,4/30/2014,Wednesday,2,0,1,1,0,0,5,2,,1,2,2,OS_LI,TACOMA,98402,sampleprovider,OS_LI,OS_LI,Pierce,Tacoma,Tacoma Downtown,Tacoma Public Schools,,,53053061601,530530616011,11501,1,1,2,5,3,5,1,4,4,5,4,3,3,1,6,1,,,,,0,137.2321,main
14102420,4/30/2014,Wednesday,8,2,2,2,0,1,7,7,,5,7,2,OS_LI,TACOMA,98405,reported,OS_LI,OS_LI,Pierce,Tacoma,Tacoma Downtown,Tacoma Public Schools,,,53053061700,530530617001,11501,1,4,1,2,4,5,1,5,4,1,3,4,4,1,1,1,,,,,0,54.5974,main
14102421,4/30/2014,Wednesday,6,0,1,1,0,0,4,2,,1,2,2,OS_LI,LAKEWOOD,98499,reported,OS_LI,OS_LI,Pierce,South Pierce,Lakewood,Clover Park School District,,,53053071805,530530718053,11503,1,4,2,5,3,5,3,4,4,5,5,2,3,4,8,1,,,,,0,299.4005,main
14102422,4/30/2014,Wednesday,5,2,2,2,0,1,7,3,,2,3,2,OS_LI,LAKEWOOD,98499,reported,OS_LI,OS_LI,Pierce,South Pierce,,Clover Park School District,,,53053071806,530530718061,11503,1,6,2,5,1,5,3,5,5,1,5,5,1,,,,,,,,0,143.7316,main
14102423,4/30/2014,Wednesday,14,1,2,2,0,2,6,4,,2,4,3,OS_LI,PUYALLUP,98371,reported,OS_LI,OS_LI,Pierce,South Pierce,,Puyallup School District,,,53053071207,530530712073,11506,1,1,2,5,4,5,1,5,3,5,2,2,5,3,5,2,anchorage,AK,,0,0,232.2438,main
14102424,4/30/2014,Wednesday,6,1,1,1,0,1,5,2,,1,2,3,OS_LI,EVERETT,98201,reported,OS_LI,OS_LI,Snohomish,Everett-Lynwood-Edmonds,Everett,Everett School District,,,53061040700,530610407002,11703,1,3,2,5,4,5,5,5,5,5,4,5,5,2,1,1,,,,,0,165.6934,main
14102425,4/30/2014,Wednesday,5,1,1,1,0,1,4,98,5,5,10,4,OS_LI,LYNNWOOD,98036,reported,OS_LI,OS_LI,Snohomish,Everett-Lynwood-Edmonds,,Edmonds School District,,,53061051400,530610514005,11701,1,6,1,5,1,5,1,2,3,4,2,4,4,,,,,,,,0,101.0296,main
14102426,4/30/2014,Wednesday,5,1,1,1,0,1,4,6,,4,6,4,OS_LI,LYNNWOOD,98087,reported,OS_LI,OS_LI,Snohomish,Everett-Lynwood-Edmonds,,Mukilteo School District,,,53061041812,530610418121,11702,1,5,2,5,1,5,1,3,5,1,4,4,1,,,,,,,,0,96.0736,main
14102427,4/30/2014,Wednesday,6,1,1,1,0,1,4,1,,1,1,2,OS_LI,UNIVERSITY PLACE,98466,reported,REG_HI,REG_HI,Pierce,South Pierce,,University Place School District,,,53053072307,530530723071,11502,1,7,2,5,3,5,3,3,3,3,3,3,3,,,,,,,,0,504.2859,main
14102428,4/30/2014,Wednesday,10,2,2,2,0,2,7,7,,5,7,4,OS_LI,LAKEWOOD,98498,reported,OS_LI,OS_LI,Pierce,South Pierce,,Clover Park School District,,,53053072106,530530721063,11503,1,2,1,1,3,5,3,4,4,4,4,4,5,1,1,1,,,,,0,165.7553,main
14102429,4/30/2014,Wednesday,10,1,2,1,1,1,2,2,,1,2,2,OS_LI,LAKEWOOD,98439,reported,OS_LI,OS_LI,Pierce,South Pierce,,Clover Park School District,,,53053072000,530530720002,11503,1,4,2,5,3,5,5,4,4,5,5,3,5,2,2,2,JACKSONVILLE,FL,,0,0,417.3286,main
14102430,4/30/2014,Wednesday,2,2,1,1,0,1,4,4,,2,4,2,OS_LI,EVERETT,98201,reported,OS_LI,OS_LI,Snohomish,Everett-Lynwood-Edmonds,,Everett School District,,,53061040200,530610402001,11703,1,6,1,1,3,4,1,4,4,4,3,4,4,,,,,,,,0,157.7438,main
14102431,4/30/2014,Wednesday,2,1,1,1,0,0,5,98,2,2,4,,OS_LI,SEATTLE,98125,reported,OS_LI,UVOS_LI,King,North Seattle-Shoreline,Seattle Northgate,Seattle School District,Northgate,1,53033001200,530330012003,11602,1,5,2,7,3,5,3,4,1,4,1,3,3,,,,,,,,1,38.706,main
14102432,4/30/2014,Wednesday,4,2,2,2,0,1,8,6,,4,6,3,OS_LI,MARYSVILLE,98270,reported,OS_LI,OS_LI,Snohomish,Suburban Snohomish,,Marysville School District,,,53061052905,530610529052,11706,1,4,1,1,3,1,3,1,2,2,1,2,1,2,5,1,,,,,0,148.7909,main
14102433,4/30/2014,Wednesday,11,1,2,2,0,2,6,7,,5,7,4,OS_LI,SEATTLE,98133,reported,OS_LI,UVOS_LI,King,North Seattle-Shoreline,,Seattle School District,Aurora-Licton Springs,2,53033001300,530330013002,11601,1,1,2,2,1,1,1,1,1,2,1,1,1,2,5,1,,,,,1,29.8378,main
14102434,4/30/2014,Wednesday,10,2,6,4,2,2,2,7,,5,7,2,OS_LI,SEATTLE,98105,reported,OS_LI,UVOS_LI,King,North Seattle-Shoreline,Seattle University Community,Seattle School District,University District Northwest,4,53033004302,530330043021,11602,3,4,2,7,5,5,5,5,2,5,5,5,5,4,1,1,,,,,1,171.1664,main
14102435,4/30/2014,Wednesday,3,1,1,1,0,0,4,2,,1,2,3,OS_LI,SEATTLE,98101,sampleprovider,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Commercial Core,13,53033008100,530330081003,11603,1,6,2,5,3,5,3,5,3,4,4,4,3,,,,,,,,1,90.0515,main
14102436,4/30/2014,Wednesday,3,1,1,1,0,1,4,4,,2,4,6,OS_LI,SEATTLE,98101,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Commercial Core,13,53033008002,530330080021,11603,1,3,2,5,1,5,1,5,2,1,5,2,5,2,3,1,,,,,1,70.9283,main
14102437,4/30/2014,Wednesday,10,1,1,1,0,1,3,1,,1,1,,OS_LI,SEATTLE,98102,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007500,530330075001,11604,1,1,2,5,1,5,1,5,4,5,5,4,5,2,1,1,,,,,1,251.6334,main
14102438,4/30/2014,Wednesday,0,0,1,1,0,1,3,2,,1,2,4,OS_LI,SEATTLE,98104,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,First Hill,11,53033008300,530330083001,11603,1,4,2,5,1,5,1,5,4,4,5,2,5,2,5,1,,,,,1,169.0703,main
14102439,4/30/2014,Wednesday,3,1,1,1,0,1,3,7,,5,7,3,OS_LI,SEATTLE,98122,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Pike/Pine,10,53033008400,530330084001,11603,1,3,2,5,3,5,1,5,5,5,5,4,4,2,5,1,,,,,1,44.4952,main
14102440,4/30/2014,Wednesday,6,2,1,1,0,1,4,7,,5,7,2,OS_LI,SEATTLE,98122,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,12th Avenue,11,53033008600,530330086001,11604,1,7,1,5,3,4,1,5,1,4,5,2,2,,,,,,,,1,45.9789,main
14102441,4/30/2014,Wednesday,9,2,2,2,0,2,7,7,,5,7,2,OS_LI,SEATTLE,98122,sampleprovider,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,23rd & Union-Jackson,14,53033008600,530330086003,11604,1,5,1,2,1,5,1,5,1,5,5,1,5,,,,,,,,1,44.0982,main
14102442,4/30/2014,Wednesday,10,1,2,2,0,2,6,6,,4,6,,OS_LI,SEATTLE,98144,reported,OS_LI,UVOS_LI,King,Seattle CBD,,Seattle School District,23rd & Union-Jackson,14,53033009000,530330090002,11604,1,1,2,5,4,4,1,5,4,5,5,3,5,2,1,1,,,,,1,52.8921,main
14102443,4/30/2014,Wednesday,4,1,1,1,0,1,3,7,,5,7,3,OS_LI,SEATTLE,98121,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Belltown,12,53033007200,530330072002,11603,1,2,2,5,3,5,1,5,4,3,3,2,5,2,5,2,CHICAGO,IL,60601,0,0,44.4952,main
14102444,4/30/2014,Wednesday,1,1,1,1,0,1,3,8,,5,8,,OS_LI,SEATTLE,98101,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Denny Triangle,12,53033007300,530330073002,11603,1,1,2,5,1,4,1,4,4,1,4,1,5,3,5,1,,,,,0,44.5903,main
14102445,4/30/2014,Wednesday,7,1,2,2,0,0,8,8,,5,8,2,OS_LI,SEATTLE,98109,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle South Lake Union,Seattle School District,South Lake Union,9,53033007300,530330073002,11603,2,5,1,5,3,5,3,5,5,1,4,1,3,,,,,,,,0,19.5956,main
14102446,4/30/2014,Wednesday,5,1,1,1,0,1,3,4,,2,4,2,OS_LI,SEATTLE,98101,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Denny Triangle,12,53033007300,530330073002,11603,1,1,2,5,4,5,1,4,4,4,2,2,5,2,5,1,,,,,0,105.616,main
14102447,4/30/2014,Wednesday,8,1,2,2,0,2,7,8,,5,8,,OS_LI,SEATTLE,98112,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007500,530330075001,11604,1,7,1,4,1,3,1,4,5,2,1,1,5,,,,,,,,0,32.9728,main
14102448,4/30/2014,Wednesday,10,0,2,2,0,2,6,5,,3,5,2,OS_LI,SEATTLE,98122,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007402,530330074023,11603,1,3,2,5,1,5,1,5,1,5,5,3,4,2,5,1,,,,,0,59.4705,main
14102449,4/30/2014,Wednesday,6,1,1,1,0,1,3,7,,5,7,2,OS_LI,SEATTLE,98122,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Capitol Hill,9,53033007402,530330074022,11603,1,4,1,5,1,4,1,5,4,5,5,4,4,2,5,1,,,,,0,44.4952,main
14102450,4/30/2014,Wednesday,9,0,1,1,0,0,3,1,,1,1,2,OS_LI,SEATTLE,98122,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,Pike/Pine,10,53033008400,530330084001,11603,2,2,2,5,1,3,1,5,2,3,4,2,3,4,1,2,gold river,CA,,0,0,153.127,main
14102451,4/30/2014,Wednesday,4,0,1,1,0,1,5,3,,2,3,4,OS_LI,SEATTLE,98101,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,First Hill,11,53033008200,530330082003,11603,1,1,2,5,1,4,1,5,5,4,5,1,5,2,5,1,,,,,0,61.801,main
14102452,4/30/2014,Wednesday,9,1,2,2,0,1,6,8,,5,8,3,OS_LI,SEATTLE,98101,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle First Hill/Capitol Hill,Seattle School District,First Hill,11,53033008300,530330083001,11603,1,2,1,5,2,5,4,5,1,3,5,4,5,2,5,1,,,,,0,29.0935,main
14102453,4/30/2014,Wednesday,2,0,1,1,0,1,4,3,,2,3,3,OS_LI,SEATTLE,98122,reported,OS_LI,UVOS_LI,King,Seattle CBD,,Seattle School District,Madison-Miller,14,53033007900,530330079005,11604,1,5,2,5,1,4,1,1,5,1,5,1,5,,,,,,,,0,70.9602,main
14102454,4/30/2014,Wednesday,6,1,2,2,0,1,6,4,,2,4,,OS_LI,SEATTLE,98104,reported,OS_LI,UVOS_LI,King,Seattle CBD,Seattle Downtown,Seattle School District,Chinatown-International District,13,53033009200,530330092001,11603,1,1,2,5,4,5,1,4,1,5,4,4,1,2,3,2,Springfield,MO,,0,0,68.9103,main
14102455,4/30/2014,Wednesday,10,2,3,3,0,3,7,7,,5,7,4,OS_LI,SEATTLE,98144,reported,OS_LI,UVOS_LI,King,West-South Seattle,,Seattle School District,North Beacon Hill,17,53033009400,530330094001,11605,1,6,1,1,3,5,3,4,5,3,5,5,5,,,,,,,,0,128.5426,main
14102456,4/30/2014,Wednesday,6,0,1,1,0,1,4,2,,1,2,3,OS_LI,SEATTLE,98144,sampleprovider,OS_LI,UVOS_LI,King,West-South Seattle,,Seattle School District,North Beacon Hill,17,53033009400,530330094001,11605,1,5,2,5,3,5,3,4,4,4,5,4,4,,,,,,,,0,126.2317,main
14102457,4/30/2014,Wednesday,8,0,2,2,0,1,6,98,2,2,4,3,OS_LI,SEATTLE,98106,reported,OS_LI,OS_LI,King,West-South Seattle,,Seattle School District,,,53033010701,530330107011,11605,1,3,2,5,3,5,3,5,2,4,5,2,5,2,4,2,San Francisco ,CA,,0,0,149.5719,main
14102458,4/30/2014,Wednesday,13,2,3,2,1,2,1,7,,5,7,5,OS_LI,SHORELINE,98155,reported,OS_LI,OS_LI,King,North Seattle-Shoreline,,Shoreline School District,,,53033020500,530330205001,11606,1,2,1,1,3,5,5,4,5,4,4,4,1,1,1,1,,,,,0,140.6154,main
14102459,4/30/2014,Wednesday,4,2,2,2,0,2,7,5,,3,5,2,OS_LI,AUBURN,98002,sampleprovider,OS_LI,OS_LI,King,Renton-FedWay-Kent,,Auburn School District,,,53033031100,530330311004,11614,1,4,2,2,3,3,4,4,4,5,3,4,5,2,2,1,,,,,0,249.5063,main
14102460,4/30/2014,Wednesday,3,2,2,2,0,2,6,6,,4,6,2,OS_LI,FEDERAL WAY,98003,reported,OS_LI,OS_LI,King,Renton-FedWay-Kent,,Federal Way School District,,,53033030314,530330303141,11612,1,3,2,5,3,5,1,2,4,3,4,4,4,2,5,1,,,,,0,178.0711,main
14102461,4/30/2014,Wednesday,4,1,1,1,0,1,4,5,,3,5,2,OS_LI,KENT,98032,reported,OS_LI,OS_LI,King,Renton-FedWay-Kent,,Kent School District,,,53033029206,530330292062,11613,1,6,2,5,3,5,5,3,5,3,3,3,3,,,,,,,,0,226.7082,main
14102462,4/30/2014,Wednesday,5,1,1,1,0,1,4,3,,2,3,,OS_LI,SEATAC,98188,reported,OS_LI,OS_LI,King,Renton-FedWay-Kent,SeaTac,Highline School District,,,53033028403,530330284031,11611,1,2,2,5,3,5,3,5,3,3,5,3,5,2,5,2,Cincinnati,OH,,0,0,242.0526,main
14102463,4/30/2014,Wednesday,6,1,1,1,0,0,5,2,,1,2,4,OS_LI,KENMORE,98028,reported,OS_LI,OS_LI,King,East Side,,Northshore School District,,,53033021700,530330217004,11606,1,7,5,6,4,5,3,4,4,3,4,4,5,,,,,,,,0,205.5373,main
14102464,4/30/2014,Wednesday,12,2,2,2,0,1,7,3,,2,3,3,OS_LI,BREMERTON,98312,reported,OS_LI,OS_LI,Kitsap,Kitsap,,Bremerton School District,,,53035081000,530350810001,11802,1,7,2,4,1,1,1,1,1,1,1,1,1,,,,,,,,0,222.7952,main
14102465,4/30/2014,Wednesday,6,0,2,2,0,0,7,2,,1,2,2,OS_LI,BREMERTON,98337,reported,OS_LI,OS_LI,Kitsap,Kitsap,Bremerton,Bremerton School District,,,53035080500,530350805002,11802,1,3,2,1,3,5,3,5,5,4,5,2,2,2,1,1,,,,,0,135.9939,main
14102466,4/30/2014,Wednesday,3,1,1,1,0,0,3,5,,3,5,3,OS_LI,BREMERTON,98337,reported,OS_LI,OS_LI,Kitsap,Kitsap,,Bremerton School District,,,53035081200,530350812002,11802,4,1,2,5,5,5,4,5,5,5,5,5,5,5,1,1,,,,,0,110.6309,main
14102467,4/30/2014,Wednesday,16,1,2,2,0,2,7,7,,5,7,5,OS_LI,TACOMA,98406,reported,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053060700,530530607004,11501,1,1,1,1,3,4,3,5,1,4,4,2,5,1,3,1,,,,,0,72.8055,main
14102468,4/30/2014,Wednesday,6,3,3,2,1,2,2,8,,5,8,4,OS_LI,SILVERDALE,98383,reported,OS_LI,OS_LI,Kitsap,Kitsap,,Central Kitsap School District,,,53035091201,530350912011,11801,4,4,1,1,5,5,5,5,5,5,5,5,5,1,1,2,Brazil,IN,,0,0,156.9292,main
14102469,4/30/2014,Wednesday,4,0,1,1,0,1,4,2,,1,2,,OS_LI,TACOMA,98405,reported,OS_LI,OS_LI,Pierce,Tacoma,Tacoma Downtown,Tacoma Public Schools,,,53053061400,530530614003,11501,1,2,2,5,3,4,3,5,3,3,4,3,5,4,8,1,,,,,0,182.7443,main
14102470,4/30/2014,Wednesday,0,2,2,2,0,0,8,3,,2,3,3,OS_LI,TACOMA,98405,reported,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053061300,530530613006,11501,1,7,1,1,5,5,5,5,5,2,1,2,5,,,,,,,,0,58.2005,main
14102471,4/30/2014,Wednesday,10,2,2,2,0,1,8,8,,5,8,6,OS_LI,TACOMA,98406,reported,OS_LI,OS_LI,Pierce,Tacoma,,Tacoma Public Schools,,,53053060905,530530609054,11502,1,7,1,1,4,5,5,5,4,5,4,4,5,,,,,,,,0,65.3547,main
14102472,4/30/2014,Wednesday,2,1,1,1,0,0,5,3,,2,3,2,BOS_HI,SEATTLE,98125,reported,BOS_HI,BOS_HI,King,North Seattle-Shoreline,,Seattle School District,,,53033000100,530330001002,11602,1,3,2,5,3,5,3,4,3,5,5,2,3,1,1,1,,,,,0,52.8854,main
