,geoid10,score,scaled_score
2192,530610529044,62.22447854,30.66702207
2193,530610529051,137.0689871,41.82504953
2194,530610529052,165.3487662,44.48695122
2195,530610529053,130.2426105,41.10067999
2196,530610529061,68.28279488,31.97423722
2197,530610529062,36.0797298,23.04386362
2198,530610529063,22.70250924,16.65115597
2199,530610531011,0.575514327,0
2200,530610531021,16.20654507,12.07556912
2201,530610531023,1.61364801,0
2202,530610532011,30.68843636,20.79931187
2203,530610532013,21.97262761,16.20433433
2204,530610533011,21.29546799,15.77690612
2205,530610533012,9.798526167,5.420137983
2206,530610533013,40.27717136,24.57585137
2207,530610535041,26.60890533,18.83054825
2208,530610535042,35.83148369,22.94790021
2209,530610535043,34.37891818,22.3730873
2210,530610535044,18.65590752,13.97682757
2211,530610535061,3.165316446,0
2212,530610535081,8.621871581,3.771982811
2213,530610535082,13.03818077,9.168297364
2214,530610535092,125.7077311,40.59833006
2215,530610535093,220.2608699,48.56203446
2216,530610536041,1.458884177,0
2217,530610536042,15.09666256,11.12302795
2218,530610536043,9.705038938,5.295922277
2219,530610537002,3.170759312,0
2220,530610538021,11.23778576,7.207547987
2221,530610538022,31.35191504,21.09533167
2222,530610538023,11.3207238,7.304038659
2223,530610538024,5.056399082,0
2224,530610538031,10.89939876,6.80696964
2225,530610538032,19.51342712,14.58685219
2226,530610538033,25.90654923,18.46242461
2227,530619400011,0.090495219,0
2228,530619400012,78.11069824,33.86925879
2229,530619400013,29.19052937,20.10754683
2230,530619400021,14.59025177,10.66636904
2231,530619901000,87,35.39052592
