,c,d,skimid,t,tod_orig,tod_pulled,tripID
48632,-99,-99,walk,2565,18to20,5to6,38235
48633,-99,-99,walk,2565,20to5,5to6,38236
48634,-99,-99,walk,1127,17to18,5to6,38246
48635,-99,-99,walk,1127,17to18,5to6,38247
48636,-99,-99,walk,1127,17to18,5to6,38250
48637,-99,-99,walk,1127,17to18,5to6,38251
48638,-99,-99,walk,1127,17to18,5to6,38252
48639,-99,-99,walk,1127,17to18,5to6,38253
48640,-99,-99,walk,1329,17to18,5to6,38255
48641,-99,-99,walk,1329,17to18,5to6,38256
48642,-99,-99,walk,1329,10to14,5to6,38258
48643,-99,-99,walk,1329,10to14,5to6,38259
48644,-99,-99,walk,1411,8to9,5to6,38276
48645,-99,-99,walk,1411,8to9,5to6,38277
48646,-99,-99,walk,1411,8to9,5to6,38282
48647,-99,-99,walk,1411,8to9,5to6,38283
48648,-99,-99,walk,1446,16to17,5to6,38293
48649,-99,-99,walk,1813,16to17,5to6,38294
48650,-99,-99,walk,855,16to17,5to6,38295
48651,-99,-99,walk,347,10to14,5to6,38305
48652,-99,-99,walk,347,10to14,5to6,38306
48653,-99,-99,walk,347,17to18,5to6,38307
48654,-99,-99,walk,347,18to20,5to6,38308
48655,-99,-99,walk,1542,18to20,5to6,38323
48656,-99,-99,walk,1542,18to20,5to6,38324
48657,-99,-99,walk,376,18to20,5to6,38325
48658,-99,-99,walk,1860,20to5,5to6,38446
48659,-99,-99,walk,1860,20to5,5to6,38447
48660,-99,-99,walk,2550,7to8,5to6,38463
48661,-99,-99,walk,1619,15to16,5to6,38464
48662,-99,-99,walk,1385,15to16,5to6,38465
48663,-99,-99,walk,725,18to20,5to6,38472
48664,-99,-99,walk,725,18to20,5to6,38473
48665,-99,-99,walk,725,18to20,5to6,38476
48666,-99,-99,walk,725,18to20,5to6,38477
48667,-99,-99,walk,3505,15to16,5to6,38538
48668,-99,-99,walk,1309,10to14,5to6,38539
48669,-99,-99,walk,1309,10to14,5to6,38540
48670,-99,-99,walk,1655,20to5,5to6,38541
48671,-99,-99,walk,1655,20to5,5to6,38542
48672,-99,-99,walk,1923,18to20,5to6,38543
48673,-99,-99,walk,1923,18to20,5to6,38544
48674,-99,-99,walk,869,7to8,5to6,38567
48675,-99,-99,walk,869,7to8,5to6,38568
48676,-99,-99,walk,1046,8to9,5to6,38576
48677,-99,-99,walk,1046,17to18,5to6,38577
48678,-99,-99,walk,977,10to14,5to6,38581
48679,-99,-99,walk,977,16to17,5to6,38582
48680,-99,-99,walk,4050,20to5,5to6,38720
48681,-99,-99,walk,4050,20to5,5to6,38721
48682,-99,-99,walk,1589,10to14,5to6,38761
48683,-99,-99,walk,1589,10to14,5to6,38762
48684,-99,-99,walk,1963,18to20,5to6,38820
48685,-99,-99,walk,1963,18to20,5to6,38821
48686,-99,-99,walk,757,10to14,5to6,38822
48687,-99,-99,walk,757,10to14,5to6,38823
48688,-99,-99,walk,757,15to16,5to6,38824
48689,-99,-99,walk,757,16to17,5to6,38825
48690,-99,-99,walk,1963,18to20,5to6,38831
48691,-99,-99,walk,1963,18to20,5to6,38832
48692,-99,-99,walk,1963,18to20,5to6,38838
48693,-99,-99,walk,1963,18to20,5to6,38839
48694,-99,-99,walk,1963,18to20,5to6,38845
48695,-99,-99,walk,1963,18to20,5to6,38846
48696,-99,-99,walk,1180,8to9,5to6,38869
48697,-99,-99,walk,353,10to14,5to6,38870
48698,-99,-99,walk,1415,10to14,5to6,38871
48699,-99,-99,walk,1086,17to18,5to6,38872
48700,-99,-99,walk,1415,18to20,5to6,38873
48701,-99,-99,walk,1415,20to5,5to6,38874
48702,-99,-99,walk,2618,9to10,5to6,38897
48703,-99,-99,walk,2618,9to10,5to6,38898
48704,-99,-99,walk,2381,10to14,5to6,38946
48705,-99,-99,walk,2381,10to14,5to6,38947
48706,-99,-99,walk,1109,10to14,5to6,38970
48707,-99,-99,walk,1109,10to14,5to6,38971
48708,-99,-99,walk,2409,6to7,5to6,39014
48709,-99,-99,walk,2409,6to7,5to6,39015
48710,-99,-99,walk,3500,5to6,5to6,39054
48711,-99,-99,walk,3500,6to7,5to6,39055
48712,-99,-99,walk,2085,6to7,5to6,39090
48713,-99,-99,walk,2085,15to16,5to6,39091
48714,-99,-99,walk,1639,16to17,5to6,39092
48715,-99,-99,walk,1639,17to18,5to6,39093
48716,-99,-99,walk,2085,6to7,5to6,39094
48717,-99,-99,walk,2085,16to17,5to6,39095
48718,-99,-99,walk,298,16to17,5to6,39147
48719,-99,-99,walk,999,7to8,5to6,39172
48720,-99,-99,walk,999,7to8,5to6,39173
48721,-99,-99,walk,851,15to16,5to6,39189
48722,-99,-99,walk,851,10to14,5to6,39192
48723,-99,-99,walk,851,10to14,5to6,39193
48724,-99,-99,walk,267,8to9,5to6,39196
48725,-99,-99,walk,267,17to18,5to6,39197
48726,-99,-99,walk,1077,10to14,5to6,39223
48727,-99,-99,walk,667,10to14,5to6,39233
48728,-99,-99,walk,667,10to14,5to6,39234
48729,-99,-99,walk,938,18to20,5to6,39235
48730,-99,-99,walk,938,18to20,5to6,39236
48731,-99,-99,walk,2255,15to16,5to6,39239
48732,-99,-99,walk,2255,15to16,5to6,39240
48733,-99,-99,walk,6654,20to5,5to6,39243
48734,-99,-99,walk,6654,5to6,5to6,39244
48735,-99,-99,walk,6654,20to5,5to6,39247
48736,-99,-99,walk,6654,5to6,5to6,39248
48737,-99,-99,walk,1703,10to14,5to6,39293
48738,-99,-99,walk,1703,10to14,5to6,39294
48739,-99,-99,walk,761,10to14,5to6,39297
48740,-99,-99,walk,761,10to14,5to6,39298
48741,-99,-99,walk,761,18to20,5to6,39299
48742,-99,-99,walk,761,18to20,5to6,39300
48743,-99,-99,walk,334,10to14,5to6,39313
48744,-99,-99,walk,1855,18to20,5to6,39358
48745,-99,-99,walk,376,20to5,5to6,39359
48746,-99,-99,walk,1150,6to7,5to6,39377
48747,-99,-99,walk,1150,7to8,5to6,39378
48748,-99,-99,walk,1150,7to8,5to6,39379
48749,-99,-99,walk,1150,9to10,5to6,39380
48750,-99,-99,walk,2384,16to17,5to6,39384
48751,-99,-99,walk,2384,16to17,5to6,39385
48752,-99,-99,walk,1150,7to8,5to6,39386
48753,-99,-99,walk,1150,9to10,5to6,39387
48754,-99,-99,walk,1175,17to18,5to6,39396
48755,-99,-99,walk,1175,18to20,5to6,39397
48756,-99,-99,walk,1175,17to18,5to6,39400
48757,-99,-99,walk,1175,18to20,5to6,39401
48758,-99,-99,walk,1031,18to20,5to6,39435
48759,-99,-99,walk,1031,18to20,5to6,39436
48760,-99,-99,walk,167,16to17,5to6,39467
48761,-99,-99,walk,1284,10to14,5to6,39476
48762,-99,-99,walk,1284,10to14,5to6,39477
48763,-99,-99,walk,832,7to8,5to6,39515
48764,-99,-99,walk,7473,9to10,5to6,39527
48765,-99,-99,walk,7473,10to14,5to6,39528
48766,-99,-99,walk,7473,7to8,5to6,39534
48767,-99,-99,walk,7473,7to8,5to6,39535
48768,-99,-99,walk,2038,5to6,5to6,39552
48769,-99,-99,walk,2038,5to6,5to6,39553
48770,-99,-99,walk,2681,14to15,5to6,39559
48771,-99,-99,walk,1492,10to14,5to6,39614
48772,-99,-99,walk,1513,18to20,5to6,39616
48773,-99,-99,walk,1513,18to20,5to6,39617
48774,-99,-99,walk,1513,18to20,5to6,39618
48775,-99,-99,walk,1513,18to20,5to6,39619
48776,-99,-99,walk,-99,10to14,5to6,39642
48777,-99,-99,walk,-99,15to16,5to6,39643
48778,-99,-99,walk,634,10to14,5to6,39646
48779,-99,-99,walk,634,10to14,5to6,39647
48780,-99,-99,walk,1361,10to14,5to6,39648
48781,-99,-99,walk,1361,10to14,5to6,39649
48782,-99,-99,walk,2007,9to10,5to6,39654
48783,-99,-99,walk,1101,9to10,5to6,39655
48784,-99,-99,walk,1511,10to14,5to6,39656
48785,-99,-99,walk,2007,9to10,5to6,39659
48786,-99,-99,walk,1101,9to10,5to6,39660
48787,-99,-99,walk,1511,10to14,5to6,39661
48788,-99,-99,walk,1207,14to15,5to6,39664
48789,-99,-99,walk,2377,8to9,5to6,39671
48790,-99,-99,walk,2377,14to15,5to6,39672
48791,-99,-99,walk,762,17to18,5to6,39673
48792,-99,-99,walk,762,20to5,5to6,39674
48793,-99,-99,walk,696,18to20,5to6,39689
48794,-99,-99,walk,696,18to20,5to6,39690
48795,-99,-99,walk,696,18to20,5to6,39693
48796,-99,-99,walk,696,18to20,5to6,39694
48797,-99,-99,walk,696,18to20,5to6,39697
48798,-99,-99,walk,696,18to20,5to6,39698
48799,-99,-99,walk,503,18to20,5to6,39757
48800,-99,-99,walk,503,20to5,5to6,39758
48801,-99,-99,walk,503,18to20,5to6,39761
48802,-99,-99,walk,503,20to5,5to6,39762
48803,-99,-99,walk,1250,8to9,5to6,39780
48804,-99,-99,walk,1250,10to14,5to6,39781
48805,-99,-99,walk,1359,7to8,5to6,39788
48806,-99,-99,walk,1359,8to9,5to6,39789
48807,-99,-99,walk,1250,8to9,5to6,39792
48808,-99,-99,walk,1250,10to14,5to6,39793
48809,-99,-99,walk,1359,7to8,5to6,39796
48810,-99,-99,walk,1359,8to9,5to6,39797
48811,-99,-99,walk,1250,8to9,5to6,39800
48812,-99,-99,walk,1250,10to14,5to6,39801
48813,-99,-99,walk,1250,8to9,5to6,39806
48814,-99,-99,walk,1250,10to14,5to6,39807
48815,-99,-99,walk,1250,8to9,5to6,39812
48816,-99,-99,walk,1250,10to14,5to6,39813
48817,-99,-99,walk,1203,9to10,5to6,39841
48818,-99,-99,walk,1203,9to10,5to6,39842
48819,-99,-99,walk,885,9to10,5to6,39874
48820,-99,-99,walk,1393,10to14,5to6,39875
48821,-99,-99,walk,1523,10to14,5to6,39876
48822,-99,-99,walk,932,10to14,5to6,39884
48823,-99,-99,walk,1303,9to10,5to6,39941
48824,-99,-99,walk,1401,18to20,5to6,39943
48825,-99,-99,walk,1401,20to5,5to6,39944
48826,-99,-99,walk,1319,20to5,5to6,39953
48827,-99,-99,walk,1319,20to5,5to6,39954
48828,-99,-99,walk,1289,7to8,5to6,39981
48829,-99,-99,walk,1289,14to15,5to6,39982
48830,-99,-99,walk,896,10to14,5to6,40008
48831,-99,-99,walk,896,18to20,5to6,40009
48832,-99,-99,walk,1111,16to17,5to6,40040
48833,-99,-99,walk,1111,17to18,5to6,40041
48834,-99,-99,walk,1435,10to14,5to6,40042
48835,-99,-99,walk,1435,10to14,5to6,40043
48836,-99,-99,walk,309,10to14,5to6,40083
48837,-99,-99,walk,309,10to14,5to6,40084
48838,-99,-99,walk,2985,8to9,5to6,40091
48839,-99,-99,walk,2985,10to14,5to6,40092
48840,-99,-99,walk,5520,5to6,5to6,40095
48841,-99,-99,walk,5520,6to7,5to6,40096
48842,-99,-99,walk,659,15to16,5to6,40101
48843,-99,-99,walk,659,15to16,5to6,40102
48844,-99,-99,walk,618,8to9,5to6,40121
48845,-99,-99,walk,618,8to9,5to6,40122
48846,-99,-99,walk,993,10to14,5to6,40140
48847,-99,-99,walk,2905,6to7,5to6,40146
48848,-99,-99,walk,2905,7to8,5to6,40147
48849,-99,-99,walk,4049,15to16,5to6,40163
48850,-99,-99,walk,4049,15to16,5to6,40164
48851,-99,-99,walk,1519,10to14,5to6,40171
48852,-99,-99,walk,1519,10to14,5to6,40172
48853,-99,-99,walk,922,8to9,5to6,40199
48854,-99,-99,walk,922,9to10,5to6,40200
48855,-99,-99,walk,922,15to16,5to6,40201
48856,-99,-99,walk,922,16to17,5to6,40202
48857,-99,-99,walk,343,17to18,5to6,40270
48858,-99,-99,walk,635,10to14,5to6,40296
48859,-99,-99,walk,635,10to14,5to6,40297
48860,-99,-99,walk,1186,18to20,5to6,40349
48861,-99,-99,walk,1186,20to5,5to6,40350
48862,-99,-99,walk,1186,18to20,5to6,40363
48863,-99,-99,walk,1186,20to5,5to6,40364
48864,-99,-99,walk,1186,18to20,5to6,40375
48865,-99,-99,walk,1186,20to5,5to6,40376
48866,-99,-99,walk,814,10to14,5to6,40384
48867,-99,-99,walk,814,10to14,5to6,40385
48868,-99,-99,walk,1191,10to14,5to6,40543
48869,-99,-99,walk,1191,10to14,5to6,40544
48870,-99,-99,walk,1111,10to14,5to6,40586
48871,-99,-99,walk,1111,10to14,5to6,40587
48872,-99,-99,walk,2218,20to5,5to6,40614
48873,-99,-99,walk,2218,20to5,5to6,40615
48874,-99,-99,walk,776,16to17,5to6,40676
48875,-99,-99,walk,776,17to18,5to6,40677
48876,-99,-99,walk,1857,17to18,5to6,40691
48877,-99,-99,walk,1857,17to18,5to6,40692
48878,-99,-99,walk,1857,17to18,5to6,40693
48879,-99,-99,walk,1857,17to18,5to6,40694
48880,-99,-99,walk,1857,17to18,5to6,40695
48881,-99,-99,walk,1857,17to18,5to6,40696
48882,-99,-99,walk,1857,17to18,5to6,40697
48883,-99,-99,walk,1857,17to18,5to6,40698
48884,-99,-99,walk,2755,17to18,5to6,40776
48885,-99,-99,walk,418,17to18,5to6,40801
48886,-99,-99,walk,418,18to20,5to6,40802
48887,-99,-99,walk,993,10to14,5to6,40838
48888,-99,-99,walk,681,10to14,5to6,40839
48889,-99,-99,walk,2771,6to7,5to6,40890
48890,-99,-99,walk,2771,7to8,5to6,40891
48891,-99,-99,walk,1171,16to17,5to6,40894
48892,-99,-99,walk,1171,16to17,5to6,40899
48893,-99,-99,walk,2005,16to17,5to6,40910
48894,-99,-99,walk,1735,17to18,5to6,40911
48895,-99,-99,walk,1569,18to20,5to6,40912
48896,-99,-99,walk,1889,10to14,5to6,40938
48897,-99,-99,walk,1889,10to14,5to6,40939
48898,-99,-99,walk,623,14to15,5to6,40942
48899,-99,-99,walk,623,15to16,5to6,40943
48900,-99,-99,walk,373,14to15,5to6,40948
48901,-99,-99,walk,911,15to16,5to6,40949
48902,-99,-99,walk,911,16to17,5to6,40950
48903,-99,-99,walk,2785,10to14,5to6,40956
48904,-99,-99,walk,2785,10to14,5to6,40957
48905,-99,-99,walk,781,18to20,5to6,40961
48906,-99,-99,walk,781,18to20,5to6,40962
48907,-99,-99,walk,781,18to20,5to6,40965
48908,-99,-99,walk,781,18to20,5to6,40966
48909,-99,-99,walk,781,18to20,5to6,40967
48910,-99,-99,walk,781,18to20,5to6,40968
48911,-99,-99,walk,2293,10to14,5to6,41003
48912,-99,-99,walk,2293,10to14,5to6,41004
48913,-99,-99,walk,2635,6to7,5to6,41025
48914,-99,-99,walk,2635,7to8,5to6,41026
48915,-99,-99,walk,1106,15to16,5to6,41043
48916,-99,-99,walk,1106,15to16,5to6,41044
48917,-99,-99,walk,1106,15to16,5to6,41047
48918,-99,-99,walk,1106,15to16,5to6,41048
48919,-99,-99,walk,1106,15to16,5to6,41052
48920,-99,-99,walk,1106,15to16,5to6,41053
48921,-99,-99,walk,1106,15to16,5to6,41058
48922,-99,-99,walk,1411,20to5,5to6,41128
48923,-99,-99,walk,1411,20to5,5to6,41129
48924,-99,-99,walk,1071,18to20,5to6,41131
48925,-99,-99,walk,1581,15to16,5to6,41137
48926,-99,-99,walk,2357,20to5,5to6,41138
48927,-99,-99,walk,1411,20to5,5to6,41143
48928,-99,-99,walk,1411,20to5,5to6,41144
48929,-99,-99,walk,1071,18to20,5to6,41146
48930,-99,-99,walk,2439,9to10,5to6,41165
48931,-99,-99,walk,2439,10to14,5to6,41166
48932,-99,-99,walk,2439,9to10,5to6,41167
48933,-99,-99,walk,2439,10to14,5to6,41168
48934,-99,-99,walk,2690,7to8,5to6,41178
48935,-99,-99,walk,2690,15to16,5to6,41179
48936,-99,-99,walk,3077,20to5,5to6,41228
48937,-99,-99,walk,3077,20to5,5to6,41229
48938,-99,-99,walk,889,10to14,5to6,41281
48939,-99,-99,walk,889,10to14,5to6,41282
48940,-99,-99,walk,1292,10to14,5to6,41283
48941,-99,-99,walk,1292,10to14,5to6,41284
48942,-99,-99,walk,1125,10to14,5to6,41307
48943,-99,-99,walk,2943,16to17,5to6,41310
48944,-99,-99,walk,621,10to14,5to6,41326
48945,-99,-99,walk,621,10to14,5to6,41327
48946,-99,-99,walk,459,10to14,5to6,41384
48947,-99,-99,walk,459,10to14,5to6,41385
48948,-99,-99,walk,2737,5to6,5to6,41432
48949,-99,-99,walk,2737,5to6,5to6,41433
48950,-99,-99,walk,1122,10to14,5to6,41473
48951,-99,-99,walk,1122,10to14,5to6,41474
48952,-99,-99,walk,1673,16to17,5to6,41502
48953,-99,-99,walk,1673,17to18,5to6,41503
48954,-99,-99,walk,1616,20to5,5to6,41555
48955,-99,-99,walk,1616,20to5,5to6,41556
48956,-99,-99,walk,3702,16to17,5to6,41578
48957,-99,-99,walk,3702,17to18,5to6,41579
48958,-99,-99,walk,1706,8to9,5to6,41600
48959,-99,-99,walk,1706,8to9,5to6,41601
48960,-99,-99,walk,581,10to14,5to6,41633
48961,-99,-99,walk,581,10to14,5to6,41634
48962,-99,-99,walk,2468,15to16,5to6,41645
48963,-99,-99,walk,2468,15to16,5to6,41646
48964,-99,-99,walk,3827,9to10,5to6,41715
48965,-99,-99,walk,3827,15to16,5to6,41716
48966,-99,-99,walk,3077,10to14,5to6,41719
48967,-99,-99,walk,3077,10to14,5to6,41720
48968,-99,-99,walk,3077,10to14,5to6,41723
48969,-99,-99,walk,3077,10to14,5to6,41724
48970,-99,-99,walk,867,8to9,5to6,41744
48971,-99,-99,walk,3950,9to10,5to6,41745
48972,-99,-99,walk,752,18to20,5to6,41853
48973,-99,-99,walk,752,18to20,5to6,41854
48974,-99,-99,walk,2726,8to9,5to6,41863
48975,-99,-99,walk,2726,8to9,5to6,41864
48976,-99,-99,walk,886,18to20,5to6,41869
48977,-99,-99,walk,886,18to20,5to6,41870
48978,-99,-99,walk,886,18to20,5to6,41875
48979,-99,-99,walk,886,18to20,5to6,41876
48980,-99,-99,walk,925,10to14,5to6,41887
48981,-99,-99,walk,925,10to14,5to6,41888
48982,-99,-99,walk,2679,10to14,5to6,41890
48983,-99,-99,walk,2679,10to14,5to6,41891
48984,-99,-99,walk,2679,10to14,5to6,41892
48985,-99,-99,walk,2679,10to14,5to6,41893
48986,-99,-99,walk,2679,10to14,5to6,41894
48987,-99,-99,walk,2679,10to14,5to6,41895
48988,-99,-99,walk,2679,10to14,5to6,41896
48989,-99,-99,walk,2679,10to14,5to6,41897
48990,-99,-99,walk,1503,7to8,5to6,41908
48991,-99,-99,walk,331,15to16,5to6,41909
48992,-99,-99,walk,409,9to10,5to6,41911
48993,-99,-99,walk,409,9to10,5to6,41912
48994,-99,-99,walk,579,8to9,5to6,42007
48995,-99,-99,walk,579,14to15,5to6,42008
48996,-99,-99,walk,548,7to8,5to6,42012
48997,-99,-99,walk,548,7to8,5to6,42013
48998,-99,-99,walk,548,18to20,5to6,42014
48999,-99,-99,walk,548,18to20,5to6,42015
49000,-99,-99,walk,548,20to5,5to6,42016
49001,-99,-99,walk,548,20to5,5to6,42017
49002,-99,-99,walk,845,18to20,5to6,42047
49003,-99,-99,walk,845,18to20,5to6,42048
49004,-99,-99,walk,845,18to20,5to6,42049
49005,-99,-99,walk,845,18to20,5to6,42050
49006,-99,-99,walk,812,10to14,5to6,42105
49007,-99,-99,walk,812,10to14,5to6,42106
49008,-99,-99,walk,2350,10to14,5to6,42140
49009,-99,-99,walk,2350,10to14,5to6,42141
49010,-99,-99,walk,1349,10to14,5to6,42174
49011,-99,-99,walk,1349,10to14,5to6,42175
49012,-99,-99,walk,575,16to17,5to6,42183
49013,-99,-99,walk,575,16to17,5to6,42184
49014,-99,-99,walk,580,18to20,5to6,42199
49015,-99,-99,walk,580,20to5,5to6,42200
49016,-99,-99,walk,794,15to16,5to6,42201
49017,-99,-99,walk,794,15to16,5to6,42202
49018,-99,-99,walk,580,7to8,5to6,42203
49019,-99,-99,walk,580,20to5,5to6,42204
49020,-99,-99,walk,580,8to9,5to6,42205
49021,-99,-99,walk,580,20to5,5to6,42206
49022,-99,-99,walk,1952,20to5,5to6,42255
49023,-99,-99,walk,1952,20to5,5to6,42256
49024,-99,-99,walk,1100,16to17,5to6,42288
49025,-99,-99,walk,1100,16to17,5to6,42289
49026,-99,-99,walk,1100,16to17,5to6,42290
49027,-99,-99,walk,1100,16to17,5to6,42291
49028,-99,-99,walk,1325,10to14,5to6,42298
49029,-99,-99,walk,1325,10to14,5to6,42299
49030,-99,-99,walk,1647,10to14,5to6,42351
49031,-99,-99,walk,1647,10to14,5to6,42352
49032,-99,-99,walk,2307,16to17,5to6,42386
49033,-99,-99,walk,2307,17to18,5to6,42387
49034,-99,-99,walk,3493,10to14,5to6,42389
49035,-99,-99,walk,777,14to15,5to6,42390
49036,-99,-99,walk,2947,15to16,5to6,42391
49037,-99,-99,walk,583,16to17,5to6,42392
49038,-99,-99,walk,803,17to18,5to6,42393
49039,-99,-99,walk,803,10to14,5to6,42397
49040,-99,-99,walk,1077,14to15,5to6,42494
49041,-99,-99,walk,459,15to16,5to6,42495
49042,-99,-99,walk,878,16to17,5to6,42524
49043,-99,-99,walk,878,16to17,5to6,42525
49044,-99,-99,walk,2131,10to14,5to6,42534
49045,-99,-99,walk,2131,10to14,5to6,42535
49046,-99,-99,walk,2131,10to14,5to6,42538
49047,-99,-99,walk,2131,10to14,5to6,42539
49048,-99,-99,walk,3119,9to10,5to6,42540
49049,-99,-99,walk,3119,20to5,5to6,42541
49050,-99,-99,walk,-99,10to14,5to6,42557
49051,-99,-99,walk,-99,10to14,5to6,42558
49052,-99,-99,walk,1456,16to17,5to6,42642
49053,-99,-99,walk,1456,18to20,5to6,42643
49054,-99,-99,walk,3800,10to14,5to6,42657
49055,-99,-99,walk,3800,16to17,5to6,42658
49056,-99,-99,walk,779,7to8,5to6,42659
49057,-99,-99,walk,652,9to10,5to6,42717
49058,-99,-99,walk,652,9to10,5to6,42718
49059,-99,-99,walk,652,14to15,5to6,42719
49060,-99,-99,walk,652,14to15,5to6,42720
49061,-99,-99,walk,652,14to15,5to6,42721
49062,-99,-99,walk,1771,10to14,5to6,42736
49063,-99,-99,walk,1771,10to14,5to6,42737
49064,-99,-99,walk,1551,9to10,5to6,42744
49065,-99,-99,walk,1551,9to10,5to6,42746
49066,-99,-99,walk,783,17to18,5to6,42773
49067,-99,-99,walk,2145,15to16,5to6,42779
49068,-99,-99,walk,2145,15to16,5to6,42780
49069,-99,-99,walk,1093,10to14,5to6,42801
49070,-99,-99,walk,1093,10to14,5to6,42802
49071,-99,-99,walk,625,7to8,5to6,42806
49072,-99,-99,walk,625,7to8,5to6,42807
49073,-99,-99,walk,955,14to15,5to6,42836
49074,-99,-99,walk,1900,20to5,5to6,42850
49075,-99,-99,walk,1900,20to5,5to6,42851
49076,-99,-99,walk,1900,20to5,5to6,42858
49077,-99,-99,walk,1900,20to5,5to6,42859
49078,-99,-99,walk,1186,17to18,5to6,42877
49079,-99,-99,walk,2211,10to14,5to6,42890
49080,-99,-99,walk,2211,10to14,5to6,42891
49081,-99,-99,walk,1645,8to9,5to6,42892
49082,-99,-99,walk,1546,10to14,5to6,42893
49083,-99,-99,walk,1546,10to14,5to6,42894
49084,-99,-99,walk,1645,16to17,5to6,42895
49085,-99,-99,walk,612,20to5,5to6,42906
49086,-99,-99,walk,612,20to5,5to6,42907
49087,-99,-99,walk,612,20to5,5to6,42916
49088,-99,-99,walk,612,20to5,5to6,42917
49089,-99,-99,walk,2326,18to20,5to6,43068
49090,-99,-99,walk,2326,18to20,5to6,43069
49091,-99,-99,walk,851,10to14,5to6,43080
49092,-99,-99,walk,851,10to14,5to6,43081
49093,-99,-99,walk,1109,10to14,5to6,43082
49094,-99,-99,walk,1109,10to14,5to6,43083
49095,-99,-99,walk,3473,14to15,5to6,43114
49096,-99,-99,walk,830,18to20,5to6,43188
49097,-99,-99,walk,830,18to20,5to6,43189
49098,-99,-99,walk,830,18to20,5to6,43196
49099,-99,-99,walk,830,18to20,5to6,43197
49100,-99,-99,walk,830,18to20,5to6,43200
49101,-99,-99,walk,830,18to20,5to6,43201
49102,-99,-99,walk,830,18to20,5to6,43204
49103,-99,-99,walk,830,18to20,5to6,43205
49104,-99,-99,walk,830,18to20,5to6,43212
49105,-99,-99,walk,830,18to20,5to6,43213
49106,-99,-99,walk,830,18to20,5to6,43220
49107,-99,-99,walk,830,18to20,5to6,43221
49108,-99,-99,walk,2200,20to5,5to6,43230
49109,-99,-99,walk,2200,20to5,5to6,43231
49110,-99,-99,walk,918,10to14,5to6,43240
49111,-99,-99,walk,533,8to9,5to6,43279
49112,-99,-99,walk,533,8to9,5to6,43280
49113,-99,-99,walk,1289,20to5,5to6,43281
49114,-99,-99,walk,1289,20to5,5to6,43282
49115,-99,-99,walk,828,20to5,5to6,43308
49116,-99,-99,walk,828,20to5,5to6,43309
49117,-99,-99,walk,1746,9to10,5to6,43312
49118,-99,-99,walk,1746,9to10,5to6,43313
49119,-99,-99,walk,948,15to16,5to6,43335
49120,-99,-99,walk,948,15to16,5to6,43336
49121,-99,-99,walk,948,15to16,5to6,43338
49122,-99,-99,walk,948,15to16,5to6,43341
49123,-99,-99,walk,948,15to16,5to6,43342
49124,-99,-99,walk,7550,10to14,5to6,43357
49125,-99,-99,walk,7550,10to14,5to6,43358
49126,-99,-99,walk,1016,8to9,5to6,43382
49127,-99,-99,walk,1016,9to10,5to6,43383
49128,-99,-99,walk,845,10to14,5to6,43432
49129,-99,-99,walk,845,10to14,5to6,43433
49130,-99,-99,walk,635,10to14,5to6,43438
49131,-99,-99,walk,635,10to14,5to6,43439
49132,-99,-99,walk,7381,7to8,5to6,43482
49133,-99,-99,walk,7381,7to8,5to6,43483
49134,-99,-99,walk,3204,10to14,5to6,43527
49135,-99,-99,walk,3204,14to15,5to6,43528
49136,-99,-99,walk,1024,14to15,5to6,43542
49137,-99,-99,walk,1024,14to15,5to6,43543
49138,-99,-99,walk,1024,16to17,5to6,43544
49139,-99,-99,walk,1024,16to17,5to6,43545
49140,-99,-99,walk,1826,10to14,5to6,43570
49141,-99,-99,walk,1826,10to14,5to6,43571
49142,-99,-99,walk,1826,10to14,5to6,43582
49143,-99,-99,walk,1826,10to14,5to6,43583
49144,-99,-99,walk,734,6to7,5to6,43584
49145,-99,-99,walk,1589,6to7,5to6,43585
49146,-99,-99,walk,1589,7to8,5to6,43586
49147,-99,-99,walk,2633,10to14,5to6,43593
49148,-99,-99,walk,2633,10to14,5to6,43594
49149,-99,-99,walk,2633,10to14,5to6,43597
49150,-99,-99,walk,2633,10to14,5to6,43598
49151,-99,-99,walk,2633,10to14,5to6,43603
49152,-99,-99,walk,2633,10to14,5to6,43604
49153,-99,-99,walk,2633,10to14,5to6,43610
49154,-99,-99,walk,2633,10to14,5to6,43611
49155,-99,-99,walk,2047,14to15,5to6,43649
49156,-99,-99,walk,2047,15to16,5to6,43650
49157,-99,-99,walk,1423,10to14,5to6,43668
49158,-99,-99,walk,556,7to8,5to6,43670
49159,-99,-99,walk,556,7to8,5to6,43671
49160,-99,-99,walk,1427,16to17,5to6,43688
49161,-99,-99,walk,1427,16to17,5to6,43689
49162,-99,-99,walk,1427,16to17,5to6,43692
49163,-99,-99,walk,1427,16to17,5to6,43693
49164,-99,-99,walk,1939,8to9,5to6,43704
49165,-99,-99,walk,1939,8to9,5to6,43705
49166,-99,-99,walk,529,8to9,5to6,43719
49167,-99,-99,walk,346,10to14,5to6,43720
49168,-99,-99,walk,529,10to14,5to6,43721
49169,-99,-99,walk,529,10to14,5to6,43722
49170,-99,-99,walk,803,15to16,5to6,43728
49171,-99,-99,walk,803,15to16,5to6,43729
49172,-99,-99,walk,2053,7to8,5to6,43730
49173,-99,-99,walk,2053,8to9,5to6,43731
49174,-99,-99,walk,625,10to14,5to6,43738
49175,-99,-99,walk,625,10to14,5to6,43739
