,hhno,pno,day,tour,half,tseg,tsvid,opurp,dpurp,oadtyp,dadtyp,opcl,otaz,dpcl,dtaz,mode,pathtype,dorp,deptm,arrtm,endacttm,travtime,travcost,travdist
17703,17152456,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,780,810,630,8,0,2.48
17704,17152456,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,300,330,510,7,0,2.11
17705,17152456,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,840,900,540,8,0,2.48
17706,17152464,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,3,0,1,390,400,5,9,0,2.87
17707,17152464,1,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,3,0,1,405,415,375,10,0,2.8
17708,17152464,1,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,4,0,2,790,810,10,14,0,6.08
17709,17152464,1,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,4,0,2,820,840,600,14,0,6.07
17710,17152464,2,1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,3,0,1,355,360,70,2,0,0.56
17711,17152464,2,1,-1,-1,-1,2,9,0,-1,-1,-1,-1,-1,-1,3,0,1,430,435,355,2,0,0.56
17712,17152464,2,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,4,0,1,790,810,10,14,0,6.08
17713,17152464,2,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,4,0,3,820,840,600,14,0,6.07
17714,17152493,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,4,0,1,420,435,65,11,0,3.38
17715,17152493,1,1,-1,-1,-1,2,8,3,-1,-1,-1,-1,-1,-1,4,0,1,500,510,10,6,0,1.6
17716,17152493,1,1,-1,-1,-1,3,3,9,-1,-1,-1,-1,-1,-1,3,0,1,520,540,90,15,0,6.17
17717,17152493,1,1,-1,-1,-1,4,9,0,-1,-1,-1,-1,-1,-1,3,0,1,630,650,115,11,0,4.76
17718,17152493,1,1,-1,-1,-1,5,0,3,-1,-1,-1,-1,-1,-1,3,0,1,750,760,5,7,0,2.02
17719,17152493,1,1,-1,-1,-1,6,3,3,-1,-1,-1,-1,-1,-1,4,0,1,765,780,10,11,0,4.91
17720,17152493,1,1,-1,-1,-1,7,3,1,-1,-1,-1,-1,-1,-1,5,0,3,790,805,375,6,0,1.39
17721,17152493,1,1,-1,-1,-1,8,1,0,-1,-1,-1,-1,-1,-1,6,1,3,1180,1210,20,13,0,6.05
17722,17152493,1,1,-1,-1,-1,9,0,8,-1,-1,-1,-1,-1,-1,1,0,3,1230,1240,65,2,0,0.52
17723,17152493,1,1,-1,-1,-1,10,8,0,-1,-1,-1,-1,-1,-1,1,0,3,1305,1315,125,2,0,0.52
17724,17152493,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,225,255,535,11,0,4.91
17725,17152493,2,1,-1,-1,-1,2,1,3,-1,-1,-1,-1,-1,-1,5,0,3,790,805,10,6,0,1.39
17726,17152493,2,1,-1,-1,-1,3,3,0,-1,-1,-1,-1,-1,-1,4,0,1,815,855,585,13,0,6.05
17727,17152493,3,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,4,0,2,420,435,65,11,0,3.38
17728,17152493,3,1,-1,-1,-1,2,8,2,-1,-1,-1,-1,-1,-1,4,0,2,500,510,255,6,0,1.6
17729,17152493,3,1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,4,0,2,765,780,10,11,0,4.91
17730,17152493,3,1,-1,-1,-1,4,3,1,-1,-1,-1,-1,-1,-1,5,0,3,790,805,10,6,0,1.39
17731,17152493,3,1,-1,-1,-1,5,3,0,-1,-1,-1,-1,-1,-1,4,0,2,815,855,585,13,0,6.05
17732,17152560,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,285,315,150,14,0,4.6
17733,17152560,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,6,1,3,465,500,85,11,0,3.65
17734,17152560,1,1,-1,-1,-1,3,6,2,-1,-1,-1,-1,-1,-1,5,0,2,585,600,135,5,0,1.58
17735,17152560,1,1,-1,-1,-1,4,2,1,-1,-1,-1,-1,-1,-1,6,1,3,735,765,180,8,0,2.3
17736,17152560,1,1,-1,-1,-1,5,1,7,-1,-1,-1,-1,-1,-1,4,0,2,945,980,35,14,0,5.48
17737,17152560,1,1,-1,-1,-1,6,7,0,-1,-1,-1,-1,-1,-1,4,0,2,1015,1035,405,14,0,5.22
17738,17152560,2,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,3,0,1,330,345,365,7,0,2.55
17739,17152560,2,1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,3,0,1,710,725,200,9,0,2.62
17740,17152560,2,1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,3,0,1,925,945,0,16,0,5.03
17741,17152560,2,1,-1,-1,-1,4,1,7,-1,-1,-1,-1,-1,-1,4,0,3,945,980,35,14,0,5.48
17742,17152560,2,1,-1,-1,-1,5,7,0,-1,-1,-1,-1,-1,-1,4,0,3,1015,1035,405,14,0,5.22
17743,17152560,3,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,285,330,210,20,0,5.75
17744,17152560,3,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,1,0,3,540,555,10,2,0,0.31
17745,17152560,3,1,-1,-1,-1,3,5,1,-1,-1,-1,-1,-1,-1,1,0,3,565,575,250,4,0,0.47
17746,17152560,3,1,-1,-1,-1,4,1,5,-1,-1,-1,-1,-1,-1,6,1,3,825,870,25,14,0,4.86
17747,17152560,3,1,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,6,1,3,895,915,55,4,0,0.79
17748,17152560,3,1,-1,-1,-1,6,0,4,-1,-1,-1,-1,-1,-1,6,1,3,970,985,0,7,0,1.55
17749,17152560,3,1,-1,-1,-1,7,4,5,-1,-1,-1,-1,-1,-1,1,0,3,985,995,10,2,0,0.31
17750,17152560,3,1,-1,-1,-1,8,5,0,-1,-1,-1,-1,-1,-1,6,1,3,1005,1035,405,4,0,1.24
17751,17152651,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,320,350,450,15,0,5.06
17752,17152651,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,800,835,605,16,0,5.22
17753,17152651,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,4,0,2,205,260,560,37,0,23.07
17754,17152651,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,4,0,2,820,890,550,37,0,21.81
17755,17152651,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,6,1,3,300,330,155,10,0,3.16
17756,17152651,3,1,-1,-1,-1,2,2,5,-1,-1,-1,-1,-1,-1,1,0,3,485,490,15,2,0,0.23
17757,17152651,3,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,6,1,3,505,540,900,8,0,2.8
17758,17152659,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,390,405,525,3,0,0.2
17759,17152659,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,1,0,3,930,975,465,4,0,0.41
17760,17152669,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,1,0,3,345,360,195,2,0,0.27
17761,17152669,1,1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,1,0,3,555,570,300,4,0,0.51
17762,17152669,1,1,-1,-1,-1,3,0,4,-1,-1,-1,-1,-1,-1,1,0,3,870,900,195,6,0,0.99
17763,17152669,1,1,-1,-1,-1,4,4,0,-1,-1,-1,-1,-1,-1,6,1,3,1095,1120,320,8,0,1.23
17764,17152753,1,1,-1,-1,-1,1,11,8,-1,-1,-1,-1,-1,-1,5,0,1,310,330,30,21,0,10.66
17765,17152753,1,1,-1,-1,-1,2,8,8,-1,-1,-1,-1,-1,-1,6,3,3,360,385,365,0,0,0.0
17766,17152753,1,1,-1,-1,-1,3,8,8,-1,-1,-1,-1,-1,-1,6,3,3,750,775,45,0,0,0.0
17767,17152753,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,5,0,1,820,840,90,21,0,11.04
17768,17152753,1,1,-1,-1,-1,5,0,5,-1,-1,-1,-1,-1,-1,5,0,1,930,935,15,4,0,0.73
17769,17152753,1,1,-1,-1,-1,6,5,6,-1,-1,-1,-1,-1,-1,5,0,1,950,955,10,4,0,0.47
17770,17152753,1,1,-1,-1,-1,7,6,0,-1,-1,-1,-1,-1,-1,5,0,1,965,970,470,7,0,2.64
17771,17152753,2,1,-1,-1,-1,1,11,8,-1,-1,-1,-1,-1,-1,5,0,3,310,330,30,21,0,10.66
17772,17152753,2,1,-1,-1,-1,2,8,8,-1,-1,-1,-1,-1,-1,6,3,3,360,385,365,0,0,0.0
17773,17152753,2,1,-1,-1,-1,3,8,8,-1,-1,-1,-1,-1,-1,6,3,3,750,775,45,0,0,0.0
17774,17152753,2,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,5,0,3,820,840,90,21,0,11.04
17775,17152753,2,1,-1,-1,-1,5,0,5,-1,-1,-1,-1,-1,-1,5,0,3,930,935,15,4,0,0.73
17776,17152753,2,1,-1,-1,-1,6,5,6,-1,-1,-1,-1,-1,-1,5,0,3,950,955,10,4,0,0.47
17777,17152753,2,1,-1,-1,-1,7,6,0,-1,-1,-1,-1,-1,-1,5,0,3,965,970,470,7,0,2.64
17778,17152753,3,1,-1,-1,-1,1,11,8,-1,-1,-1,-1,-1,-1,5,0,3,310,330,30,21,0,10.66
17779,17152753,3,1,-1,-1,-1,2,8,8,-1,-1,-1,-1,-1,-1,6,3,3,360,385,365,0,0,0.0
17780,17152753,3,1,-1,-1,-1,3,8,8,-1,-1,-1,-1,-1,-1,6,3,3,750,775,45,0,0,0.0
17781,17152753,3,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,5,0,3,820,840,90,21,0,11.04
17782,17152753,3,1,-1,-1,-1,5,0,5,-1,-1,-1,-1,-1,-1,5,0,3,930,935,15,4,0,0.73
17783,17152753,3,1,-1,-1,-1,6,5,6,-1,-1,-1,-1,-1,-1,5,0,3,950,955,10,4,0,0.47
17784,17152753,3,1,-1,-1,-1,7,6,0,-1,-1,-1,-1,-1,-1,5,0,3,965,970,470,7,0,2.64
17785,17152789,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,540,570,150,20,0,12.81
17786,17152789,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,1,0,3,720,730,10,3,0,0.47
17787,17152789,1,1,-1,-1,-1,3,6,1,-1,-1,-1,-1,-1,-1,1,0,3,740,750,420,3,0,0.47
17788,17152789,1,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,1,0,3,1170,1185,20,7,0,0.8
17789,17152789,1,1,-1,-1,-1,5,0,0,-1,-1,-1,-1,-1,-1,6,1,3,1205,1230,210,17,0,11.82
17790,17152789,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,215,260,140,22,0,12.96
17791,17152789,2,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,1,0,3,400,420,60,7,0,0.83
17792,17152789,2,1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,1,0,3,480,500,120,7,0,0.83
17793,17152789,2,1,-1,-1,-1,4,1,1,-1,-1,-1,-1,-1,-1,1,0,3,620,630,60,7,0,0.5
17794,17152789,2,1,-1,-1,-1,5,1,8,-1,-1,-1,-1,-1,-1,1,0,3,690,720,0,3,0,0.67
17795,17152789,2,1,-1,-1,-1,6,8,1,-1,-1,-1,-1,-1,-1,1,0,3,720,755,45,9,0,1.39
17796,17152789,2,1,-1,-1,-1,7,1,0,-1,-1,-1,-1,-1,-1,6,1,3,800,840,30,22,0,13.43
17797,17152789,2,1,-1,-1,-1,8,0,8,-1,-1,-1,-1,-1,-1,1,0,3,870,900,0,2,0,0.27
17798,17152789,2,1,-1,-1,-1,9,8,0,-1,-1,-1,-1,-1,-1,1,0,3,900,930,510,2,0,0.27
17799,17152800,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,3,0,1,565,575,20,9,0,2.22
17800,17152800,1,1,-1,-1,-1,2,5,5,-1,-1,-1,-1,-1,-1,3,0,1,595,600,5,6,0,0.91
17801,17152800,1,1,-1,-1,-1,3,5,5,-1,-1,-1,-1,-1,-1,3,0,1,605,620,5,15,0,4.47
17802,17152800,1,1,-1,-1,-1,4,5,5,-1,-1,-1,-1,-1,-1,3,0,1,625,645,5,22,0,7.2
17803,17152800,1,1,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,3,0,1,650,660,780,4,0,0.99
17804,17152803,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,3,355,370,195,13,0,1.76
17805,17152803,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,3,565,575,225,11,0,1.54
17806,17152803,1,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,3,0,1,800,850,20,18,0,11.18
17807,17152803,1,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,3,0,1,870,875,565,4,0,0.56
17808,17152808,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,2,3,310,360,185,13,0,5.14
17809,17152808,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,6,2,3,545,585,140,10,0,4.79
17810,17152808,1,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,1,0,3,725,745,305,5,0,0.96
17811,17152808,1,1,-1,-1,-1,4,0,8,-1,-1,-1,-1,-1,-1,1,0,3,1050,1070,0,6,0,1.43
17812,17152808,1,1,-1,-1,-1,5,8,0,-1,-1,-1,-1,-1,-1,1,0,3,1070,1095,345,6,0,1.43
17813,17152808,2,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,3,300,320,220,4,0,0.78
17814,17152808,2,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,1,0,3,540,560,880,4,0,0.78
17815,17152811,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,205,260,625,25,0,16.6
17816,17152811,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,885,945,495,23,0,16.42
17817,17152811,2,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,3,0,1,300,325,75,14,0,6.37
17818,17152811,2,1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,3,0,1,400,430,1010,12,0,6.37
17819,17152868,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,335,370,515,12,0,3.97
17820,17152868,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,885,915,525,13,0,5.72
17821,17152913,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,220,235,540,11,0,4.88
17822,17152913,1,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,3,0,1,775,790,20,9,0,3.64
17823,17152913,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,3,0,1,810,820,620,7,0,1.87
17824,17152989,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,3,300,305,0,5,0,1.37
17825,17152989,1,1,-1,-1,-1,2,3,0,-1,-1,-1,-1,-1,-1,3,0,1,305,310,65,5,0,1.35
17826,17152989,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,3,0,1,375,390,65,11,0,3.61
17827,17152989,1,1,-1,-1,-1,4,8,5,-1,-1,-1,-1,-1,-1,3,0,1,455,460,70,5,0,0.67
17828,17152989,1,1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1,3,0,1,530,535,45,4,0,0.48
17829,17152989,1,1,-1,-1,-1,6,5,0,-1,-1,-1,-1,-1,-1,3,0,1,580,595,395,11,0,4.02
17830,17152989,1,1,-1,-1,-1,7,0,7,-1,-1,-1,-1,-1,-1,3,0,1,990,995,80,3,0,0.74
17831,17152989,1,1,-1,-1,-1,8,7,0,-1,-1,-1,-1,-1,-1,3,0,1,1075,1080,360,3,0,0.74
17832,17152989,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,250,265,540,18,0,7.71
17833,17152989,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,805,820,180,17,0,7.43
17834,17152989,2,1,-1,-1,-1,3,0,6,-1,-1,-1,-1,-1,-1,4,0,3,1000,1005,45,7,0,2.97
17835,17152989,2,1,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,4,0,3,1050,1055,385,7,0,2.97
17836,17152989,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,8,0,3,240,250,435,7,0,2.06
17837,17152989,3,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,8,0,3,685,705,295,7,0,2.07
17838,17152989,3,1,-1,-1,-1,3,0,6,-1,-1,-1,-1,-1,-1,4,0,3,1000,1005,45,7,0,2.97
17839,17152989,3,1,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,4,0,3,1050,1055,385,7,0,2.97
17840,17152989,4,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,300,305,450,5,0,1.37
17841,17152989,4,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,8,0,3,755,765,675,5,0,1.35
17842,17153047,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,360,400,530,19,0,12.56
17843,17153047,1,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,6,1,3,930,975,55,20,0,11.44
17844,17153047,1,1,-1,-1,-1,3,5,7,-1,-1,-1,-1,-1,-1,1,0,3,1030,1040,175,3,0,0.39
17845,17153047,1,1,-1,-1,-1,4,7,0,-1,-1,-1,-1,-1,-1,1,0,3,1215,1225,215,4,0,0.63
17846,17153080,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,190,240,710,14,0,6.84
17847,17153080,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,4,0,2,950,970,470,14,0,6.81
17848,17153080,2,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,3,0,1,395,405,5,3,0,0.85
17849,17153080,2,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,3,0,1,410,420,105,3,0,0.82
17850,17153080,2,1,-1,-1,-1,3,0,4,-1,-1,-1,-1,-1,-1,3,0,1,525,530,5,5,0,1.05
17851,17153080,2,1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,3,0,1,535,540,5,5,0,0.92
17852,17153080,2,1,-1,-1,-1,5,4,0,-1,-1,-1,-1,-1,-1,3,0,1,545,555,370,8,0,1.71
17853,17153080,2,1,-1,-1,-1,6,0,3,-1,-1,-1,-1,-1,-1,3,0,1,925,945,5,14,0,6.84
17854,17153080,2,1,-1,-1,-1,7,3,0,-1,-1,-1,-1,-1,-1,4,0,3,950,970,470,14,0,6.81
17855,17153085,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,3,0,1,390,420,45,23,3,10.65
17856,17153085,1,1,-1,-1,-1,2,5,1,-1,-1,-1,-1,-1,-1,3,0,1,465,480,510,5,0,0.77
17857,17153085,1,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,3,0,1,990,1040,400,22,0,10.01
17858,17153107,1,1,-1,-1,-1,1,0,7,-1,-1,-1,-1,-1,-1,4,0,1,975,980,70,3,0,0.54
17859,17153107,1,1,-1,-1,-1,2,7,6,-1,-1,-1,-1,-1,-1,4,0,1,1050,1055,40,4,0,0.63
17860,17153107,1,1,-1,-1,-1,3,6,0,-1,-1,-1,-1,-1,-1,4,0,1,1095,1100,340,4,0,0.96
17861,17153116,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,3,0,1,845,905,50,27,0,16.52
17862,17153116,1,1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,3,0,1,955,990,450,26,0,17.63
17863,17153126,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,525,535,40,2,0,0.34
17864,17153126,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,1,0,3,575,585,855,2,0,0.34
17865,17153159,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,255,290,550,16,0,4.47
17866,17153159,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,1,0,3,840,860,5,8,0,1.11
17867,17153159,1,1,-1,-1,-1,3,1,5,-1,-1,-1,-1,-1,-1,6,1,3,865,885,15,13,0,3.77
17868,17153159,1,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,4,0,2,900,925,515,5,0,1.18
17869,17153159,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,260,295,485,14,0,3.15
17870,17153159,2,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,4,0,1,780,815,50,14,0,6.73
17871,17153159,2,1,-1,-1,-1,3,5,5,-1,-1,-1,-1,-1,-1,6,1,3,865,885,15,13,0,3.77
17872,17153159,2,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,4,0,3,900,925,515,5,0,1.18
17873,17153159,3,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,480,530,520,6,0,1.89
17874,17153159,3,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,1,0,3,1050,1110,5,6,0,1.74
17875,17153159,3,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,1115,1135,0,4,0,1.08
17876,17153159,3,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,1135,1160,280,5,0,1.18
17877,17153205,2,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,3,0,1,535,550,55,10,0,5.27
17878,17153205,2,1,-1,-1,-1,2,5,4,-1,-1,-1,-1,-1,-1,3,0,1,605,625,5,11,0,3.05
17879,17153205,2,1,-1,-1,-1,3,4,0,-1,-1,-1,-1,-1,-1,3,0,1,630,645,795,9,0,2.67
17880,17153217,2,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,1,0,3,615,630,30,5,0,0.72
17881,17153217,2,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,1,0,3,660,675,765,5,0,0.72
17882,17153226,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,255,300,545,23,0,15.34
17883,17153226,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,845,885,555,22,0,15.29
17884,17153226,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,360,385,610,8,0,2.99
17885,17153226,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,995,1005,435,11,0,3.23
17886,17153243,2,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,3,280,315,5,12,0,4.14
17887,17153243,2,1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,3,0,1,320,335,0,11,0,3.14
17888,17153243,2,1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,6,1,3,335,360,470,16,0,9.47
17889,17153243,2,1,-1,-1,-1,4,0,0,-1,-1,-1,-1,-1,-1,6,1,3,830,870,0,20,0,10.07
17890,17153243,2,1,-1,-1,-1,5,0,0,-1,-1,-1,-1,-1,-1,3,0,1,870,900,540,12,0,6.14
17891,17153243,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,2,280,315,375,12,0,4.14
17892,17153243,3,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,3,0,1,690,720,60,12,0,3.88
17893,17153243,3,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,780,810,0,4,0,0.97
17894,17153243,3,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,810,820,620,5,0,0.37
17895,17153243,4,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,3,220,275,420,9,0,2.93
17896,17153243,4,1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,1,0,3,695,750,690,9,0,2.9
17897,17153262,1,1,-1,-1,-1,1,0,10,-1,-1,-1,-1,-1,-1,4,0,3,280,320,110,22,0,13.56
17898,17153262,1,1,-1,-1,-1,2,10,10,-1,-1,-1,-1,-1,-1,9,0,3,430,630,60,1184,0,1319.29
17899,17153262,1,1,-1,-1,-1,3,10,11,-1,-1,-1,-1,-1,-1,5,0,3,690,720,720,0,0,0.0
17900,17153287,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,5,0,2,240,265,300,22,0,6.04
17901,17153287,1,1,-1,-1,-1,2,1,8,-1,-1,-1,-1,-1,-1,1,0,3,565,570,25,5,0,0.31
17902,17153287,1,1,-1,-1,-1,3,8,1,-1,-1,-1,-1,-1,-1,1,0,3,595,600,225,4,0,0.31
17903,17153287,1,1,-1,-1,-1,4,1,6,-1,-1,-1,-1,-1,-1,5,0,2,825,890,80,14,0,4.95
17904,17153287,1,1,-1,-1,-1,5,6,5,-1,-1,-1,-1,-1,-1,5,0,2,970,1000,5,20,0,4.08
17905,17153287,1,1,-1,-1,-1,6,5,0,-1,-1,-1,-1,-1,-1,5,0,2,1005,1010,430,1,0,0.2
17906,17153287,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,5,0,3,240,265,275,22,0,6.04
17907,17153287,2,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,1,0,3,540,545,5,5,0,0.49
17908,17153287,2,1,-1,-1,-1,3,6,1,-1,-1,-1,-1,-1,-1,1,0,3,550,555,270,4,0,0.49
17909,17153287,2,1,-1,-1,-1,4,1,6,-1,-1,-1,-1,-1,-1,5,0,3,825,890,80,14,0,4.95
17910,17153287,2,1,-1,-1,-1,5,6,5,-1,-1,-1,-1,-1,-1,5,0,3,970,1000,5,20,0,4.08
17911,17153287,2,1,-1,-1,-1,6,5,0,-1,-1,-1,-1,-1,-1,5,0,3,1005,1010,430,1,0,0.2
17912,17153287,3,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,3,750,780,45,22,0,6.04
17913,17153287,3,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,5,0,3,825,890,80,14,0,4.95
17914,17153287,3,1,-1,-1,-1,3,6,5,-1,-1,-1,-1,-1,-1,5,0,3,970,1000,5,20,0,4.08
17915,17153287,3,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,5,0,3,1005,1010,430,1,0,0.2
17916,17153339,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,350,360,240,5,0,1.59
17917,17153339,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,600,610,40,5,0,1.67
17918,17153339,1,1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,3,0,1,650,660,250,5,0,1.59
